id,translate,translate_description,source
732,request,wish directed to someone,AI
733,registration,official registration; the act of registering,AI
734,adaptation,process or result of adapting,AI
735,strike,action involving striking something,AI
736,antisemitism,generalized hostility toward Jews,AI
737,lawyer,authorized legal representative,AI
738,application,use of something for a purpose,AI
739,sign,observed thing indicating something else,AI
740,applause,"expression of approval, especially by clapping",AI
741,worker,"person who earns wages, usually manual labor, part of the working class",AI
742,employee,person employed by a company and paid for work,AI
743,labor market,collective term for available jobs and their conditions,AI
744,archival image,image from an archive,AI
745,area,"area, region",AI
746,arena,venue for competitions,AI
747,arm,paired body part between torso and hand; forelimb,AI
748,doctor,physician who completed medical studies and treats illnesses,AI
749,Asia,continent,AI
750,construction,process of building a structure or system,AI
751,start,the beginning of something,AI
752,excitement,feeling of tension and unrest,AI
753,attention,public attention,AI
754,supervisory board,legally required multi-member body overseeing company management,AI
755,upwardly mobile person,person who has risen to a higher social or professional status,AI
756,demeanor,behavior or conduct in society,AI
757,effort,energy or work needed to carry out an action,AI
758,view,view over a large area; outlook,AI
759,breakout,act of breaking out or escaping from confinement,AI
760,excursion,"short trip, often for recreation",AI
761,issuance,"act of issuing, distributing, or announcing something",AI
762,exit,opening or door to leave a building or space,AI
763,compensation,bringing about balance by offsetting differences,AI
764,exception,deviation from a rule,AI
765,alignment,the act of aligning,AI
766,committee,part of a larger group dealing with specific topics,AI
767,broadcast,sending or transmission,AI
768,furnishings,furnishings or equipment of a room,AI
769,Australia,continent and country Australia,AI
770,evaluation,drawing conclusions from findings or known facts,AI
771,marking,highlighting of text; clean drafting of technical drawings for reproduction,AI
772,female author,female writer,AI
773,baby,child in the first year of life,AI
774,balcony,"part of a building projecting outside, bordered by a low wall",AI
775,Barcelona,city in Spain,AI
776,Basel,city in Switzerland,AI
777,construction site,place where a fixed object is built or altered,AI
778,Bavarian,person born or living in Bavaria,AI
779,concern,consideration or doubt about something,AI
780,encounter,"meeting of people, vehicles, or objects",AI
781,enthusiasm,overwhelming joy or excitement,AI
782,companion,person who accompanies someone,AI
783,accompaniment,additional supporting voice in a melody,AI
784,stress,strain that can cause damage,AI
785,Belgium,state in Western Europe,AI
786,observer,person who observes a person or situation,AI
787,advisor,qualified person who gives advice,AI
788,consultation,advice from a person or organization to another,AI
789,readiness,state of being ready to do something,AI
790,reporting,informing a group or the public about a matter,AI
791,Bern,capital of Switzerland,AI
792,profession,specialized learned occupation,AI
793,decision,decision or agreement; outcome of deliberation,AI
794,occupation,stationing of troops in a foreign area,AI
795,possession,actual control over a thing,AI
796,stock,quantity of existing items,AI
797,component,part of an object or whole,AI
798,participation,taking part or involvement,AI
799,amount,size or extent of a quantity,AI
800,care,watching over and helping someone,AI
801,fraud,intentional deception and misrepresentation,AI
802,bed,piece of furniture for sleeping,AI
803,proof,demonstration of truth or falsity by empirical or logical methods,AI
804,evaluation,process of assessing value,AI
805,consciousness,awareness of one's own existence,AI
806,Bielefeld,city in North Rhine-Westphalia,AI
807,beer,"alcoholic drink brewed from hops, malt, and water",AI
808,screen,part of a TV or computer where the image appears,AI
809,request,polite expression of a wish or request,AI
810,leaf,usually green flat organ of a plant,AI
811,lodging,temporary accommodation,AI
812,block,large roughly cuboid piece of material,AI
813,blood,red fluid circulating in the body,AI
814,Bonn,city in North Rhine-Westphalia,AI
815,box,"large container, usually cuboid",AI
816,Brandenburg,federal state in Germany,AI
817,Brazil,state in South America,AI
818,Brunswick,city in Lower Saxony,AI
819,width,horizontal extent,AI
820,bread,"food baked mainly from flour, water, and salt",AI
821,budget,plan of future income and expenses,AI
822,federal office,authority active at federal level,AI
823,federal state,constituent state of Germany or Austria,AI
824,federal republic,government form based on a union of states,AI
825,national coach,coach of a national team,AI
826,Burgenland,federal state in Austria,AI
827,cannabis,technical term for the hemp genus,AI
828,cent,coin worth one hundredth of a euro,AI
829,chaos,state of disorder,AI
830,character,sum of innate and acquired mental traits,AI
831,head coach,head coach with subordinate staff,AI
832,comeback,return after a pause by a known person,AI
833,computer,electronic programmable device for processing data,AI
834,cup,trophy for a competition winner,AI
835,Darmstadt,city in Hesse,AI
836,presentation,way of presenting information or goods to an audience,AI
837,duration,temporal extent of something,AI
838,defense,defensive readiness,AI
839,demonstration,public appearance to express opinion,AI
840,detail,particular; small element,AI
841,German,the German language,AI
842,diagnosis,determination of a disease by a doctor,AI
843,dialogue,conversation with others,AI
844,theft,secret taking of someone else's property,AI
845,Tuesday evening,evening of a Tuesday,AI
846,Tuesday morning,morning of a Tuesday,AI
847,digitization,conversion of analog signals into discrete values,AI
848,director,head of a public institution,AI
849,display,"screen, monitor",AI
850,distance,distance between two points,AI
851,Thursday evening,evening of a Thursday,AI
852,drama,text intended for stage performance,AI
853,Duisburg,city in North Rhine-Westphalia,AI
854,duo,group of two people,AI
855,breakthrough,breaking through; creating a passage,AI
856,passageway,corridor connecting two spaces,AI
857,average,sum of properties divided by count,AI
858,dozen,twelve,AI
859,dynamics,"driving force, inner movement",AI
860,corner,point where lines or surfaces meet,AI
861,effect,effect that arises or is intentionally produced,AI
862,efficiency,ratio of output to input,AI
863,marriage,institutionally recognized union of two people,AI
864,husband,married partner in a marriage,AI
865,married couple,married couple,AI
866,honor,inner dignity felt toward oneself,AI
867,insight,look into a situation or composition,AI
868,burglar,person who breaks in to steal,AI
869,break-in,entering a place with intent to steal,AI
870,entrance,opening to enter an area,AI
871,unit,whole; the united,AI
872,income,money received in a period,AI
873,attitude,way one judges something,AI
874,start,beginning of something,AI
875,classification,classification into a category,AI
876,entry,act of entering a building or room,AI
877,inhabitant,resident of a defined area,AI
878,moving in,moving into a house or building,AI
879,recommendation,suggestion to do or not do something,AI
880,constriction,lack of space,AI
881,England,country in the United Kingdom,AI
882,English,West Germanic language from England,AI
883,ensemble,group of things that belong closely together,AI
884,discovery,finding of something previously unknown,AI
885,relief,relief from a burdensome or unwanted state,AI
886,developer,"person developing machines, methods, or software",AI
887,draft,model for a project,AI
888,event,usually significant event or experience,AI
889,Erfurt,capital of Thuringia,AI
890,receipt,receipt of something,AI
891,recovery,process of recovery after effort,AI
892,illness,disturbance of functions affecting well-being,AI
893,experience,notable event someone experienced,AI
894,replacement,something that substitutes for something else,AI
895,expansion,enlargement or extension of a technical system or organization,AI
896,escalation,gradual intensification of a situation,AI
897,Eve,name of the biblical Eve from the creation story,AI
898,event,special large event such as in culture sport or leisure that stands out by staging atmosphere or very high attendance,AI
899,expert,person very knowledgeable in a field,AI
900,expertise,qualities skills or knowledge that make a person an expert,AI
901,explosion,sudden volume expansion with loud bang due to chemical or nuclear reactions with rising temperature and pressure causing damage,AI
902,manhunt,search for persons by warrant or search order,AI
903,female driver,female driver of a vehicle,AI
904,bicycle,vehicle driven by pedaling with two wheels in line,AI
905,direction of travel,direction in which a vehicle is moved,AI
906,factor,operand in multiplication and part of a product,AI
907,trap,device for catching wild animals,AI
908,fan,enthusiastic supporter of something or someone,AI
909,color,particular range of visible light in the electromagnetic spectrum,AI
910,favorite,being that is preferred by someone,AI
911,conclusion,summarized result or summary,AI
912,celebration,festive event for a specific occasion,AI
913,television,broadcasting reception and the technology of image and sound transmission,AI
914,arrest,holding a person on a legal basis for a preliminary period,AI
915,figure,body shape or human form,AI
916,finance minister,head of a finance ministry and responsible for state finances,AI
917,finger,movable part of the hand of higher primates,AI
918,fisher,worker who professionally catches fish,AI
919,meat,muscle and often fatty tissue,AI
920,flight,movement of a body through the air mainly using aerodynamics,AI
921,airplane,aircraft heavier than air that uses aerodynamic lift,AI
922,river,large flowing body of water,AI
923,fund,reserve of assets for specific purposes,AI
924,format,form and size of paper books files or films,AI
925,formula,symbolic equation or expression to calculate a quantity,AI
926,progress,societal positive development,AI
927,continuation,act of continuing,AI
928,forum,real or virtual place to exchange opinions and ask questions,AI
929,parliamentary group,voluntary association of members to pursue political goals in parliament,AI
930,outdoor pool,swimming pool outdoors,AI
931,Freiburg,city in Baden Wurttemberg,AI
932,release,release from custody or an unfree situation,AI
933,free state,state where power comes from the people,AI
934,friendship,relationship between two or more friends,AI
935,freshness,pleasant cooling effect,AI
936,deadline,period for a specific goal or project,AI
937,front,suddenly occurring boundary between air masses,AI
938,find,object found by someone,AI
939,host,person who invites someone as a guest,AI
940,gastronomy,economic sector of professional catering and hospitality,AI
941,birth,birth event,AI
942,patience,ability to wait for something,AI
943,region,landscape region not precisely delimited,AI
944,object,material thing of not too large size,AI
945,present,the temporal now between past and future,AI
946,opposite train,train traveling in the opposite direction on the same line,AI
947,secret,hidden action or information,AI
948,brain,part of the central nervous system located in the head,AI
949,fine,penalty requiring payment of money for an offense,AI
950,permission,granting or existence of permission to do something,AI
951,Geneva,city in Switzerland,AI
952,justice,principle or state in which each person gets what they deserve,AI
953,events,what is happening or occurring,AI
954,gift,transfer of ownership without expecting something in return,AI
955,taste,sense of taste or taste perception,AI
956,bill,preliminary not yet adopted form of a law,AI
957,trade union,organization of employees to pursue interests,AI
958,winner,person or institution that wins a competition,AI
959,conscience,mechanism that evaluates actions by moral standards,AI
960,thunderstorm,weather event with lightning and thunder often with heavy rain,AI
961,God,superhuman or supernatural personality postulated to explain phenomena,AI
962,gram,unit of mass equal to a thousandth of a kilogram,AI
963,committee,group formed for consultation or decision making,AI
964,Greece,state in southeastern Europe,AI
965,handle,part of an object intended to be held,AI
966,primary school,school for grades 1 to 4 or 6,AI
967,expert report,expert judgment on a question usually in writing,AI
968,arrest warrant,binding order to arrest a person,AI
969,half liter beer,half liter of beer served in a mug,AI
970,semifinal,round where participants qualify for the final,AI
971,half year,half of a year,AI
972,stop,station where a vehicle stops,AI
973,hammer,tool with head and handle,AI
974,craft,traditional manual trades or professions,AI
975,hatred,very strong aversion often inducing aggression,AI
976,haste,doing tasks very quickly under inner tension,AI
977,skin,largest sensory organ serving protection and regulation,AI
978,home game,match played at home in front of home crowd,AI
979,hectare,area measure equal to 10000 square meters,AI
980,helper,person who helps or supports someone,AI
981,origin,where someone or something comes from,AI
982,production,process of making something,AI
983,regard,used in fixed expressions: a certain way of seeing something,AI
984,university,institution of tertiary education for research and teaching,AI
985,courtyard,enclosed space on a property usually surrounded by buildings,AI
986,wood,material of a tree composed of cellulose and lignin,AI
987,Huber,farmer of a hube in southern Germany and Austria,AI
988,helicopter,aircraft kept aloft by one or more horizontal rotors,AI
989,ideal,goal recognized as highest value or idea of perfection,AI
990,index,register such as an alphabetical list or overview,AI
991,information,brief informative message,AI
992,content,substance of something; what it consists of,AI
993,interior minister,head of the interior ministry,AI
994,interior ministry,ministry responsible for internal affairs,AI
995,innovation,introduction of something new with expected improvements,AI
996,Innsbruck,city in Austria,AI
997,insolvency,consequence of inability to pay,AI
998,installation,assembling parts and the finished system,AI
999,institute,institution for research education or similar,AI
1000,instrument,tool or device for measurement or investigation,AI
