id,translate,translate_description,source
12171,chemical company,company producing or processing chemicals,AI
12172,computer game,program that lets users play a game,AI
12173,computer technology,technology around computers,AI
12174,copyright,legal protection of authors' rights,AI
12175,corpus,collection of linguistic items for analysis,AI
12176,curling,winter sport with stones on ice,AI
12177,cyberspace,simulated virtual environment,AI
12178,Dada,literary and artistic movement during WWI against bourgeois culture,AI
12179,darling,term of endearment,AI
12180,data volume,total amount of data,AI
12181,resignation,voluntary resignation of an office holder or government,AI
12182,deserter,soldier who unlawfully abandons duty,AI
12183,detector,device for detection,AI
12184,slide,short for diapositive; transparent image projected onto a surface,AI
12185,employer,person or company that employs workers,AI
12186,employer,person or institution employing someone for pay,AI
12187,year of service,period of one year of service,AI
12188,service company,company providing services,AI
12189,diesel engine,internal combustion engine operating on the Diesel principle,AI
12190,digital camera,camera that stores photos on digital media,AI
12191,diction,style or manner of expression,AI
12192,direct bank,"bank without branches, operating by phone or online",AI
12193,disc,storage medium in flat disc form,AI
12194,discussion forum,forum for discussions,AI
12195,dollar rate,exchange rate of the dollar,AI
12196,doping control,check for compliance with anti-doping rules,AI
12197,El Dorado,the legendary land of gold in inner South America,AI
12198,third country,state not part of a treaty or alliance,AI
12199,drug investigator,police officer searching for drugs and dealers,AI
12200,drug problem,problem caused by drugs,AI
12201,threat letter,written threat,AI
12202,cornerstone,important supporting stone at a wall corner,AI
12203,honorary chairwoman,honorary chairwoman,AI
12204,honorary chairman,honorary chairman,AI
12205,peculiarity,specific peculiarity,AI
12206,self-dynamics,dynamics occurring without external influence,AI
12207,peculiarity,oddity or conspicuousness,AI
12208,own composition,self-composed piece,AI
12209,property right,right to property,AI
12210,income limit,limit of income,AI
12211,multiplication tables,basic multiplication knowledge,AI
12212,confinement,imprisonment or confinement,AI
12213,mayfly,order of insects with about 2800 species,AI
12214,electrical industry,sector producing electrical goods,AI
12215,ivory,material from certain animal teeth and bones,AI
12216,committee of eleven,committee of eleven organizing events,AI
12217,parents' initiative,initiative by parents,AI
12218,aftermath,hay from the second or later mowing,AI
12219,sensation,sensory perception or bodily feeling,AI
12220,energy tax,tax on energy,AI
12221,energy supply company,company providing energy supply,AI
12222,disentanglement,separation of entanglements,AI
12223,disposal company,person or company that disposes of waste,AI
12224,correspondence,something comparable to another,AI
12225,development program,program for development,AI
12226,development project,project for development,AI
12227,hereditary disease,disease passed on by inheritance,AI
12228,pea,seed of a legume,AI
12229,recreation area,natural area for recreation,AI
12230,renewer,person who renews,AI
12231,spare part,part replacing a defective one,AI
12232,archduke,hereditary noble title used in Austria from mid 14th century and by princes until early 20th century,AI
12233,essayist,person who writes essays,AI
12234,digression,insertion of a topic in a text only distantly related to the rest,AI
12235,exoticism,appearance of coming from very distant foreign regions,AI
12236,expressionism,art movement that emerged in the twentieth century,AI
12237,extract,substance obtained by extraction,AI
12238,fable,narrative form where human behavior is transferred to animals to convey a moral,AI
12239,factory hall,hall where something is manufactured,AI
12240,trade visitor,trade visitor or industry visitor,AI
12241,specialty store,large self service store with broad assortment of one category of goods,AI
12242,fare,fee that must be paid for a ride with a means of transport,AI
12243,fanatic,person who clings to an idea without regard for practical consequences,AI
12244,fanfare,bright sounding valveless trumpet like instrument,AI
12245,fistball,ball sport where two teams hit the ball over a band with forearm or fist,AI
12246,pranks,foolish pranks and silly gestures,AI
12247,poultry,birds as farm livestock and as pets,AI
12248,solemnity,dignified seriousness of a moment,AI
12249,coward,fearful risk avoiding person,AI
12250,field commander,person who holds supreme command of a fighting force,AI
12251,long distance trip,trip far away from home,AI
12252,television viewer,person who watches something on TV,AI
12253,stabilization,stabilization or becoming firm,AI
12254,ceremonial speaker,person who gives a public speech on the occasion of a festival or celebration,AI
12255,written specification,written determination,AI
12256,festive event,ceremonial event,AI
12257,fetish,cult object to which special properties are attributed,AI
12258,filmer,person who shoots or produces films,AI
12259,film production,production of a film,AI
12260,film producer,person who manages and finances the production of films,AI
12261,fingernail,arched translucent keratin plate on the top of a fingertip,AI
12262,company name,registered name of a company,AI
12263,company spokesperson,spokesperson of a company,AI
12264,fish catch,catching of fish,AI
12265,fjord,long narrow sea inlet with steep coast,AI
12266,air traffic controller,person at an airport who monitors and regulates takeoffs and landings,AI
12267,trout,commonly eaten freshwater predatory fish,AI
12268,research group,group of scientists,AI
12269,womens group,group of women,AI
12270,womens clinic,clinic intended specifically for women,AI
12271,suicide,ending ones own life with full awareness and free will,AI
12272,foreigner police,police responsible for foreigners,AI
12273,fruit juice,juice pressed from fruit,AI
12274,Gabler,family name,AI
12275,gal,unit of acceleration,AI
12276,gallop,fast gait of four legged animals with all feet off the ground briefly,AI
12277,horse racing track,track built for gallop races,AI
12278,garden gnome,gnome figure made of clay or plastic placed in gardens,AI
12279,gas explosion,sudden volume expansion from ignition of gas mixture causing damage,AI
12280,gas chamber,closed room where people are killed by poison gas,AI
12281,guest country,country that is guest of an international event,AI
12282,gasworks,technical facility where gas is prepared for heating or lighting,AI
12283,region,landscape near water,AI
12284,train of thought,sequence of thoughts,AI
12285,poetry volume,volume containing poems by one or more authors,AI
12286,money source,financial source or money inflow,AI
12287,wife,female person to whom someone is married,AI
12288,municipal head,Swiss official title for community leader,AI
12289,vice vicar,representative of a bishop with administrative tasks,AI
12290,genome,totality of nonredundant DNA sequences of an organism,AI
12291,cooperative member,member of a cooperative,AI
12292,gens,clan in ancient Rome,AI
12293,spear,Germanic throwing spear,AI
12294,Germanist,teacher or scholar of German language and literature,AI
12295,barley juice,brew from hops malt and water usually containing alcohol; beer,AI
12296,central works council,works council for multiple sites,AI
12297,historiography,written representation of historical events and conditions,AI
12298,jury court,court that includes jurors,AI
12299,social order,structure and characteristics of a society,AI
12300,legislative initiative,proposal for a law,AI
12301,trade regulation,rules for trades,AI
12302,trade association,association of a trade,AI
12303,chance of winning,chance of profit,AI
12304,highlight,peak or special highlight,AI
12305,glasshouse,house mainly made of glass,AI
12306,creed,statement of beliefs of a religion,AI
12307,principle of equality,principle of equal treatment,AI
12308,parable,figurative story to illustrate a thought and convey insight,AI
12309,gourmet,person who enjoys and judges fine food,AI
12310,excavation,activity to discover and secure archaeological finds,AI
12311,graffito,inscription scratched into a wall of linguistic or cultural relevance,AI
12312,grief,deep sorrow,AI
12313,border area,narrow area around a border,AI
12314,cricket,insect of the Gryllidae family known for chirping,AI
12315,barbecue,festival where grilled dishes are eaten,AI
12316,platform,concept with fixed rules serving as guideline to reach goals,AI
12317,raw material,material from which higher value things can be made,AI
12318,tonic,first tone of a scale,AI
12319,guru,religious teacher in Hinduism Buddhism and Sikhism revered as divine embodiment,AI
12320,liability,legal obligation to compensate for damage,AI
12321,female handball player,female athlete who plays handball,AI
12322,retail chain,chain of retail stores,AI
12323,marketplace,place where trade is conducted,AI
12324,commercial school,school focused on subjects for commercial professions,AI
12325,hunt,chase with hounds,AI
12326,main competitor,serious competitor,AI
12327,main person,most important person in a context,AI
12328,central administration,central administration,AI
12329,homework,task given by a teacher to do at home,AI
12330,squatter,person living in and occupying an empty house without permission,AI
12331,budget hole,large deficit in the budget,AI
12332,Hege,family name,AI
12333,naturopath,non physician therapist,AI
12334,returnee,person who returns home after long absence,AI
12335,home director,person who manages a home,AI
12336,hectare,area measure equal to 10000 square meters,AI
12337,heroic deed,act requiring much courage and solving a problem,AI
12338,inhibition,reluctance or resistance to act against inner convictions,AI
12339,autumn fair,fair held in autumn,AI
12340,mistress,woman who owns and commands,AI
12341,heart attack,myocardial infarction,AI
12342,aid service,activity to help others,AI
12343,assistant,person who performs supporting tasks,AI
12344,aid project,project for helping,AI
12345,coming time,the time to come,AI
12346,ulterior motive,intention influencing action but not openly stated,AI
12347,estate,property left behind at death,AI
12348,person behind,person located behind someone else,AI
12349,building authority,office for building construction,AI
12350,university lecturer,person who teaches and researches at a university,AI
12351,treason,crime against the state,AI
12352,woodcut,relief printing process using a carved wooden block,AI
12353,hooligan,sports fan who likes to use violence against other fans,AI
12354,hoof,foot of an odd toed ungulate covered with horn,AI
12355,centisecond,one hundredth of a second,AI
12356,idea competition,competition for ideas,AI
12357,snack stand,kiosk or stand where one can get a snack,AI
12358,imitation,act of copying something as well as possible,AI
12359,impressionism,19th century painting style focused on the impression of a scene,AI
12360,industry association,association of industry,AI
12361,information system,tool or program to transport and manage information,AI
12362,infrared,infrared radiation,AI
12363,domestic policy politician,politician working in domestic policy,AI
12364,instrumentarium,totality of instruments or means,AI
12365,Jesuit,member of the Catholic order Society of Jesus,AI
12366,persecution of Jews,systematic threat harm injury or murder of Jews,AI
12367,young adult book,book aimed at teenagers,AI
12368,youth team,team made up of youths,AI
12369,youth association,association for youth work,AI
12370,adolescence,life phase between childhood and adulthood,AI
12371,junkie,person addicted to something originally drugs,AI
12372,cactus,succulent plant of the Cactaceae family,AI
12373,Kauder,family name,AI
12374,ladle,scooping spoon,AI
12375,microstate,state with comparatively small territory,AI
12376,complication,something that makes a plan more difficult,AI
12377,control committee,committee for control,AI
12378,inspector,person who performs inspections,AI
12379,checkpoint,point where checks are made,AI
12380,outline,outline of a body created by contrast or lines,AI
12381,concert program,program of a concert,AI
12382,cost advantage,advantage in costs,AI
12383,driver,person who drives a motor vehicle,AI
12384,credit sector,sector dealing with granting loans,AI
12385,horseradish,horseradish,AI
12386,war victim,person who suffered death injury or losses due to war,AI
12387,war theater,place where military hostilities occur,AI
12388,crucifix,artistic depiction of the crucified Jesus,AI
12389,cube,cube,AI
12390,cultural offerings,offer of cultural institutions and events,AI
12391,cultural monument,object regarded as a testimony of human culture,AI
12392,culture director,department head for culture,AI
12393,cultural institution,institution for culture,AI
12394,customer request,request of a customer,AI
12395,art object,artistically made object,AI
12396,art prize,award for an artists work,AI
12397,short term parking zone,marked parking spaces where only a short time is allowed,AI
12398,stock inventory,stock of items stored in a warehouse,AI
12399,state group,group at state level,AI
12400,rural municipality,rural municipality,AI
12401,teaching organization,organization and content of teaching at universities,AI
12402,track and field athlete,athlete who practices a track and field discipline,AI
12403,lev,currency unit of Bulgaria,AI
12404,role model,respected person seen as a model by many,AI
12405,lily,plant of genus Lilium in the lily family,AI
12406,targeted killing,deliberate killing,AI
12407,literary scene,totality of activities and conditions concerning literature,AI
12408,literary history,development and history of literature and its classification,AI
12409,literary studies,discipline that studies artistic literature of language communities,AI
12410,literary scholar,scholar or teacher of literary studies,AI
12411,song of praise,song that praises someone or something,AI
12412,local railway,rail transport for short distances on its own tracks,AI
12413,local rival,rival from the same region,AI
12414,airship,steerable aircraft with a long gas filled body and gondolas beneath,AI
12415,admonisher,person who urges and warns of consequences or risks,AI
12416,mailbox,storage for incoming emails or phone calls,AI
12417,manifestation,process in which something hidden becomes clear,AI
12418,team ranking,ranking for teams,AI
12419,marketing director,head of marketing,AI
12420,market price,price at which a good is traded on a market,AI
12421,market stall,sales stand at a market,AI
12422,submachine gun,fully automatic handgun with short barrel,AI
12423,machinery,complex machine installation or several machines working together,AI
12424,mass protest,action by very many people against something seen as negative,AI
12425,matinee,artistic event held in the morning,AI
12426,sailor,member of the navy lowest rank,AI
12427,Berlin Wall construction,building of the Berlin Wall,AI
12428,mouse click,pressing a mouse button,AI
12429,media hype,big fuss made by the media,AI
12430,megabit,data unit one million bits,AI
12431,megabyte,multiple of the byte one million or 1048576 bytes,AI
12432,master class,highest performance class,AI
12433,championship match,match for a championship,AI
12434,meistersinger,artisan poets of 15th and 16th century who practiced mastersong,AI
12435,mixture,mix,AI
12436,membrane,thin separating layer,AI
12437,meningitis,inflammation of the meninges specifically pia and arachnoid,AI
12438,crowd,very large anonymous mass of people in tight space,AI
12439,information sheet,information sheet,AI
12440,knife stab,act of stabbing or injury by a knife,AI
12441,mutiny,violent strike of a crew often on ships with removal of leader,AI
12442,rental price,price paid for temporary use of property goods or services,AI
12443,tenancy law,legal norms governing tenant landlord relations,AI
12444,rental building,house where apartments are rented out,AI
12445,miniature,small picture,AI
12446,minivan,small van,AI
12447,conglomerate,very large company active in various industries,AI
12448,envy,attitude of begrudging someone something,AI
12449,co travelers,nominative plural of the strong declension of Mitreisender,AI
12450,intermediary,person who negotiates between two groups,AI
12451,mixture,thing mixed from different things,AI
12452,mobile operator,company operating a mobile network,AI
12453,modification,action of changing something and its result,AI
12454,moped,low powered motorbike limited to 25 km h in Germany and 45 km h in Austria and Switzerland,AI
12455,mole,SI base unit of amount of substance about 6.022 times 10 to 23 particles,AI
12456,engine damage,damage or defect of an engine caused by an event or circumstance,AI
12457,moth,small moth whose larva attacks wool silk fur and wallpaper,AI
12458,multimedia,combination of different media such as text video and image into one work,AI
12459,shellfish,aquatic animal with a two part shell bivalve,AI
12460,descendant,person descended directly or indirectly from a progenitor,AI
12461,postwar history,phase beginning after the end of a war especially World War II,AI
12462,supper,meal eaten at the end of the day,AI
12463,subsequent election,later election or repeat election,AI
12464,nationalist,supporter of nationalism who puts own nation above others,AI
12465,National Socialist,adherent of National Socialism,AI
12466,conservation law,law regulating protection of nature,AI
12467,Nazareth,city in Israel,AI
12468,carnation,narrow leaved plant of genus Dianthus with white to red purple flowers,AI
12469,net contributor,person or organization that pays more into a common fund than it receives,AI
12470,new development,new development or product,AI
12471,new release,newly released or manufactured product,AI
12472,reorganization,reordering of an organization,AI
12473,recording,act of writing down,AI
12474,nonsense,something senseless,AI
12475,nostalgic person,person who is nostalgic,AI
12476,nuncio,permanent diplomatic representative of the Pope to a government,AI
12477,right of use,right to use things and rights not necessarily exclusive,AI
12478,oboe,woodwind instrument with double reed,AI
12479,Olympic Games,Olympic Games international sports competition,AI
12480,ombudsman,male representative in disputes outside court,AI
12481,ordinariate,central administrative office of a diocese,AI
12482,organizing committee,group responsible for planning and conducting projects,AI
12483,Eastern Bloc,states allied to and dominated by the former Soviet Union,AI
12484,eastern enlargement,eastern expansion for example EU,AI
12485,overall,one piece garment covering the whole body often worn as protective suit,AI
12486,doubles,cross doubles in badminton or tennis,AI
12487,parrot,tropical often colorful bird with curved beak and climbing foot can imitate speech,AI
12488,daddy,pet name for papa,AI
12489,paradigm,pattern example,AI
12490,pardon,military jargon for sparing the enemies life,AI
12491,parliament session,session attended by members of a parliament,AI
12492,party donation,financial donation to a political party,AI
12493,ground floor,ground floor at street level,AI
12494,patchwork,patchwork pattern or makeshift work,AI
12495,timpani,percussion instrument with metal bowl and stretched head with adjustable pitch,AI
12496,water level,height of the water level of a river or similar,AI
12497,staff council,representation of employees,AI
12498,staff representation,representation of the staff,AI
12499,perversion,distortion into the abnormal or such feeling and behavior,AI
12500,parish office,office or residence of a pastor,AI
