id,translate,translate_description,source
3112,aid,means used to make something easier or faster,AI
3113,aid organization,organization providing help in emergencies,AI
3114,obstacle,object that prevents or hinders progress,AI
3115,stag,deer living in forests with antlers,AI
3116,history,history or collection of past events,AI
3117,high rise,building with many floors,AI
3118,Homburg,stylish felt hat for men with rolled brim,AI
3119,homage,event or artistic work designed as an honor,AI
3120,identification,identification or identifying with something,AI
3121,hedgehog,spiny mammal of the Erinaceidae family,AI
3122,icon,cult image of Orthodox churches of the Byzantine rite,AI
3123,illusion,something pretended or deception,AI
3124,snack,short meal outside main meals,AI
3125,Indonesia,state in Southeast Asia,AI
3126,inflation rate,percentage indicating the extent of inflation,AI
3127,entry into force,process by which a regulation becomes effective,AI
3128,insolvency administrator,court appointed person to manage insolvency,AI
3129,artistic director,artistic head of an opera theater or broadcaster,AI
3130,intensive care unit,hospital ward for critically ill patients,AI
3131,interaction,mutual influence of actors or systems,AI
3132,intervention,intervention by a previously uninvolved party in a conflict,AI
3133,irony,veiled mockery with a difference between literal and real meaning,AI
3134,insulation,material resisting electric current or heat loss,AI
3135,jackpot,common stake in a game,AI
3136,yearly comparison,comparison of a value from one year to another,AI
3137,jasmine,ornamental shrub with yellow white or pink flowers,AI
3138,joint,cigarette rolled with hashish or marijuana,AI
3139,Jordan,state in the Middle East,AI
3140,Jew,person belonging to the religion of Judaism,AI
3141,junior,son of a company owner,AI
3142,jurist,person who studied law,AI
3143,Cambodia,state in Southeast Asia,AI
3144,chancery,office of an authority lawyer or notary,AI
3145,capitalism,economic order based on private ownership and market production,AI
3146,capitulation,act of declaring military defeat,AI
3147,career end,end of a professional career,AI
3148,Kazakhstan,state in Central Asia,AI
3149,disaster protection,coordinated measures to protect life health and environment,AI
3150,purchasing power,ability to pay based on income available for consumption,AI
3151,security deposit,agreed security deposit,AI
3152,Kenya,state in East Africa,AI
3153,khan,title of a Mongolian or Turkic ruler,AI
3154,kilowatt hour,unit of energy equal to 1000 watt hours,AI
3155,stroller,usually four wheeled pushcart for transporting children,AI
3156,dump,garbage dump or heap,AI
3157,classroom,room where a class is taught,AI
3158,pub,simple tavern,AI
3159,knee injury,injury affecting the knee,AI
3160,coalition committee,informal body of government and coalition party members,AI
3161,cabbage,vegetable plant Brassica oleracea,AI
3162,column,individual column of printed text,AI
3163,committee,leading committee,AI
3164,command,command authority,AI
3165,commissioner,government commissioner with authority,AI
3166,local politics,political activities at the municipal level,AI
3167,component,element or part of a whole,AI
3168,composer,artist who creates musical works,AI
3169,confrontation,bringing things or people face to face,AI
3170,competitor,person pursuing the same goal as rivals,AI
3171,consolidation,stabilization and securing of a situation,AI
3172,coordination,aligning activities and improving interaction,AI
3173,basket,open woven container,AI
3174,power plant,facility where electrical energy is generated,AI
3175,shopkeeper,person who runs a small shop,AI
3176,crane,device with boom for lifting and moving loads,AI
3177,female sick person,female person who is ill,AI
3178,ambulance,vehicle to transport sick or injured people,AI
3179,crimped fabric,wavy or pleated fabric,AI
3180,cancer disease,disease process caused by cancer cells,AI
3181,circulation,circulation of blood in the body,AI
3182,district town,town where district authorities are located,AI
3183,Crete,island in Greece,AI
3184,cruciate ligament tear,partial or complete tear of the cruciate ligament,AI
3185,war start,time when a war begins,AI
3186,culture minister,minister for culture at state level,AI
3187,copper,red easily shaped metal that is a good conductor of electricity,AI
3188,kiss,touch of the lips to the lips or other body parts including tongue and genitals of another person or to an object that is loved or revered,AI
3189,label,tag or sticker that gives information about a product,AI
3190,storage hall,large room for storing items for a while,AI
3191,storage,storage or warehousing of items,AI
3192,state councillor,member of an Austrian state government,AI
3193,compatriot,inhabitant of a country,AI
3194,foliage,collective leaf organs of deciduous trees and shrubs,AI
3195,leader,leading athlete or leading team in a table,AI
3196,lifespan,duration of life from birth to death,AI
3197,lifes work,body of work lifes achievement of a person,AI
3198,leather,material from tanned animal skin,AI
3199,vacancy,empty rental space,AI
3200,dead body,body of a deceased person,AI
3201,key interest rate,minimum bid rate set by a central bank for main refinancing,AI
3202,steering wheel,device for steering vehicles,AI
3203,Latvia,state in the Baltic region,AI
3204,Lieb,family name,AI
3205,property,one or more plots or buildings forming a functional unit,AI
3206,linden,deciduous tree of genus Tilia,AI
3207,route bus,bus that serves a specific route,AI
3208,left curve,curve that bends to the left,AI
3209,Linux,name of a free operating system kernel,AI
3210,locomotive,locomotive,AI
3211,mustard gas,chemical agent used as a warfare gas,AI
3212,lotto,numbers game of chance,AI
3213,Lugano,city in Switzerland,AI
3214,Lyon,city in France,AI
3215,stomach,digestive organ in humans and animals,AI
3216,meal,consumption of a meal often together,AI
3217,painting,work of a painter,AI
3218,client,client of a lawyer or tax adviser,AI
3219,Marburg,city in Hesse,AI
3220,marijuana,drug made from dried flowers of cannabis plant,AI
3221,trademark,legally protected sign of a company or product,AI
3222,Morocco,state in North Africa,AI
3223,stitch,loop made from yarn thread or wire in knitting or linking,AI
3224,master,mid level academic degree,AI
3225,matter,primordial unformed substance,AI
3226,checkmate,position where a player loses because the king is in check and no legal move,AI
3227,mason,construction worker who builds and plasters walls,AI
3228,maximum,highest measure,AI
3229,mechanism,system of elements that interact in a fixed predictable way,AI
3230,media report,report published in a medium,AI
3231,flour,powder product usually from ground grains,AI
3232,value added tax,sales tax with input tax deduction,AI
3233,Melbourne,city in Australia,AI
3234,crowd,larger gathering of people,AI
3235,meteorologist,person trained in meteorology,AI
3236,Mika,given name,AI
3237,mildness,trait of gentleness,AI
3238,militia,non standing forces supplementing regular troops,AI
3239,Minnesota,US state,AI
3240,miss,woman who wins a beauty or appearance contest,AI
3241,affectedness,ability or process of sharing in a damage suffered by others,AI
3242,midday time,time around 12:00,AI
3243,Central Europe,region in Europe,AI
3244,SME sector,totality of small and medium sized companies,AI
3245,mobbing,psychological terror to push someone to leave their job,AI
3246,mobile phone,cordless phone that works via radio network,AI
3247,monitor,computer screen,AI
3248,mounting,assembly of objects,AI
3249,morals,values and good customs of a society or person,AI
3250,motion,derivation of female person or animal terms from male words and sometimes male from female,AI
3251,motorsport,all sports aiming at fast or skillful driving of motor vehicles,AI
3252,music association,association of people for making or promoting music,AI
3253,mu,twelfth letter of the Greek alphabet,AI
3254,female neighbor,female person living nearby,AI
3255,estate,totality of what a deceased person leaves behind,AI
3256,central bank,central bank of a state,AI
3257,national coach,coach of a national selection team,AI
3258,navigation,control and guidance of a vehicle along a route,AI
3259,Naples,city in Italy,AI
3260,nest,place where young are raised and animals live such as birds,AI
3261,network operator,company operating a network infrastructure such as mobile network,AI
3262,realignment,new strategic orientation,AI
3263,redesign,new design of something,AI
3264,newsletter,regular message usually by email with news sent to subscribers,AI
3265,Lower Bavarians,genitive singular of Niederbayer,AI
3266,Nigeria,state in West Africa,AI
3267,nix,water spirit,AI
3268,northern Germany,northern region of Germany,AI
3269,Northern Ireland,part of the United Kingdom,AI
3270,nostalgia,yearning reverent return to the past,AI
3271,central bank,bank authorized by the state to issue banknotes,AI
3272,emergency situation,difficult threatening situation,AI
3273,novella,short narrative about a single unusual event,AI
3274,upper league,regional or national league level,AI
3275,thigh,upper part of the leg between knee and pelvis,AI
3276,chairwoman,female person who leads an association party or organization,AI
3277,custody,protective supervision of someone,AI
3278,Odesa,city in Ukraine,AI
3279,Olympic champion,athlete or team that won an Olympic competition,AI
3280,grandpa,grandfather father of the father or mother,AI
3281,opposition party,party not involved in the government,AI
3282,organizer,person who prepares actions or processes,AI
3283,organ,large musical instrument often in churches with manuals and foot keyboard,AI
3284,local head,person who heads a locality,AI
3285,palace,large representative residential building or building for political and cultural activities,AI
3286,palette,board for mixing paints,AI
3287,paragraph,section sign used to divide enumerating texts,AI
3288,parquet,wood flooring made of small pieces in patterns,AI
3289,parking garage,multi story building for parking vehicles,AI
3290,parliamentary election,election that determines parliament composition,AI
3291,female patient,female person receiving medical treatment,AI
3292,staff shortage,lack of personnel,AI
3293,pan,flat vessel for frying on a stove,AI
3294,pepper,genus Piper from the pepper family,AI
3295,adhesive plaster,tape used to fix dressings or tubes,AI
3296,care insurance,insurance providing subsidy when care is needed,AI
3297,official match,game within an official competition or tournament,AI
3298,mushroom,organism of filamentous threads lacking chlorophyll kingdom fungi with animal and plant traits,AI
3299,pipeline,large often cross border pipe for gas oil or other fluids or gases,AI
3300,planet,non luminous round celestial body orbiting a star and clearing its orbit,AI
3301,placement,place or rank,AI
3302,ejection,ejection from the field as a penalty,AI
3303,player,device that plays audio and video media,AI
3304,polarization,alignment of particles or electromagnetic waves,AI
3305,Pole,citizen of Poland,AI
3306,police station,police service office,AI
3307,police station,building or rooms used by police unit,AI
3308,policewoman,female member of the police,AI
3309,wallet,small container for carrying money,AI
3310,positioning,fixing a position,AI
3311,award ceremony,event honoring people with a prize,AI
3312,freedom of the press,right to publish information and opinions without censorship,AI
3313,spokesperson,person representing an organization to the public and media,AI
3314,female spokesperson,female person representing an organization to the public and media,AI
3315,problematic,all problems and difficulties of a matter,AI
3316,female professor,female professor and researcher at a university,AI
3317,project leader,male person who leads a project,AI
3318,prostitution,offering and performing sexual acts for payment,AI
3319,psychology,science of conscious and unconscious mental processes and behavior,AI
3320,female psychologist,female person who completed studies in psychology,AI
3321,psychotherapy,methods to heal or relieve mental social behavioral and bodily function disorders,AI
3322,pullover,long sleeved garment covering the upper body,AI
3323,pulse,pressure wave felt in arteries during heart systole,AI
3324,square kilometer,SI area unit equal to a square with side length of one kilometer,AI
3325,quartet,musical work for four solo voices or instruments,AI
3326,quiz,question and answer game with time limits,AI
3327,radar,detection method using electromagnetic waves and reflected echoes,AI
3328,rally,event held in stages on closed roads rather than a racetrack,AI
3329,ranking list,list ordering objects or people by criteria,AI
3330,black horse,horse with black coat,AI
3331,advisor,person who gives advice,AI
3332,mayor,head of city administration,AI
3333,robbery,violent taking theft,AI
3334,space flight,flight of a manned vehicle beyond Earths atmosphere,AI
3335,intoxication,mental state of bliss or confusion and nausea from drugs,AI
3336,raid,military raid or limited offensive operation sudden attack,AI
3337,computer,device performing mathematical or logical operations,AI
3338,recycling,reuse of waste to make new products,AI
3339,speaker,person who gives a public speech,AI
3340,referendum,vote by the people,AI
3341,government formation,formation of a government and its members,AI
3342,governing coalition,coalition of parties forming a government,AI
3343,registration,act of registering in a directory,AI
3344,wealth,great material possessions,AI
3345,sequence,ordered succession,AI
3346,destination,place a trip is intended to reach,AI
3347,race track,prepared enclosed track for speed competitions,AI
3348,renovation,faithful restoration of a building,AI
3349,repertoire,collection of works roles or pieces ready to be performed,AI
3350,residence,residence of a head of state prince high cleric or diplomat,AI
3351,resolution,statement with demands adopted by a meeting,AI
3352,territory,animal territory defended against rivals,AI
3353,riad,house with atrium or inner garden in Morocco,AI
3354,directive,legally binding instruction without law character,AI
3355,castaway,person living alone on a deserted island,AI
3356,Romance person,male person belonging to a Romance speaking European people,AI
3357,rosary,form of prayer rosary prayer,AI
3358,Rotterdam,city in the Netherlands,AI
3359,fame,high notoriety and recognition for positive achievement,AI
3360,sabotage,planned hidden damage or destruction of infrastructure,AI
3361,sack,bag or container made of coarse fabric or robust material,AI
3362,season start,beginning of a season period,AI
3363,season game,game within a season,AI
3364,collector,person who collects items often as a hobby,AI
3365,semi trailer,combination of tractor and trailer,AI
3366,statutes,written basic order of a legal association,AI
3367,cleanliness,hygienic state of a thing or person,AI
3368,oxygen,chalcogen with strong oxidizing effect,AI
3369,sauna,room for sweating with very high temperature and low humidity,AI
3370,shame,anxious feeling triggered by observed wrongdoing,AI
3371,disgrace,something that greatly harms a persons reputation,AI
3372,shop window,window for displaying goods to passersby,AI
3373,barn,farm building for storing goods especially grain,AI
3374,shield,usually round domed object that protects or prevents an action,AI
3375,stroke,acute brain illness due to vessel blockage or bleeding,AI
3376,snowfall,falling of snow precipitation in the form of snow,AI
3377,fragment,cut off piece of a whole a scrap,AI
3378,writer,person who writes or has written something,AI
3379,script,system of signs to record language,AI
3380,female writer,female person who writes literary works,AI
3381,lettering,distinctive handwriting or letter style of a text,AI
3382,thrust,force in a direction that causes acceleration,AI
3383,shoe,outer footwear,AI
3384,school hours,time of day when school is in session from start to end,AI
3385,swimmer,person who swims,AI
3386,senator,member of a senate,AI
3387,Seoul,capital of South Korea,AI
3388,serge,textile fabric in twill weave from silk cotton or worsted,AI
3389,shop,small retail store or premises where goods are sold,AI
3390,security situation,overall circumstances of general safety or protection against threat,AI
3391,security policy,political measures aimed at avoiding military conflicts,AI
3392,perspective,view or assessment from a particular angle,AI
3393,settler,person who settles in a new place they consider suitable,AI
3394,award ceremony,ceremonial honoring of top places in a competition,AI
3395,female winner,female person or team that wins a victory,AI
3396,sculpture,branch of sculpture dealing with three dimensional works made by subtractive process,AI
3397,slalom,course with many close alternating tight turns,AI
3398,slogan,often repeated stylized advertising statement in politics and advertising,AI
3399,Sofia,capital of Bulgaria,AI
3400,Solingen,city in North Rhine Westphalia,AI
3401,special session,session held for a special reason not as scheduled,AI
3402,social assistance,state aid aimed at meeting basic needs,AI
3403,sector,defined part of a larger whole,AI
3404,special,special offer in English,AI
3405,fundraising campaign,measure to collect donations for a specific purpose,AI
3406,donor,person or organization that gives money goods or services without equivalent return,AI
3407,playmaker,player who coordinates play and influences tactics,AI
3408,game platform,platform or medium for games such as board games,AI
3409,toy,things or objects for playing,AI
3410,lead candidate,candidate at the top of an electoral list,AI
3411,top match,sporting contest between two top teams,AI
3412,state protection,protection of the state and security,AI
3413,urban development,development of a city,AI
3414,city municipality,municipality of a city,AI
3415,city park,park located in a city,AI
3416,city center,central part of a city,AI
3417,trunk,part of a tree between root and crown,AI
3418,regular player,player regularly used in a team over time,AI
3419,statue,freestanding three dimensional sculpture,AI
3420,stature,outer appearance body size build and stature,AI
3421,ballot,form on which one marks who to vote for,AI
3422,forehead,part of the face between eyebrows and hairline,AI
3423,Stockholm,capital of Sweden,AI
3424,cut,cut or cancellation of funds or jobs,AI
3425,electricity consumption,use of electrical energy,AI
3426,student,person who studies at a university or university of applied sciences,AI
3427,female student,female person studying at a university,AI
3428,search operation,undertaking to find someone or something,AI
3429,synagogue,place where the Jewish community meets for prayer and instruction,AI
3430,top of the table,lead in a competition table,AI
3431,day course,course of the day,AI
3432,aunt,sister of a persons mother or father,AI
3433,cup,small drinking vessel with a handle,AI
3434,time of crime,time or period when a crime was committed,AI
3435,diver,living being that moves under the water surface,AI
3436,team spirit,cooperative comradely action among a team with common interest,AI
3437,technician,trained specialist in technology,AI
3438,particle,very small object compared to the system especially smaller than an atom,AI
3439,part time,employment with less than full working time,AI
3440,terrain,manageable limited area of land,AI
3441,terrorist attack,attack with terrorist background,AI
3442,thriller,book film or play with suspense and excitement,AI
3443,lowest point,lowest point of a path or development,AI
3444,zoo,garden like facility showing live animals of different species,AI
3445,animal park,facility where animals are kept in captivity and presented to visitors,AI
3446,animal protection,measures to protect animals from suffering,AI
3447,tiger,very strong solitary big cat with striped fur native to Asia,AI
3448,timing,temporal coordination or adjustment,AI
3449,death case,death of a person,AI
3450,total loss,damage beyond economic or technical repair,AI
3451,memorial service,ceremonial event in memory of a deceased person,AI
3452,trend reversal,decisive change of an existing trend,AI
3453,stairwell,area of a building with stairs leading to other floors,AI
3454,loyalty,maintenance of an attitude or state,AI
3455,shoot,young newly formed plant shoot,AI
3456,truck,large truck,AI
3457,gymnasium,large hall for sports exercises or events,AI
3458,time,time shown by a clock,AI
3459,renaming,changing the name of something or someone,AI
3460,vicinity,surrounding area,AI
3461,sales growth,growth of turnover,AI
3462,downfall,process in which something goes under or disappears,AI
3463,maintenance,material support for persons,AI
3464,investigative committee,committee often parliamentary to investigate matters of public interest,AI
3465,minority,smaller number compared to another,AI
3466,Valencia,orange variety,AI
3467,club history,history of a club,AI
3468,offense,act that violates morals or the law,AI
3469,negotiation table,table where negotiation participants sit,AI
3470,means of transport,device for moving people or goods,AI
3471,relocation,shift to another place,AI
3472,marketing,promoting sales of products or services based on market needs,AI
3473,treason,passing on information without consent,AI
3474,debtness,extent to which a person organization or institution has borrowed money,AI
3475,reason,ability to understand judge and think logically,AI
3476,expulsion,measure to force someone to leave a place,AI
3477,quarter hour,period of 15 minutes,AI
3478,deputy,deputy,AI
3479,runner up,second most successful in a competition for a championship,AI
3480,bailiff,feudal often noble official,AI
3481,full moon,moon appearing as a full disk,AI
3482,eve,evening or day before a holiday or special event,AI
3483,right of way,right to proceed first at intersecting roads,AI
3484,guideline,regulation guideline or claim,AI
3485,method,planned or spontaneous action to reach a goal,AI
3486,preview,foretaste of what is to come,AI
3487,curtain,one or more panels of fabric used to cover openings or divide rooms,AI
3488,forecast,statement about something that will be in the future,AI
3489,same month last year,month one year ago,AI
3490,priority,higher importance than something else,AI
3491,pioneer,person or institution that does something new first,AI
3492,board member,person who is part of the executive group,AI
3493,female chairwoman,female person chairing the board,AI
3494,chairman,person who chairs the board,AI
3495,pretext,contrived justification for an action,AI
3496,omen,sign indicating something to come,AI
3497,vote,vote in a ballot or election,AI
3498,weapons law,law regulating purchase and handling of weapons and ammunition,AI
3499,election program,program of a party for an election,AI
3500,forest fire,spreading fire in a forest,AI
