id,translate,translate_description,source
9210,close game,tense match with a very close outcome,AI
9211,gain,increase,AI
9212,draft horse,horse used as a draft animal,AI
9213,future perspective,what is expected of the future,AI
9214,get together,social gathering,AI
9215,female spectator,female person who watches a performance or event,AI
9216,cutting,cutting or sawing materials to a template,AI
9217,viewer,person who watches an event,AI
9218,assignment,allocation or assignment,AI
9219,evening gown,"especially formal, elegant, often floor-length dress for the evening",AI
9220,evening program,part of a program taking place in the evening,AI
9221,evening newspaper,newspaper published in the evening,AI
9222,waste disposal,proper and legally compliant disposal of waste,AI
9223,final rally,final major rally,AI
9224,downturn,movement downward after an upswing,AI
9225,siding,track where railway vehicles are parked,AI
9226,voting result,result of a vote,AI
9227,abbey,monastery led by an abbot or abbess,AI
9228,moral victory,small success worthy of recognition,AI
9229,African,inhabitant of the African continent,AI
9230,airbag,bag in a vehicle that inflates on impact to protect occupants,AI
9231,alms,small material support for a needy person,AI
9232,waste paper,paper or cardboard for recycling,AI
9233,amine,organic derivative of ammonia with alkyl or aryl group,AI
9234,ammonia,"pungent, colorless, toxic gas",AI
9235,impeachment procedure,process to remove a person from office,AI
9236,requirements profile,description of required or desired attributes,AI
9237,seed funding,start-up financing for a project,AI
9238,visage,front part of the head; face,AI
9239,down payment,payment of the first part of a total amount,AI
9240,apple tree,fruit tree that bears apples,AI
9241,Arbeiterwohlfahrt,German welfare association,AI
9242,employers' association,institutional association of employers to represent interests toward unions and the state,AI
9243,workload,total amount of work used or to be used,AI
9244,work assignment,action where a person or group is deployed for a specific job,AI
9245,unemployment insurance,"insurance against consequences of unemployment, mandatory for employees in German-speaking areas",AI
9246,work stoppage,refusal by employees to perform work,AI
9247,archipelago,area of the sea with many islands,AI
9248,wristwatch,watch attached to a wristband,AI
9249,Armenian,citizen of Armenia,AI
9250,poverty line,income level below which essential resources cannot be obtained,AI
9251,acrobatics,collective term for circus/variety performances,AI
9252,Cinderella,fairy-tale figure from the Brothers Grimm,AI
9253,astronomer,scientist who studies celestial bodies,AI
9254,nuclear phase-out,renunciation of further use of nuclear energy,AI
9255,nuclear energy,energy obtained by fission or fusion,AI
9256,nuclear war,war fought with thermonuclear weapons,AI
9257,nuclear electricity,electric power obtained by fission or fusion,AI
9258,area of responsibility,set of tasks someone or something is responsible for,AI
9259,supervisory board member,person who is a member of a supervisory board,AI
9260,promotion round,round for promotion,AI
9261,ophthalmologist,doctor who diagnoses and treats eye diseases,AI
9262,expansion stage,stage in a defined scale of expanding an object,AI
9263,spin-off,separating something from a unit,AI
9264,loan,borrowing process or borrowed item,AI
9265,exhaust system,assembly for directing exhaust gases from engines,AI
9266,extermination,complete killing of a group or species,AI
9267,female Australian,female citizen of Australia,AI
9268,emigration,permanent leaving of one's home country,AI
9269,automobile,"motor-driven vehicle, usually for transporting people",AI
9270,Baghdad,capital of Iraq,AI
9271,banking sector,economic sector of all money and credit institutions,AI
9272,bankruptcy,inability to meet payment obligations; financial collapse,AI
9273,bartender,person who mixes drinks and serves beverages in a bar,AI
9274,building supervision,activity ensuring building complies with applicable law,AI
9275,building permit,official permission to build,AI
9276,building land,plot of land intended for construction,AI
9277,building materials,materials used in construction,AI
9278,orchard,area planted with fruit trees,AI
9279,tree nursery,horticultural business specializing in growing trees and shrubs,AI
9280,building material,material that can be used in construction,AI
9281,site trailer,closed trailer for workers' shelter and material storage,AI
9282,civil servants' association,association of civil servants,AI
9283,deputy (female),nominative singular of the weak declension of Beigeordneter,AI
9284,broken leg,fracture of a bone,AI
9285,Bellinzona,city in Switzerland,AI
9286,mountain tour,tour into the mountains,AI
9287,career counseling,professional help in planning a career path,AI
9288,professional ban,court ban from practicing a profession,AI
9289,certificate,written proof of something,AI
9290,fitting,metal piece connecting movable parts,AI
9291,attendance record,highest number of visitors reached,AI
9292,beet,"beet plant, usually red beet",AI
9293,care offer,offer of care services,AI
9294,business administration,study of business administration and processes,AI
9295,reference person,person one has a personal relationship with,AI
9296,balance sheet total,total of the balance sheet,AI
9297,educational path,school or career path,AI
9298,billiards,ball game played on a table with a cue,AI
9299,biotechnology,"technical use of microorganisms, cell cultures or enzymes",AI
9300,injury,injury usually sustained in sports,AI
9301,flower pot,container for planting a flower,AI
9302,blood test,examination of blood,AI
9303,groundedness,connection to reality; stability,AI
9304,drilling,act of drilling,AI
9305,bombing raid,attack with bombs dropped from aircraft,AI
9306,messenger,person who delivers something,AI
9307,tabloid,newspaper with very flashy presentation,AI
9308,industry leader,leading company in an industry,AI
9309,predicament,"embarrassment, difficulty, distress",AI
9310,board game,game played on a board with pieces,AI
9311,wallet,small case for IDs and cash,AI
9312,brill,species of flatfish,AI
9313,brilliance,"luster, radiance",AI
9314,hill,grass-covered hill,AI
9315,crash landing,landing of an aircraft that results in damage,AI
9316,letter,character that represents sounds in writing,AI
9317,Federal Fiscal Court,highest German court for tax and customs matters,AI
9318,Federal Intelligence Service,German foreign intelligence service,AI
9319,Federal Ministry for the Environment,federal environment ministry,AI
9320,student fraternity,traditional student association,AI
9321,Burundi,state in East Africa,AI
9322,bus lane,lane reserved primarily for buses,AI
9323,Capri,island in Italy,AI
9324,Cardiff,capital of Wales,AI
9325,cellist,person who plays the cello,AI
9326,checkpoint,control point at barriers or borders,AI
9327,editorial leadership,leadership of an editorial staff,AI
9328,cipher,symbol of a secret script,AI
9329,chronology,time measurement and ordering,AI
9330,clan,tribal group,AI
9331,clinch,illegal holding in boxing,AI
9332,clique,informal group of friends,AI
9333,Colonia,city name; Spanish for colony,AI
9334,combo,small group of musicians playing jazz or dance music,AI
9335,company,company (French),AI
9336,sword of Damocles,threatening unavoidable danger beyond one's control,AI
9337,dance floor,area in a club where one can dance,AI
9338,Danzig,German name for Gdansk,AI
9339,declaration,statement of contents or value of a shipment,AI
9340,delicacy,especially tasty food,AI
9341,demonstrator,person expressing opinions publicly in a demonstration,AI
9342,lingerie,elegant underwear,AI
9343,destabilization,disturbance of a process or state,AI
9344,clarity,quality of being very perceptible or understandable,AI
9345,Swiss German,Swiss citizen from German-speaking Switzerland,AI
9346,female poet,female author of literary works,AI
9347,dictation,text spoken slowly and written down verbatim,AI
9348,directorate,leadership committee,AI
9349,discussion round,group conducting a discussion,AI
9350,distancing,statement of non-acceptance or disagreement,AI
9351,doctrine,binding principle or teaching,AI
9352,female interpreter,female person who translates spoken text,AI
9353,dual role,two roles performed in parallel,AI
9354,lecturer,person who teaches,AI
9355,dragon,large winged fire-breathing creature,AI
9356,turner,craftsman for turned parts,AI
9357,turner,skilled worker operating a lathe,AI
9358,honorary pin,honorary pin; award,AI
9359,victory lap,lap to be celebrated by the audience,AI
9360,honorary title,title awarded for merits without exams,AI
9361,municipal enterprise,own enterprise of a municipality,AI
9362,condominium,apartment owned privately,AI
9363,islet,island,AI
9364,inclusion,including; integration,AI
9365,idea,sudden thought,AI
9366,shopping stroll,walk through shops with intent to buy,AI
9367,statement,statement by a defendant or plaintiff,AI
9368,submission,handing over something at a place,AI
9369,one-time payment,one-time payment,AI
9370,special unit,special unit for operations,AI
9371,effect,causing an effect or change,AI
9372,deposit,act of paying money into a bank account,AI
9373,egg cell,female germ cell,AI
9374,elbow,bony projection at the elbow joint,AI
9375,embryo,human fetus from week 4 to month 4 of pregnancy,AI
9376,emirate,domain of an emir,AI
9377,repository,place for permanent storage of dangerous waste,AI
9378,end consumer,person who buys goods for own use,AI
9379,disempowerment,"loss of power, wholly or partly",AI
9380,compassion,deep empathy with others' suffering,AI
9381,female heir,female person inheriting assets,AI
9382,acquisition,taking possession of goods or achieving goals,AI
9383,alder,deciduous tree of the genus Alnus,AI
9384,completion,finishing a task,AI
9385,first vote,vote for a direct candidate in German elections,AI
9386,request,polite or formal request,AI
9387,adult education,institutions and practice to promote education for adults,AI
9388,ash tree,deciduous tree of the genus Fraxinus,AI
9389,wit,witty spirit,AI
9390,European policy,policy area dealing with European integration,AI
9391,example,instructive example that can serve as a model,AI
9392,Exodus,second book of Moses in the Tanakh or Old Testament; description of the Israelite departure from Egypt,AI
9393,skilled worker,worker qualified by years of training and an exam,AI
9394,trade fair,fair for a specialist audience,AI
9395,specialization,specific subject area,AI
9396,specialist conference,conference for specialists,AI
9397,professional association,association of a field,AI
9398,ticket,document that entitles use of public transport,AI
9399,ticket,ticket that entitles use of public transport,AI
9400,parachute,usually round or rectangular device that slows a fall so landing is safe,AI
9401,parachutist,person who jumps from an aircraft using a parachute,AI
9402,family policy,political measures influencing family life and living conditions,AI
9403,fax,document or photo or drawing transmitted over a telephone line,AI
9404,miss message,message that a shot did not hit,AI
9405,shortfall,sum of money missing in an accounting,AI
9406,misstep,morally wrong act,AI
9407,holiday week,week during the holidays,AI
9408,television interview,interview conducted for broadcast on TV,AI
9409,television schedule,sequence of films and programs set by broadcasters,AI
9410,television program,self contained program item broadcast on TV,AI
9411,television series,series of films under the same title over a long time on TV,AI
9412,firmness,degree of being firm,AI
9413,fireplace,place or spot for fire,AI
9414,Figaro,Figaro; name of an opera character,AI
9415,film crew,working group that makes film recordings,AI
9416,finalist,participant in a competition final,AI
9417,finance,totality of everything related to money matters,AI
9418,financial need,need for financial resources,AI
9419,finance director,director for finance,AI
9420,financier,person who finances projects of others with their wealth,AI
9421,financial investor,person or company that invests in or buys companies to profit,AI
9422,lowland,terrain without significant elevation,AI
9423,shotgun,gun with a smooth barrel for firing shot,AI
9424,escape attempt,attempt to flee,AI
9425,subsequent period,following days months or years,AI
9426,rear seat,interior of a car behind the driver seats,AI
9427,fund manager,professional asset manager who manages and grows investor assets,AI
9428,formal language,effect conveyed by the design of an artwork or building,AI
9429,forte,loud in music,AI
9430,continuation,continuation of a process or further course of a story,AI
9431,fortune,luck favorable fate or success,AI
9432,group spokesperson,spokesperson of a parliamentary group,AI
9433,womens choir,choir consisting only of women,AI
9434,minister for womens affairs,minister for womens policy,AI
9435,freelancer,person in a liberal profession,AI
9436,deprivation of liberty,unlawful taking of a persons freedom of movement,AI
9437,release,release or emission,AI
9438,leisure center,center for leisure,AI
9439,Friuli,region in northeastern Italy,AI
9440,Frisian,member of an ethnic group in Friesland where Frisian was or is spoken,AI
9441,cheerfulness,joyful mood,AI
9442,stock,collection of objects,AI
9443,finishing off,expression meaning to kill or finish someone,AI
9444,garden area,green area designed by gardening,AI
9445,garden house,small house in a garden for temporary stay not permanent living,AI
9446,guest worker,person who legally works for a limited time in a foreign country,AI
9447,scoundrel,person who tries to gain advantage by deceit,AI
9448,impairment,lasting physical or health impairment,AI
9449,time of birth,time when a child is born,AI
9450,birthday person,person whose birthday it is,AI
9451,entourage,group of people who follow and serve an important person,AI
9452,offsetting financing,financing a new expense by savings or funding options,AI
9453,opposition,inner attitude of being against something,AI
9454,vulture,bird of prey of the Old World or New World vulture families,AI
9455,female violinist,female person who plays the violin,AI
9456,money trouble,situation with very little money available,AI
9457,joint venture,company with multiple partners,AI
9458,commonwealth,human organizational form above the family,AI
9459,gendarmerie,police apparatus in rural areas often military based,AI
9460,general directorate,top management of an authority or company,AI
9461,general strike,strike of all workers of a state,AI
9462,geography,science of the earth especially the surface,AI
9463,court order,decision of a court,AI
9464,German studies,study of German language and literature,AI
9465,overall impression,impression formed by combining all details,AI
9466,total weight,total weight,AI
9467,umbrella association,overarching association,AI
9468,choir association,association of singers for choral singing,AI
9469,legal text,exact wording of a law passed by a body,AI
9470,legislative proposal,draft of a legislative regulation,AI
9471,frame,fixture usually of boards and supports serving as a shelf,AI
9472,trade association,association of tradespeople,AI
9473,gypsum,common sulfate mineral and rock largely composed of it,AI
9474,gladiator,arena fighter in ancient Rome,AI
9475,outstanding achievement,act or result especially praised,AI
9476,Glarus,canton in Switzerland,AI
9477,lockstep,rhythmic synchronized movement of legs of a group,AI
9478,goal scorer,player who is very successful at scoring goals,AI
9479,gong,self sounding percussion instrument made of a free hanging metal disc,AI
9480,graphic designer,creator of artistic or commercial visual designs,AI
9481,congratulation,expression of recognition or joy for something positive,AI
9482,gray area,ambiguous area not clearly legal or ethical,AI
9483,border control,checking identities and items when crossing borders,AI
9484,border city,city on a border,AI
9485,grotesque,artwork with distorted comic and threatening depiction of reality,AI
9486,basic idea,idea that forms the basis of something,AI
9487,unit price,price per unit with surcharges,AI
9488,principle resolution,resolution about a principle,AI
9489,rubber boots,waterproof boots made of rubber,AI
9490,belt,safety device made of a wide strap,AI
9491,taste,individual preference,AI
9492,manor,collection of buildings of an estate,AI
9493,gymnastics,physical exercises to strengthen and maintain the body,AI
9494,haircut,hairstyle created by cutting hair,AI
9495,greed,desire to have as much as possible,AI
9496,harbor basin,water filled area of a harbor,AI
9497,grove,small light forest often park like or sacred,AI
9498,halving,reduction by half,AI
9499,commercial balance,commercial balance sheet of a company,AI
9500,scuffle,physical fight among several people,AI
