id,translate,translate_description,source
8065,guild,medieval association to protect and promote common interests,AI
8066,bald spot,hairless area of the head,AI
8067,faith community,organization for communal practice of a religion,AI
8068,ridge hike,mountain tour along a ridge,AI
8069,cruelty,character trait marked by destroying hurting or killing without scruples,AI
8070,gray,unit of absorbed dose of ionizing radiation,AI
8071,staple food,food that is the main component of a diet,AI
8072,basic principle,principle that forms the basis,AI
8073,group victory,first place in a group,AI
8074,gulden,formerly widespread gold or silver coin in Germany and other countries,AI
8075,release from custody,release from detention or end of sentence,AI
8076,liability insurance,insurance covering accidental damages,AI
8077,halt point,place on rail where passengers can board or alight,AI
8078,no stopping zone,place where a vehicle may not stop or park,AI
8079,market close,end of trading at the stock exchange,AI
8080,means,means to achieve something,AI
8081,handling,steerability of a vehicle,AI
8082,Hanoi,capital of Vietnam,AI
8083,Hanseatic League,medieval league of cities,AI
8084,main task,most important task,AI
8085,top prize,highest possible prize in a game of chance,AI
8086,secondary school,general secondary school following primary school,AI
8087,housewife,woman who runs her own household,AI
8088,return trip,trip back home,AI
8089,heating system,technical system that produces and distributes heat,AI
8090,hen,female bird especially of chickens,AI
8091,duchy,territory ruled by a duke,AI
8092,building construction,construction of buildings above ground level,AI
8093,Highness,form of address for nobles especially dukes,AI
8094,timber construction,engineering field where structures are mainly made of wood,AI
8095,lobster,large armored ten legged crustacean with big claws,AI
8096,hunger strike,protest by refusing food until a condition is met,AI
8097,idealism,realization of ethical ideals regardless of personal interests,AI
8098,idiot,person considered stupid or ignorant,AI
8099,real estate company,company for real estate,AI
8100,indication,circumstance indicating a medical treatment,AI
8101,industrialization,introduction of industrial production and higher industry share,AI
8102,industrial policy,policy for industry,AI
8103,industrial city,city with substantial industry,AI
8104,infantry,troops fighting on foot with small arms,AI
8105,information exchange,exchange of information,AI
8106,interior fit out,construction work inside a building,AI
8107,inner side,side facing the interior of an object or space,AI
8108,passenger,passenger in a vehicle,AI
8109,instinct,innate animal behavior not consciously controlled,AI
8110,insulin,hormone that lowers blood sugar,AI
8111,intensification,act and result of making something stronger,AI
8112,intermezzo,short lyrical instrumental piece,AI
8113,investor group,group of investors,AI
8114,jaguar,large cat from Central and South America with spotted coat,AI
8115,year number,number that denotes a specific year,AI
8116,annual fair,market held once or several times a year with stalls and rides,AI
8117,Japanese woman,female inhabitant of Japan,AI
8118,jubilarian,male person celebrating a jubilee,AI
8119,junior partner,partner who is younger or less influential,AI
8120,calcium,chemical element with atomic number 20,AI
8121,camel,large mammal living in deserts and steppes used as pack animal,AI
8122,comb,tool with teeth for grooming hair,AI
8123,Kamp,Low German field name,AI
8124,cannon,gun with a flat firing angle,AI
8125,canteen,place to eat and drink cheaply,AI
8126,cantonal school,school in Switzerland,AI
8127,kapellmeister,musical director of a chapel or orchestra,AI
8128,karate,unarmed martial art,AI
8129,card game,playing with cards,AI
8130,cashier,person who manages the cash,AI
8131,cashier,person who manages the cash,AI
8132,sales contract,contract between buyer and seller for sale of a thing or right,AI
8133,minor offense,minor rule violation seen as morally trivial,AI
8134,cone,solid with circular base tapering to a point,AI
8135,urban core,part of a city developed independently and excluding suburbs,AI
8136,ketchup,seasoning sauce based on vinegar sugar and tomatoes,AI
8137,chain reaction,reaction where multiple reactions follow a start reaction,AI
8138,childrens clinic,medical facility for patients under 18,AI
8139,playground,designated place to play for children,AI
8140,childrens hospital,childrens hospital in Austria,AI
8141,child abuse,abuse of a child often sexual,AI
8142,church choir,singing ensemble for church services,AI
8143,church congress,major church event,AI
8144,churchyard,courtyard at or near a church,AI
8145,closed retreat,meeting held without public access,AI
8146,piano concerto,solo concerto with piano and orchestra,AI
8147,small change,coins of small value,AI
8148,door handle,lever to open a door by moving a latch,AI
8149,firecracker,firework that mainly produces noise,AI
8150,scarcity,insufficient quantity of something,AI
8151,coexistence,simultaneous existence side by side,AI
8152,collective agreement,agreement between employers and employees,AI
8153,comma,punctuation mark,AI
8154,communist,adherent of communism,AI
8155,bankruptcy proceedings,bankruptcy procedure,AI
8156,portrait,image of a person,AI
8157,conversation,light conversation for sociability,AI
8158,group result,result of a corporate group,AI
8159,concert evening,evening with a concert,AI
8160,concert series,series of concerts,AI
8161,co production,joint production by several producers,AI
8162,corps,large military unit often with several divisions,AI
8163,correspondence,exchange of letters,AI
8164,Krakow,city in Poland,AI
8165,riot,noisy crowd or riot,AI
8166,borrower,person who takes out a loan,AI
8167,district area,area of a district,AI
8168,crisis management,procedure for solving problems and conflicts,AI
8169,culture committee,committee dealing with cultural questions,AI
8170,cultural program,program of cultural events,AI
8171,Jewish community,Jewish religious community,AI
8172,female education minister,female minister responsible for education and culture,AI
8173,art historian,scholar specializing in art history,AI
8174,dome,hemispherical vaulted roof,AI
8175,board of trustees,a supervisory authority a board of directors or an advisory body,AI
8176,short circuit,direct connection of the poles of a power source,AI
8177,state parliament,parliament of a federal state,AI
8178,state audit office,authority for financial control of the state,AI
8179,state chairman,chairman at state level,AI
8180,state parliament session,session of a state parliament,AI
8181,land route,route that runs on land,AI
8182,long distance,relatively long route such as travel or flight,AI
8183,liveliness,quality of being alive,AI
8184,old age,last phase of life,AI
8185,life partner,person with whom one has decided to do daily life together,AI
8186,legislature,legislative power alongside executive and judiciary,AI
8187,performance pressure,urgent demand for high performance often felt as overstrain,AI
8188,guardrail,guardrail,AI
8189,learning process,process of acquiring knowledge skills insights values or social behavior,AI
8190,lido,seaside resort or beach,AI
8191,lipstick,cosmetic for coloring lips used mostly by women,AI
8192,Lloyd,name element for shipping and marine insurance institutions,AI
8193,casualness,relaxed casual manner,AI
8194,continued pay,continued payment to an employee when not working for example due to illness,AI
8195,air pollution,contamination of air by dust gases toxins and dirt,AI
8196,seizure of power,process by which Adolf Hitler became chancellor in 1933,AI
8197,retention of power,securing or preserving power of a person or organization,AI
8198,magician,person who possesses and uses supernatural abilities,AI
8199,marking,act of marking something,AI
8200,march route,route of a march,AI
8201,Maryland,US state,AI
8202,mass production,production of goods in high volumes with standardized parts,AI
8203,matrix,tabular arrangement of data or values,AI
8204,mud,wet earth thick mud,AI
8205,masonry,stone structure with or without mortar forming a wall,AI
8206,media company,company in the media sector,AI
8207,Memory,card game about matching hidden pairs,AI
8208,exhibition hall,hall for fairs,AI
8209,metaphor,figurative expression,AI
8210,microscope,instrument for magnified viewing of small objects,AI
8211,deficiency,bad condition that does not meet expectations or rules,AI
8212,confidence motion,motion in parliament to withdraw confidence and force resignation,AI
8213,small gift,small present brought on a visit or trip,AI
8214,member count,number of members,AI
8215,Central America,region between North and South America,AI
8216,model project,project carried out as a test to try something,AI
8217,fashion show,presentation of usually new clothing,AI
8218,moratorium,contractual or legal postponement,AI
8219,murder trial,court proceeding about murder,AI
8220,dawn,first phase of daylight,AI
8221,motorcycle,short form for motorcycle,AI
8222,multitalent,person with many skills and abilities,AI
8223,model example,example that represents something in a particularly pure form,AI
8224,parent company,company that exerts major influence over subsidiaries through majority holdings,AI
8225,neighboring town,town located directly next to another,AI
8226,tutoring,tutoring support usually individual lessons,AI
8227,news magazine,regular news format that presents current mostly political economic cultural and other news,AI
8228,addendum,addition to an already finished text,AI
8229,night quiet,defined night period when noise should be avoided,AI
8230,night shift,work shift at night,AI
8231,young player,young player,AI
8232,local recreation area,natural or near natural area for leisure for nearby city residents,AI
8233,scar,healing wound or visible remainder of a wound,AI
8234,natural disaster,disaster caused by natural forces not humans,AI
8235,neo Nazi,adherent of National Socialism after the Third Reich,AI
8236,curiosity,desire to learn about things not yet known,AI
8237,reorientation,changed orientation perspective or goals,AI
8238,doing nothing,behavior without activity,AI
8239,nicotine,neurotoxin in tobacco a neurotransmitter,AI
8240,Normandy,region in France,AI
8241,central bank chief,head of a central bank,AI
8242,listing,stock exchange listing or notation,AI
8243,emergency landing,unplanned early landing at a place not intended due to acute distress,AI
8244,emergency operation,operation to avert life threatening conditions,AI
8245,self defense,defense by counteraction that remains unpunished due to threat,AI
8246,zero issue,issue of a newspaper or magazine preceding the first and not for sale,AI
8247,license plate,plate that identifies a motor vehicle,AI
8248,ox,male cattle,AI
8249,revelation,disclosure of a secret or intention,AI
8250,Olympic hall,hall for Olympic events,AI
8251,orange juice,juice made by pressing oranges,AI
8252,site meeting,meeting of participants at the site,AI
8253,local club,club based in a town,AI
8254,east side,side that faces east,AI
8255,outdoor,activities in the open air,AI
8256,output,output result,AI
8257,cardboard,material made from pulp or wastepaper by pressing or gluing,AI
8258,park bench,seat for several people in a green area,AI
8259,party politics,politics carried out by a party,AI
8260,partner search,search for a partner especially a life partner,AI
8261,passage,relatively short section of a running text,AI
8262,retirement age,age at which one can receive a pension and retire,AI
8263,pension fund,institution providing retirement benefits for employees or a profession,AI
8264,whistle,device that produces tones by blowing air over an edge,AI
8265,planning phase,first phase of a project where concept and approach are developed,AI
8266,panel building,postwar housing type made from prefabricated slabs,AI
8267,top dog,dominant person,AI
8268,post office box,facility where incoming mail is stored for pickup,AI
8269,price comparison,comparison of prices from different providers,AI
8270,primus,archaic best performing student in a class,AI
8271,profiteer,person who gains material benefit with little effort,AI
8272,programmer,author of a computer program,AI
8273,agenda item,individual item of a program,AI
8274,projection,enlarged display of an image often on a screen,AI
8275,female project leader,female person who leads a project,AI
8276,female psychotherapist,female physician psychologist or educator who applies psychotherapy,AI
8277,coup attempt,failed attempted coup,AI
8278,smoke,dense smoke rising from a fire,AI
8279,mercury,chemical element atomic number 80 transition metal,AI
8280,cycle race,race held with bicycles,AI
8281,Rambo,physically muscular aggressive man,AI
8282,helplessness,state of not knowing what to do,AI
8283,Rauscher,family name,AI
8284,legal opinion,legal expert opinion on a legal situation,AI
8285,round dance,old round dance with many dancers following a leader,AI
8286,net profit,profit after deducting all costs,AI
8287,travel traffic,traffic of travelers,AI
8288,record time,time that sets a record,AI
8289,resignation,attitude of giving up activities due to hopelessness,AI
8290,return,return shipment,AI
8291,formulation,instructions and composition for making a medicine,AI
8292,Rheingau,region on the right bank of the Rhine in Hesse,AI
8293,huge success,very great success,AI
8294,wrestler,athlete of the sport wrestling,AI
8295,robe,formal dress worn for special occasions,AI
8296,rock music,music genre developed from rock and roll,AI
8297,ruby,mineral crystal colored red in many tones,AI
8298,ruin,state of complete financial health or moral collapse,AI
8299,objectivity,attitude not influenced by personal interests or feelings,AI
8300,salami,spiced air dried cured sausage from beef or pork,AI
8301,sandstone,rock made of sand grains bound by a binder,AI
8302,sandwich,two filled slices of bread or rolls folded together,AI
8303,scanner,device for contactless digital data capture,AI
8304,damage limitation,defense against a negative effect to reduce impact,AI
8305,acting school,educational institution for training actors,AI
8306,fork in the road,place where a path splits,AI
8307,schema,simplified graphic overview of a complex thing,AI
8308,rail transport,movement of vehicles that require rails,AI
8309,description,vivid depiction of a feeling object or event,AI
8310,trickery,crafty way of acting often at the expense of a victim,AI
8311,mediation,attempt to settle a dispute with help of a neutral third person without courts,AI
8312,closing words,ending of a meeting with final remarks,AI
8313,forge,workshop equipped for metal working with forge and anvil,AI
8314,makeup,substance for coloring skin eyes or face,AI
8315,snowman,human like figure made of snow often with carrot nose and stones,AI
8316,snowstorm,heavy snowfall with wind storm,AI
8317,gravel,coarse stone material used for filling or occurring in nature,AI
8318,character,smallest individual sign used in writing,AI
8319,school authority,supervisory authority for schools in Germany and Liechtenstein,AI
8320,swarm,group of animals moving together by swimming or flying,AI
8321,mother in law,mother of the spouse,AI
8322,difficulty level,degree of difficulty,AI
8323,pastoral care,spiritual support for believers,AI
8324,pastor,clergyman who cares for life and faith questions of the congregation,AI
8325,lake shore,shore of a lake,AI
8326,silk,fine textile fiber obtained from silkworm cocoons,AI
8327,scythe,sharp tool with long handle for mowing grass grain and similar,AI
8328,shuttle,space shuttle,AI
8329,safety distance,distance to a possible hazard to increase safety,AI
8330,signal effect,effect as a signal,AI
8331,meaningfulness,quality of being meaningful,AI
8332,sitcom,genre of tv entertainment where jokes arise from a situation,AI
8333,Scandinavian,inhabitant of Scandinavia or person born there,AI
8334,sketch,short stage scene with a humorous punch line,AI
8335,social welfare office,authority responsible for providing social assistance,AI
8336,Spanish woman,female citizen of Spain,AI
8337,savings plan,plan for spending less money,AI
8338,frugality,behavior of using as little as possible of a resource and not wasting,AI
8339,donation account,account set up at a bank for donations for a specific purpose,AI
8340,spider,spider in English,AI
8341,duration,time span of a piece of music play or match,AI
8342,playing,continued playing,AI
8343,venue,place where something is played such as football or theater,AI
8344,move,execution of an allowed action in a turn based game during a players phase,AI
8345,spitz,small breed of dog historically a typical guard dog,AI
8346,sports aid,aid or organization for athletes,AI
8347,office hours,time when a doctor or lawyer is available for consultation,AI
8348,explosive power,force of an explosion,AI
8349,shoot,young shoot of a plant newly growing part,AI
8350,state service,professional activity at a state institution,AI
8351,barbed wire,wire with barbs or blades used to block access,AI
8352,city head,head of a city administration,AI
8353,city forest,forest owned by a city,AI
8354,positioning,determination of a location,AI
8355,statics,study of forces in equilibrium,AI
8356,slope,degree of steepness especially uphill,AI
8357,tax exemption,exemption from the obligation to pay a tax,AI
8358,stairwell,staircase,AI
8359,collegiate church,church belonging to a foundation,AI
8360,mood picture,depiction of a mood,AI
8361,stumbling stone,stone in pavement one can trip over or uneven paving slab,AI
8362,criminal complaint,application for criminal proceedings,AI
8363,fine notice,slip on which a penalty is imposed for misconduct,AI
8364,strategist,person who devises a strategy or acts strategically,AI
8365,strategy paper,paper with strategy,AI
8366,orchard meadow,meadow with high stem fruit trees traditional form of fruit growing,AI
8367,stanza,grouping of several verses into a unit of meaning,AI
8368,whirlpool,small water whirl,AI
8369,stub,rest of an elongated object,AI
8370,hourly wage,pay for one hour of work,AI
8371,brew,infusion water extract,AI
8372,superpower,state that can influence global developments due to outstanding capabilities,AI
8373,synod,legislative assembly for theological and legal issues,AI
8374,tablet,small solid dosage form of medication that can be swallowed,AI
8375,Tajikistan,state in Central Asia,AI
8376,daily routine,way a day proceeds for someone,AI
8377,day trip,excursion lasting a whole day,AI
8378,daily menu,menu valid for one day,AI
8379,day victory,victory of the day,AI
8380,Taipei,capital of Taiwan,AI
8381,tandem,bicycle for two or more people sitting one behind another,AI
8382,dance group,group of dancers,AI
8383,dance school,place where one can learn to dance,AI
8384,teamwork,collaboration in a team,AI
8385,tennis court,playing field for tennis,AI
8386,theater group,group formed to play theater,AI
8387,repayment,repayment portion of an annuity payment,AI
8388,fear of death,fear of dying,AI
8389,top star,very famous star,AI
8390,goal,scored goal,AI
8391,shot on goal,shot of the ball or puck toward the goal,AI
8392,torture,torture,AI
8393,tobacco shop,state licensed shop in Austria selling tobacco newspapers and stationery,AI
8394,supply train,military part of a troop responsible for supplies,AI
8395,training camp,camp where training activities take place,AI
8396,drink,liquid food,AI
8397,means of transport,natural or technical device for transporting goods or people,AI
8398,cluster,cluster or dense group,AI
8399,engine,engine for aircraft or rockets,AI
8400,Czech woman,female citizen of the Czech Republic,AI
8401,turbine,flow machine that converts flow energy into rotation and mechanical energy,AI
8402,gymnastics club,club devoted to gymnastics,AI
8403,ultrasound,sound with frequencies above human hearing around 20000 hertz,AI
8404,revenue gain,added turnover,AI
8405,environment committee,committee for environmental issues,AI
8406,environmental pollution,burdening of the environment with waste and pollutants,AI
8407,female environment minister,female head of an environment ministry,AI
8408,environmental pollution,pollution of the environment by waste and harmful substances,AI
8409,accidental death,death as a result of an accident,AI
8410,accident insurance,insurance that compensates damage from accidents,AI
8411,monster,large frightening mythical being,AI
8412,immortality,quality of not being able or required to die,AI
8413,entertainment program,totality of offerings for entertainment,AI
8414,underwear,garment worn directly on the body under other clothing,AI
8415,investigation report,report on the result of an investigation,AI
8416,uranium enrichment,process to increase the share of uranium 235,AI
8417,copyright,all legal provisions protecting creators rights,AI
8418,Big Bang,origin of the universe according to standard cosmology,AI
8419,female vacationer,female person on vacation,AI
8420,variable,placeholder for unknown or changing value in mathematics,AI
8421,Vega,star in the constellation Lyra,AI
8422,vegetarian,person who does not eat meat,AI
8423,sense of responsibility,awareness of being responsible for something,AI
8424,negotiation partner,person with whom one negotiates,AI
8425,increase,growth or production of identical from existing,AI
8426,female landlord,female person who rents something out,AI
8427,extermination camp,concentration camp whose purpose is the уничтожение of inmates,AI
8428,veil,covering especially of body parts with transparent or dense fabric,AI
8429,fault,culpable behavior,AI
8430,hiding place,place where one can hide,AI
8431,contract conclusion,conclusion or agreement of a contract,AI
8432,administrator,person who manages something,AI
8433,administrative effort,effort for administration,AI
8434,interest,yield of an investment,AI
8435,livestock,totality of farm animals kept in agriculture,AI
8436,deputy chief,deputy of a person with authority,AI
8437,world runner up,second in a world championship competition,AI
8438,volley,ball returned directly out of the air,AI
8439,enforcement,execution of a judgment,AI
8440,estimate,cost estimate listing expected costs,AI
8441,procedure,way one proceeds; plan of action,AI
8442,front garden,small private green area between house and street,AI
8443,dominant position,leading position in a field,AI
8444,first name,name chosen by parents,AI
8445,suburb,urban district outside the city core,AI
8446,pre stage,earlier degree on the way to a more developed form,AI
8447,Vaud,canton in Switzerland,AI
8448,scale pan,container holding the object to be weighed on a scale,AI
8449,growth rate,percentage indicating the extent of growth,AI
8450,weapon possession,ownership of at least one weapon,AI
8451,ballot box,closed container with a slot for secret voting,AI
8452,delusion,false idea,AI
8453,whale,very large aquatic mammal,AI
8454,Waldeck,region or city name in Germany,AI
8455,forest path,path leading in or through the forest,AI
8456,traveling exhibition,exhibition shown at different places,AI
8457,transformation,fundamental change,AI
8458,hot water,water with relatively high temperature,AI
8459,queue,ordered line of waiting people,AI
8460,detergent,mixture of substances in liquid gel or powder used to clean textiles,AI
8461,water pipe,pipe system for transporting water,AI
8462,water cannon,device on a truck that emits a high pressure water jet,AI
8463,alternation,frequent change between two or more possibilities,AI
8464,turnout setting,setting or operation of a railway switch,AI
8465,Christmas bonus,additional payment at year end to employees,AI
8466,Weller,surname,AI
8467,pup,young fox wolf or dog,AI
8468,World Cup race,race counted for the World Cup,AI
8469,world community,totality of all people,AI
8470,West Africa,region in Africa,AI
8471,weather forecast,statement about expected weather,AI
8472,Vienna Woods,forest area near Vienna,AI
8473,wind shelter,place protected from wind,AI
8474,winter service,service ensuring traffic safety in winter,AI
8475,conservatory,room with mostly glass walls for overwintering plants,AI
8476,winter tire,tire optimized for winter road conditions,AI
8477,Wittenberg,city in Saxony Anhalt,AI
8478,weekly working time,working time per week,AI
8479,weekday,one of the seven days of the week,AI
8480,weekly newspaper,newspaper published weekly,AI
8481,block of flats,ensemble of houses within surrounding streets,AI
8482,shared flat,apartment shared by several people,AI
8483,residential group,group of residents,AI
8484,verbal duel,heated dispute conducted only with words,AI
8485,Wotan,supreme Germanic god,AI
8486,child prodigy,child with extraordinary abilities,AI
8487,wishful thinking,hopeful unreal view that ignores reality,AI
8488,yang,male principle in Chinese philosophy of nature,AI
8489,apple of discord,object over which people argue,AI
8490,for a while,indefinite period of time,AI
8491,Central Asia,region in Asia,AI
8492,central office,central office of an organization,AI
8493,witness stand,place in a courtroom where a witness testifies,AI
8494,civilian,sphere of society not belonging to the military,AI
8495,civil service,alternative service for those who cannot do military service for conscience reasons,AI
8496,inflow,process of flowing in,AI
8497,additional purchase,additional purchase,AI
8498,future prospect,plan or idea not realizable in the near future,AI
8499,assignment,act of assigning to a group or category,AI
8500,consolidation,collecting or handling at a common place,AI
