id,translate,translate_description,source
1767,logo,graphic mark used by a company or institution as an identifier often a stylized word or icon,AI
1768,wage,payment for work of workers,AI
1769,look,external appearance fashion trend style,AI
1770,Lufthansa,German airline,AI
1771,airspace,air filled space above the Earth surface,AI
1772,air force,branch of the armed forces for air war,AI
1773,magnifying glass,lens usually of glass for optical magnification,AI
1774,luxury,goods or behaviors beyond the usual for personal pleasure,AI
1775,ruler,person who holds power or governing authority,AI
1776,Main,river in Germany,AI
1777,mandate,commission of the people to a representative,AI
1778,navy,armed forces for naval warfare,AI
1779,marketing,measures to promote sales and market oriented management,AI
1780,market share,sales or revenue share of a company in its market,AI
1781,wall,wall of a building made of stone concrete or clay,AI
1782,medal,coin not used for payment meant to commemorate a person or event,AI
1783,physician,person who studied medicine,AI
1784,apartment building,residential building for multiple households,AI
1785,added value,additional economic or financial benefit,AI
1786,steward,official of a noble or clerical lord managing an estate,AI
1787,freedom of opinion,right to express and spread ones opinion,AI
1788,humankind,totality of all humans,AI
1789,human weakness,human weakness,AI
1790,metal,solid with characteristic luster and high heat and electrical conductivity,AI
1791,metropolis,very large or important city dominating a region,AI
1792,Miami,city in the USA,AI
1793,milk,nutritive fluid produced by female mammals also used as food,AI
1794,minority,group that is fewer in number compared to the whole,AI
1795,minimum wage,lowest amount employers may pay employees,AI
1796,Minsk,capital of Belarus,AI
1797,female employee,female worker or employee in a company or organization,AI
1798,membership,state of being a member,AI
1799,midfielder,player who organizes play in midfield,AI
1800,Mediterranean Sea,very large marginal sea of an ocean,AI
1801,Wednesday morning,morning of a Wednesday,AI
1802,Wednesday afternoon,afternoon of a Wednesday,AI
1803,modernization,action to bring something up to date,AI
1804,Monday afternoon,afternoon of a Monday,AI
1805,ammunition,ammunition not fixed to the weapon usually reloadable parts that carry the effect,AI
1806,musical,modern form of singspiel theater with singing and dancing often in pop style,AI
1807,neighboring country,state sharing a border with another,AI
1808,neighborhood,surrounding residential area and its residents,AI
1809,disadvantage,negative or undesirable consequence or side effect,AI
1810,food,food and drink taken in to build and maintain the body,AI
1811,local transport,movement of people and goods over short distances by road rail or inland ships,AI
1812,nation,community of people linked by common language culture or territory,AI
1813,national guard,French citizen militia founded in 1789 and dissolved after the 1870 71 war,AI
1814,National Council,parliament in Namibia Austria and Switzerland,AI
1815,conservation,measures to preserve nature and protect endangered plants and animals,AI
1816,new town,later added part of a city,AI
1817,restart,renewed start,AI
1818,North America,continent North America,AI
1819,North Korea,state in East Asia,AI
1820,northeast,intercardinal direction between north and east,AI
1821,North Sea,sea in northwestern Europe,AI
1822,northwest,intercardinal direction between north and west,AI
1823,emergency doctor,physician specialized in emergency treatment,AI
1824,musical note,symbol for writing a tone in staff showing pitch by position and duration by shape,AI
1825,emergency,sudden dangerous situation,AI
1826,upper floor,floor between the attic and the ground floor,AI
1827,object,thing to which thinking or action is directed,AI
1828,chairman,person who leads an association party or organization,AI
1829,fruit,raw edible fruits from trees shrubs and perennials,AI
1830,openness,quality of engaging openly and willingly,AI
1831,ear,sense organ for hearing,AI
1832,Oktoberfest,folk festival in September or October,AI
1833,Oldenburg,city in Lower Saxony,AI
1834,grandma,maternal or paternal grandmother,AI
1835,opera,dramatic stage works whose action is presented by singing and instrumental music,AI
1836,optimism,belief that one lives in the best of possible worlds,AI
1837,orchestra,large ensemble of instrumentalists led by a conductor,AI
1838,original,first version of a text picture or similar,AI
1839,Easter,festival of the resurrection of Jesus beginning on the Sunday after the first spring full moon,AI
1840,panic,sudden fright sudden fear uncontrollable state of fear in groups,AI
1841,armor,hard thick garment protecting against injury or damage,AI
1842,party leader,chair or president of a party,AI
1843,party congress,statutory meeting of party officials and members to decide policy,AI
1844,patient,sick person receiving medical treatment or care,AI
1845,commuter,person who regularly crosses a municipal boundary to reach work or training,AI
1846,guesthouse,small hotel often with a private atmosphere,AI
1847,petition,written request to head of state parliament or authority,AI
1848,horse,domestic animal used as working and riding animal,AI
1849,post,vertical structural element,AI
1850,pound,unit of mass about 500 grams,AI
1851,philosophy,teaching about being origin and essence of things and about knowledge and truth,AI
1852,pixel,smallest picture element of a digital raster graphic,AI
1853,pizza,Italian dish of a yeast dough flatbread with tomato sauce and toppings,AI
1854,insolvency,inability to cover financial obligations,AI
1855,podium,raised platform for speakers conductors performers or winners,AI
1856,trophy,ornate drinking vessel,AI
1857,police deployment,dispatch of police after an alert,AI
1858,police station,police station,AI
1859,pop,pop music contemporary entertainment music,AI
1860,portfolio,totality of securities in a portfolio overall investment package,AI
1861,private life,part of life outside work or public,AI
1862,prix,price in French,AI
1863,rehearsal,rehearsal for performing arts,AI
1864,profile,side view of a figure,AI
1865,propaganda,dissemination of political or ideological ideas,AI
1866,source,source of a river and place of visible emergence of water,AI
1867,share,share of something in a whole,AI
1868,discount,percentage price reduction,AI
1869,bike path,marked section for cyclists on or next to a road,AI
1870,rocket,projectile with rocket propulsion,AI
1871,footlights,lighting device at the front of a stage,AI
1872,ranking,establishing rankings and the result,AI
1873,rapper,musician who performs rhythmic spoken singing,AI
1874,racism,doctrine or mindset justifying discrimination by supposed superiority,AI
1875,smoke development,development of smoke,AI
1876,research,investigation or inquiry,AI
1877,Regensburg,city in Bavaria,AI
1878,direction,artistic overall direction of an event or work,AI
1879,regulation,control or steering of a process or disturbances,AI
1880,realm,land or lands ruled by a monarch or ruler,AI
1881,cleaning,removal of dirt or the act of cleaning something,AI
1882,religion,codified or traditional cult and belief practice,AI
1883,draw,draw in sports such as chess,AI
1884,return,total return from an investment,AI
1885,report,detailed description of an event or situation,AI
1886,reserve,stock gathered for need or emergency,AI
1887,result,what comes out at the end of a process,AI
1888,revolution,very rapid change or innovation in science art or society,AI
1889,rhythm,regular sequence of patterns of tone duration,AI
1890,knight,nobleman obligated to military service and loyalty usually heavy cavalry,AI
1891,backpack,bag carried on the back with straps,AI
1892,phone number,unique digit identifier for a telephone connection,AI
1893,Ruhr region,industrial region in North Rhine Westphalia,AI
1894,broadcasting,transmission of information by radio waves to many receivers,AI
1895,season end,time when seasonal activities end,AI
1896,salt,sodium chloride table salt,AI
1897,Saturday morning,morning of a Saturday,AI
1898,Saturday afternoon,afternoon of a Saturday,AI
1899,damage,damage,AI
1900,creation,bringing forth creating something mental,AI
1901,show,public exhibition organized by theme,AI
1902,scene,place where something happens,AI
1903,disc,round flat thing,AI
1904,hit song,successful widely heard and sung light entertainment song,AI
1905,snake,order of legless animals Serpentes,AI
1906,final phase,last phase,AI
1907,pain,unpleasant sensation caused by injury,AI
1908,chocolate,cocoa food product in bar block or figure form,AI
1909,writer,person who writes literary texts professionally,AI
1910,school year,period of a year when school takes place in Austria including summer holidays,AI
1911,shoulder,body region in vertebrates between the neck base and the shoulder joints,AI
1912,shoemaker,craftsman who makes or repairs shoes,AI
1913,pregnancy,physical condition of a woman from conception to birth,AI
1914,black person,person with dark skin color,AI
1915,silence,state and act of not speaking with no acoustic communication,AI
1916,blessing,ritual wish for gods grace or help for someone or something,AI
1917,sector,part of an area,AI
1918,self confidence,character trait of being sure of ones abilities,AI
1919,senior,elderly person,AI
1920,senior woman,elderly woman,AI
1921,reduction,decrease or lowering of a value,AI
1922,Serbia,state in Southeast Europe,AI
1923,server,computer in a network that provides services for other computers,AI
1924,fuse,component that interrupts a circuit when current is too high to prevent damage,AI
1925,scandal,event that causes uproar and is rejected,AI
1926,skepticism,doubt and critical mistrustful attitude,AI
1927,ski,gliding device for moving on snow or water,AI
1928,Slovenia,state in Central Europe,AI
1929,summer break,time in summer when work or sport is partly paused,AI
1930,Saturday,weekday between Friday and Sunday,AI
1931,sunshine,sun rays that reach the Earth,AI
1932,Sunday morning,morning of a Sunday,AI
1933,Sunday afternoon,afternoon of a Sunday,AI
1934,assortment,all offered and selected items of a trading company,AI
1935,sound,characteristic sound of music,AI
1936,Soviet Union,former state USSR,AI
1937,welfare state,state that takes financial and material measures to reduce social inequality and prevent poverty,AI
1938,Spaniard,citizen of Spain,AI
1939,savings bank,credit institution usually publicly owned by a municipality or district,AI
1940,walk,leisurely walk for recreation,AI
1941,storage building,building used to store supplies,AI
1942,spectrum,variety of phenomena and possibilities in a certain area,AI
1943,donation,voluntary free gift for a charitable purpose in money goods or services,AI
1944,barrier,structure that restricts free traffic,AI
1945,playground,designated place for children to play often with equipment,AI
1946,leeway,possibility to move freely or decide within limits,AI
1947,front runner,person or institution that surpasses all others in a given measure,AI
1948,jumping,jumping discipline in sport,AI
1949,sprint,covering a short distance at maximum speed in various sports,AI
1950,public prosecutor,official of a public prosecution office and organ of justice,AI
1951,cityscape,particular image a city presents of itself,AI
1952,city hall,large event hall in a city,AI
1953,steel,metal alloy mainly of iron with carbon content between 0.02 and 2.06 percent,AI
1954,start shot,shot that starts a race,AI
1955,dust,fine small particles suspended in air or deposited,AI
1956,increase,increase of something,AI
1957,deputy,person who can replace someone and assume their role,AI
1958,zodiac sign,zodiac sign,AI
1959,control,technical device in machines ships or vehicles to determine function or direction,AI
1960,taxpayer,person obligated to pay taxes,AI
1961,runoff vote,vote between the last two candidates for an office,AI
1962,silence,absence of acoustic signals like noise music or sounds,AI
1963,material,material substance,AI
1964,stop,stop or stopping place,AI
1965,penalty area,area marked around the goal with special rules,AI
1966,crime,act punished by law unlawful act,AI
1967,streich dative plural,dative plural of the noun Streich,AI
1968,patrol,group that patrols an area for control,AI
1969,strip,long narrow differently colored section of a surface,AI
1970,patrol car,police car used for patrol duty,AI
1971,step,individual part of a staircase used for stepping up or down,AI
1972,chair,seat furniture usually with four legs and backrest,AI
1973,substance,matter solid liquid or gaseous,AI
1974,superstar,person who surpasses all other stars in fame,AI
1975,support,help or service such as provided by a seller,AI
1976,Sydney,city in Australia,AI
1977,tablet,flat piece often used for chocolate serving form,AI
1978,agenda,program of a meeting or assembly,AI
1979,Taiwan,island state or region in East Asia,AI
1980,valley,low lying terrain between elevations,AI
1981,gas station,station for refueling vehicles,AI
1982,dance,rhythmic movement performed to music or rhythmic sounds,AI
1983,team leader,leader of a working group,AI
1984,teammate,person on the same team,AI
1985,teenager,boy or girl between about 13 and 19 years,AI
1986,participation,ability to take part,AI
1987,phone call,conversation by telephone,AI
1988,telecom,part of many telecom company names and shorthand for them,AI
1989,plate,round usually flat piece of tableware for serving food,AI
1990,tendency,inclination or striving,AI
1991,tennis,ball game played as a racket sport with a tennis ball,AI
1992,carpet,floor covering made of fabric,AI
1993,terrace,larger level area by or on a building,AI
1994,terrorist organization,association of people engaged in terrorist activities,AI
1995,friendly match,preparation game that does not count in ranking,AI
1996,devil,evil spirit being,AI
1997,Texas,US state,AI
1998,Thailand,state in Southeast Asia,AI
1999,theory,thought model to explain phenomena or construct new worlds,AI
2000,title defender,person defending a title in a competition,AI
