id,translate,translate_description,source
10253,landau,four seat horse carriage with a convertible top,AI
10254,state library,library of a federal state,AI
10255,state politician,politician active in state politics,AI
10256,national language,language predominantly spoken in a country or region,AI
10257,landscape picture,picture that depicts a landscape,AI
10258,cross country skiing,ski sport in open terrain,AI
10259,slowness,being slow or the slow manner,AI
10260,avalanche slide,the release of an avalanche,AI
10261,avalanche danger,danger posed by falling avalanches,AI
10262,lifestyle,way of shaping and conducting ones own life,AI
10263,lust for life,great joy of life,AI
10264,vacancy,unfilled function or position,AI
10265,textbook,book that enables learning a subject in self study or instruction,AI
10266,carelessness,lack of caution and consideration in action,AI
10267,affected woman,female person who must bear the consequences of a negative event,AI
10268,Leningrad,former name of Saint Petersburg,AI
10269,letter to the editor,written opinion on a topic usually response to articles,AI
10270,libero,defensive playing position in football and volleyball,AI
10271,ID photo,photograph used to identify a person on official documents,AI
10272,light source,something that emits light especially in the visible range,AI
10273,Lithuanian,citizen of Lithuania or person of Lithuanian people,AI
10274,lobbyist,person who advocates for group interests in political bodies,AI
10275,loft,apartment of one large high room often former warehouse or industrial hall,AI
10276,wage tax,tax on monthly wage deducted from gross pay,AI
10277,local newspaper,newspaper limited to a local area,AI
10278,air war,combat conducted by air forces,AI
10279,poet,person who writes lyric texts,AI
10280,anorexia,psychological eating disorder with insufficient food intake,AI
10281,magnum,cartridge with higher ballistic performance,AI
10282,meal act,act of eating a meal,AI
10283,nightmare spirit,night ghost that torments sleepers by sitting on their chest,AI
10284,small man,small thin man,AI
10285,team performance,performance of a team,AI
10286,market researcher,researcher for market analysis,AI
10287,market research institute,institute that researches trade consumption and the economy,AI
10288,direction of march,direction a march takes,AI
10289,machine gun,rapid fire weapon on a mount that self loads,AI
10290,mass grave,grave filled with many often uncoffined bodies,AI
10291,mass murder,murder of many people,AI
10292,mole,mammal of family Talpidae that digs through the earth,AI
10293,toll,customs duty or toll,AI
10294,Mecklenburg,region in northern Germany,AI
10295,mediation,procedure to resolve or avoid conflicts,AI
10296,media policy,political measures regulating the media,AI
10297,seabed,bottom of the sea covered by seawater,AI
10298,majority stake,holding with majority,AI
10299,exchange of opinions,mutual sharing of opinions,AI
10300,melon,tropical plant and its large sweet fruit,AI
10301,knife fight,fight or attack involving stabbing with a knife,AI
10302,metal fan,person who listens to a metal subgenre,AI
10303,meteorite,natural cosmic body that enters atmosphere and reaches Earth,AI
10304,meteorology,study of physical processes and laws in the atmosphere,AI
10305,rent index,overview of rental prices,AI
10306,reduction,act of making something smaller or reduced,AI
10307,displeasure,rejection or dissatisfaction with something,AI
10308,mismanagement,failed coordination of planning execution and control,AI
10309,Mediterranean island,island located in the Mediterranean area,AI
10310,middle part,middle part,AI
10311,Monopoly,board game simulating building a property empire,AI
10312,mister,form of address equivalent to Mr,AI
10313,assassination attempt,attack intended to kill one or more people,AI
10314,morning star,name for the planet Venus in the eastern morning sky,AI
10315,multi,multiple and short for multinational,AI
10316,mouth corner,outer corner of the mouth where upper and lower lip meet,AI
10317,band,group of people who make music together,AI
10318,music conservatory,higher education institution offering music programs,AI
10319,music teacher,teacher who teaches music,AI
10320,music lessons,lessons that teach skills and topics in music,AI
10321,dare,challenge in which someone must prove courage,AI
10322,womb,belly of a pregnant woman referring to the developing embryo,AI
10323,neighboring state,state sharing a border with another,AI
10324,second helping,additional portion of the previous dish,AI
10325,nightingale,European songbird species Luscinia megarhynchos,AI
10326,supplementary budget,budget adjusted after an already approved budget,AI
10327,additional payment,final payment and its transfer,AI
10328,nudity,state of being unclothed,AI
10329,national league,top national sports league,AI
10330,law of nature,natural phenomenon that can be described and proven,AI
10331,natural science,group of sciences studying nonliving and living nature,AI
10332,navigator,person responsible for navigation on ship or aircraft,AI
10333,Nazi era,period of National Socialist rule in Germany 1933 to 1945,AI
10334,side job,job providing additional income,AI
10335,side effect,undesired but weaker effect often from medical treatment,AI
10336,net income,money someone receives after deductions,AI
10337,retina,layer of nerve cells in the eye converting light into nerve impulses,AI
10338,new line,new rail or road line,AI
10339,suppression,violent ending of an uprising or demonstration,AI
10340,Nippon,Japanese name for Japan,AI
10341,nitrate,salt of nitric acid,AI
10342,emergency aid,aid for someone in need,AI
10343,nuance,very subtle barely noticeable difference within a continuum,AI
10344,zero point,point on a scale representing zero,AI
10345,zero fare,fare of zero free of charge,AI
10346,upper class,higher school class,AI
10347,high command,highest command authority,AI
10348,Olympus,mountain of the Greek gods,AI
10349,Olympic bid,bid for the Olympic Games,AI
10350,Olympic victory,victory won in an Olympic competition,AI
10351,omega,last letter of the Greek alphabet,AI
10352,optimist,person filled with optimism,AI
10353,ordination,religious ritual commissioning to a clerical office,AI
10354,disorientation,lack of orientation disoriented state,AI
10355,original title,title originally given to a work by its creator,AI
10356,hurricane,storm of force 12 on the Beaufort scale extremely violent,AI
10357,bypass,road that bypasses a town to avoid passing through,AI
10358,osteoporosis,pathological bone loss,AI
10359,ozone,colorless aggressive toxic compound of three oxygen atoms formed by UV or electrical discharge,AI
10360,parabola,set of points in a plane equidistant from a focus and a directrix,AI
10361,parking management,management of parking space,AI
10362,party financing,financing of political parties,AI
10363,party chairman,chair of a voter association with party status,AI
10364,party program,document presenting a partys positions and goals,AI
10365,party chairman,person who holds the chair of a political party,AI
10366,score,notation of polyphonic music,AI
10367,passenger aircraft,aircraft used exclusively to transport passengers,AI
10368,unlucky person,person with little luck and much misfortune,AI
10369,embarrassment,something that is felt as embarrassing,AI
10370,pendulum,mass hanging on a rod or string that swings back and forth,AI
10371,pension reform,reform of the pension system,AI
10372,percussion,percussion instruments drums,AI
10373,personnel costs,expenses for personnel deployment,AI
10374,personnel policy,policy in dealing with staff,AI
10375,passenger car,motor vehicle for transporting a few persons,AI
10376,peso,unit derived from a Spanish silver coin and used in former colonies,AI
10377,scouts,international youth organization independent of religion and politics,AI
10378,peacock,ornamental bird with striking tail feathers,AI
10379,whistling concert,sustained collective whistling as expression of displeasure,AI
10380,piazza,square or marketplace,AI
10381,pimple,infected raised spot of the skin,AI
10382,sticker,self adhesive label,AI
10383,penguin,flightless seabird,AI
10384,planning approval decision,decision in a planning approval procedure,AI
10385,plantation,large agricultural or forestry operation with monocultures,AI
10386,planned economy,centrally administered economy with key decisions by government,AI
10387,lack of space,very little space,AI
10388,politicization,growth of political aspects,AI
10389,police service,professional activity in the police,AI
10390,pomp,exaggerated splendor for show,AI
10391,power,ability or capability for an action,AI
10392,pragmatist,person who acts pragmatically,AI
10393,female intern,female person who completes an internship,AI
10394,practitioner,person active in practice,AI
10395,price range,difference between lowest and highest price range of prices,AI
10396,price decline,drop in achievable price,AI
10397,press council,body for press matters,AI
10398,chief physician,leading doctor,AI
10399,private house,house privately owned and used,AI
10400,private enterprise,company not owned or run by the state,AI
10401,project group,group for a project,AI
10402,authorized officer,employee with extensive authority for trade deals,AI
10403,prostate,accessory sex gland of mammals near the bladder,AI
10404,protest march,event where people march to express displeasure,AI
10405,proton,positively charged nucleon in the atomic nucleus,AI
10406,Provence,region in southern France,AI
10407,provincial capital,capital of a particular administrative region,AI
10408,psalm,prayer song from the Book of Psalms,AI
10409,psychoanalysis,method to identify and treat mental disorders developed by Freud,AI
10410,psychosis,mental disorder characterized by loss of contact with reality,AI
10411,pullover,short for pullover or sweater vest,AI
10412,point loss,loss of points,AI
10413,breath,capacity of lungs heart and circulation to supply oxygen,AI
10414,cleaner,woman who cleans rooms for pay,AI
10415,radio broadcast,self contained program segment broadcast on radio,AI
10416,cyclist,person who does cycling as a sport,AI
10417,missile defense,measures to defend against incoming missiles,AI
10418,reason,logical reasoning mind,AI
10419,councilor,member of a council,AI
10420,council member,member of an advisory body,AI
10421,space probe,unmanned probe sent into space to explore planets or space,AI
10422,termination,involuntary dismissal from a job,AI
10423,realpolitik,policy oriented to real conditions and possibilities,AI
10424,legal advice,advice on legal questions,AI
10425,legal order,totality of legal norms of a legal community,AI
10426,legal representative,lawyer or legal representative,AI
10427,idiom,fixed phrase whose meaning is not deduced from parts,AI
10428,speaking time,time to speak,AI
10429,Reformation,church renewal movement of the 16th century leading to split,AI
10430,government policy,policy of the government,AI
10431,Reimer,family name,AI
10432,residual risk,risk that cannot be excluded even with measures,AI
10433,revolt,massive resistance to conditions seen as untenable,AI
10434,review,critical review of a work,AI
10435,judges verdict,decision announced by a judge,AI
10436,groove,narrow elongated depression through which water can flow,AI
10437,rib,curved elongated bone in the upper body connected to the spine,AI
10438,roadster,usually two door car with removable or openable roof,AI
10439,clearing,removal of trees and shrubs in an area,AI
10440,round trip,journey with several stops returning to the starting point,AI
10441,nonfiction book,book treating a factual topic for a broad audience,AI
10442,Zambia,state in southern Africa,AI
10443,collection point,place where something is collected or people gather,AI
10444,samurai,warrior in preindustrial Japan member of the military nobility regardless of gender or age,AI
10445,sanatorium,facility to improve health of chronically or seriously ill people or convalescents,AI
10446,beggar,beggar,AI
10447,rehabilitation case,case for rehabilitation,AI
10448,tractor unit,short tractor vehicle with cab axles engine gearbox and fifth wheel only,AI
10449,schadenfreude,pleasure at someone elses misfortune,AI
10450,sound,all noises sounds and tones,AI
10451,sound barrier,aeronautics term for aerodynamic resistance,AI
10452,dark side,area excluded from light,AI
10453,shinbone,stronger of the two lower leg bones,AI
10454,Schirmer,family name,AI
10455,loophole,small opening that can be used to get in or out,AI
10456,final round,last round in a race,AI
10457,cutting edge,cutting edge of a tool or weapon,AI
10458,clearing,clear long strip through vegetation especially forest,AI
10459,summary procedure,shortened court procedure faster than usual,AI
10460,Schranz,surname,AI
10461,school attendance,regular attendance at a school to be taught,AI
10462,end of school,end of school instruction,AI
10463,school instruction,instruction in a school under guidance of teachers,AI
10464,guardian angel,angel assigned to help a person either as religious idea or figurative helper,AI
10465,patron saint,person revered as holy or powerful who can grant protection to groups or objects,AI
10466,weightlessness,state where gravity does not act or is not felt such as free fall,AI
10467,heavy traffic,heavy vehicle traffic,AI
10468,female swimmer,female person who swims or practices swimming,AI
10469,sailing ship,ship driven by wind with sails,AI
10470,secretariat,office in an organization that handles correspondence and tasks such as scheduling and travel,AI
10471,self service,service method where the customer performs parts of the service,AI
10472,deductible,costs not reimbursed to the insured,AI
10473,right of self determination,granted possibility for a person to decide their own fate,AI
10474,semifinal,competition where finalists are determined,AI
10475,chairlift,cable car that carries people in open seats without weather protection,AI
10476,sickle,tool for cutting grain or grass without a long handle unlike a scythe,AI
10477,sensuality,receptivity and devotion to sensations and pleasant experience of outer senses,AI
10478,custom,social norm legitimized by tradition custom and moral or religious rules,AI
10479,Sixt,surname or brand,AI
10480,ski instructor,teacher who teaches skiing,AI
10481,snowboard,winter sport device a single wide board for gliding on snow,AI
10482,summer slump,news poor time during summer vacation season,AI
10483,special envoy,commissioner for special tasks,AI
10484,soprano,highest voice in a choir sung by women boys or castrati,AI
10485,social court,court for social matters,AI
10486,socialization,adaptation of an individual to social norms and patterns,AI
10487,socialist,supporter of socialism,AI
10488,minister of social affairs,minister for social affairs,AI
10489,social senator,senator responsible for social affairs,AI
10490,trellis,support structure for training fruit trees,AI
10491,savings book,bank savings product owned by the saver where deposits withdrawals and interest are recorded,AI
10492,forced saving,obligation to spend less money,AI
10493,spade,shovel like tool for digging soil,AI
10494,forwarding company,company specializing in transport of goods and often providing services like cooling or storage,AI
10495,reflection,process of reflecting,AI
10496,variant,specific form of something,AI
10497,spin,intrinsic angular momentum of elementary particles,AI
10498,top class player,player of top class,AI
10499,pencil sharpener,device for sharpening wooden pencils,AI
10500,splinter,fragment of hard material such as wood glass or metal,AI
