id,translate,translate_description,source
12189,дизельный двигатель,двигатель внутреннего сгорания по принципу Рудольфа Дизеля,AI
12190,цифровая камера,"фотоаппарат, сохраняющий снимки на цифровом носителе",AI
12191,дикция,"манера выражения, стиль речи или письма",AI
12192,прямой банк,"банк без собственных филиалов, работающий по телефону или онлайн",AI
12193,диск,носитель данных в форме плоской шайбы,AI
12194,форум для обсуждений,форум для дискуссий,AI
12195,курс доллара,соотношение стоимости доллара к другим валютам,AI
12196,допинг‑контроль,"проверка, соблюдается ли запрет на допинг",AI
12197,Эльдорадо,легендарная страна золота в глубине Южной Америки,AI
12198,третья страна,"страна, не являющаяся стороной договора; часто в контексте миграции",AI
12199,борец с наркотиками,"полицейский, ведущий целевой поиск наркотиков и дилеров",AI
12200,проблема наркотиков,"проблема, возникающая из‑за наркотиков",AI
12201,письмо с угрозой,письменное сообщение с угрозой,AI
12202,угловой камень,важный опорный камень на углу стены,AI
12203,почетный председатель (жен.),почетная председательница,AI
12204,почетный председатель,почетный председатель,AI
12205,особенность,отдельная специфическая особенность,AI
12206,самодинамика,"динамика, происходящая без внешнего влияния",AI
12207,странность,"особенность, необычность",AI
12208,собственная композиция,самостоятельно написанное произведение,AI
12209,право собственности,право на собственность,AI
12210,предел дохода,граница дохода,AI
12211,таблица умножения,"базовые знания умножения, изучаемые в школе",AI
12212,заключение,"изоляция, запирание; заключение",AI
12213,поденки,отряд насекомых около 2800 видов,AI
12214,электротехническая промышленность,"часть экономики, производящая электротовары",AI
12215,слоновая кость,"материал из зубов и костей животных, главным образом из бивней слонов",AI
12216,совет одиннадцати,"комитет из 11 человек, организующий мероприятия",AI
12217,инициатива родителей,инициатива родителей,AI
12218,отава,"корм для скота, полученный со второго и последующих укосов",AI
12219,ощущение,"сенсорное восприятие, телесное чувство",AI
12220,энергетический налог,налог на энергию,AI
12221,энергоснабжающая компания,компания по энергоснабжению,AI
12222,разделение,разделение взаимных связей,AI
12223,утилизатор,"человек или компания, утилизирующие отходы",AI
12224,соответствие,"то, что сопоставимо с другой вещью",AI
12225,программа развития,программа по развитию,AI
12226,проект развития,проект по развитию,AI
12227,наследственная болезнь,"болезнь, передающаяся по наследству",AI
12228,горох,семя бобового растения,AI
12229,рекреационная зона,природная территория для отдыха населения,AI
12230,обновитель,"человек, который обновляет",AI
12231,запчасть,часть для замены неисправной детали,AI
12232,эрцгерцог,наследственный дворянский титул в Австрии,AI
12233,эссеист,"человек, пишущий эссе",AI
12234,экскурс,"вставка темы в текст, слабо связанная с основной",AI
12235,экзотика,впечатление от очень далеких и чуждых регионов,AI
12236,экспрессионизм,художественное направление XX века,AI
12237,экстракт,"вещество, полученное экстракцией",AI
12238,басня,"повествование, где поведение людей перенесено на животных ради морали",AI
12239,цех,"зал, где производят продукцию",AI
12240,профессиональный посетитель,отраслевой посетитель,AI
12241,специализированный магазин,крупный магазин самообслуживания с большим ассортиментом одной категории,AI
12242,стоимость проезда,плата за поездку,AI
12243,фанатик,"человек, упорно придерживающийся идеи без учета последствий",AI
12244,фанфара,ярко звучащий медный духовой инструмент без вентилей,AI
12245,фистбол,"вид спорта, где две команды отбивают мяч предплечьем или кулаком",AI
12246,шалости,"дурачества, нелепые выходки",AI
12247,домашняя птица,птицы как сельхозживотные и домашние питомцы,AI
12248,торжественность,достойная серьезность момента,AI
12249,трус,"пугливый, трусливый человек",AI
12250,полководец,"человек, командующий войском",AI
12251,дальняя поездка,"путешествие вдаль, далеко от дома",AI
12252,телезритель,"человек, смотрящий телевизор",AI
12253,укрепление,"стабилизация, упрочнение",AI
12254,оратор,"человек, произносящий торжественную речь",AI
12255,письменное закрепление,письменная фиксация,AI
12256,торжественное мероприятие,праздничное мероприятие,AI
12257,фетиш,"культовый предмет, которому приписывают особые свойства",AI
12258,кинематографист,"человек, который снимает или производит фильмы",AI
12259,производство фильма,создание фильма,AI
12260,кинопродюсер,"человек, управляющий и финансирующий производство кино",AI
12261,ноготь,изогнутая роговая пластина на верхней стороне кончика пальца,AI
12262,название фирмы,официально зарегистрированное имя компании,AI
12263,пресс‑секретарь,представитель компании,AI
12264,лов рыбы,лов рыбы,AI
12265,фьорд,вытянутая узкая морская бухта со скалистыми берегами,AI
12266,диспетчер,"человек, контролирующий взлеты и посадки самолетов",AI
12267,форель,популярная пресноводная хищная рыба,AI
12268,группа исследователей,группа ученых,AI
12269,женская группа,группа разных женщин,AI
12270,женская клиника,"клиника, предназначенная для женщин",AI
12271,самоубийство,осознанное прекращение собственной жизни,AI
12272,полиция по иностранцам,"полиция, отвечающая за иностранцев",AI
12273,фруктовый сок,"сок, отжатый из фруктов",AI
12274,Габлер,фамилия,AI
12275,гал,единица ускорения,AI
12276,галоп,"быстрый аллюр четвероногих, особенно лошадей",AI
12277,скаковая дорожка,дорожка для скачек галопом,AI
12278,садовый гном,глиняная или пластиковая фигурка гнома для сада,AI
12279,газовый взрыв,внезапное расширение объема при воспламенении газа,AI
12280,газовая камера,закрытое помещение для убийства людей газом,AI
12281,страна‑гость,"страна, представленная как гость на международном событии",AI
12282,газовый завод,техустановка для подготовки газа (например городского),AI
12283,гау,ландшафт у воды,AI
12284,ход мыслей,последовательность мыслей,AI
12285,сборник стихов,книга со стихами одного или разных авторов,AI
12286,денежный источник,финансовый источник; приток денег,AI
12287,супруга,"женщина, состоящая в браке",AI
12288,глава общины,швейцарское обозначение руководителя общины,AI
12289,генеральный викарий,представитель епископа по административным вопросам,AI
12290,геном,совокупность различных ДНК‑последовательностей организма,AI
12291,член кооператива,участник кооператива,AI
12292,род,семейный союз в Древнем Риме,AI
12293,гер,германское метательное копье,AI
12294,германист,ученый или учитель германистики,AI
12295,пиво,"напиток из хмеля, солода и воды",AI
12296,общий совет предприятия,совет работников для нескольких подразделений,AI
12297,историография,письменное изложение исторических процессов,AI
12298,суд присяжных,"суд, в котором участвуют присяжные",AI
12299,общественный строй,"совокупность признаков общества в экономике, социуме и идеологии",AI
12300,законодательная инициатива,предложение закона,AI
12301,торговое положение,правила для коммерческой деятельности,AI
12302,профессиональный союз,объединение предпринимателей,AI
12303,шанс на выигрыш,возможность получить выигрыш,AI
12304,изюминка,"яркий момент, особое событие",AI
12305,стеклянный дом,дом преимущественно из стекла,AI
12306,символ веры,основное заявление о содержании веры,AI
12307,принцип равенства,принцип равного обращения,AI
12308,притча,образный рассказ для пояснения идеи,AI
12309,гурман,"человек, любящий изысканную кухню и умеющий оценить",AI
12310,раскопки,действия для поиска и сохранения археологических находок,AI
12311,граффито,вырезанная на стене надпись культурной значимости,AI
12312,скорбь,глубокая печаль,AI
12313,приграничная зона,окрестность границы,AI
12314,сверчок,"насекомое, заметное стрекотанием",AI
12315,праздник с грилем,праздник с приготовлением на гриле,AI
12316,программа принципов,концепция с правилами как руководство к действию,AI
12317,сырье,"материал, из которого развиваются более ценные вещи",AI
12318,тоника,первый тон гаммы,AI
12319,гуру,"религиозный учитель в индуизме, буддизме и сикхизме",AI
12320,ответственность,обязанность возместить причиненный ущерб,AI
12321,гандболистка,"спортсменка, играющая в гандбол",AI
12322,торговая сеть,цепочка торговых предприятий,AI
12323,торговая площадка,"место, где ведется торговля",AI
12324,торговая школа,школа с уклоном в коммерческие дисциплины,AI
12325,травля,охота с гончими,AI
12326,главный конкурент,серьезный соперник,AI
12327,главное лицо,самая важная персона в контексте,AI
12328,центральная администрация,центральное управление,AI
12329,домашнее задание,"задание, выполняемое дома",AI
12330,сквоттер,"человек, незаконно занимающий пустующий дом",AI
12331,бюджетная дыра,крупный дефицит бюджета,AI
12332,Хеге,фамилия,AI
12333,натуропат,"не врач, занимающийся терапией",AI
12334,возвращенец,"человек, вернувшийся на родину после долгого отсутствия",AI
12335,директор интерната,руководитель учреждения проживания,AI
12336,гектар,единица площади 10 000 м²,AI
12337,героический поступок,"действие, требующее большого мужества",AI
12338,сдерживание,внутреннее сопротивление действию,AI
12339,осенняя ярмарка,"ярмарка, проходящая осенью",AI
12340,госпожа,властная или владеющая женщина,AI
12341,инфаркт,сердечный приступ,AI
12342,служба помощи,деятельность по оказанию помощи,AI
12343,помощник,"человек, выполняющий вспомогательные работы",AI
12344,проект помощи,"проект, направленный на помощь",AI
12345,грядущее,наступающее время,AI
12346,скрытый мотив,"намерение, влияющее на действия, но не озвученное",AI
12347,наследство,"то, чем кто‑то распорядился перед смертью",AI
12348,человек сзади,"человек, стоящий за другим",AI
12349,управление строительства,ведомство по строительству,AI
12350,преподаватель вуза,"человек, который преподает и занимается исследованиями в вузе",AI
12351,государственная измена,преступление против государства,AI
12352,ксилография,"способ высокой печати, при котором срезают не печатающие части деревянной доски и затем печатают",AI
12353,хулиган,"фанат, склонный к насилию против других болельщиков",AI
12354,копыто,"нога непарнокопытных, покрытая роговым слоем",AI
12355,сотая доля секунды,одна сотая секунды,AI
12356,конкурс идей,соревнование идей,AI
12357,закусочная,"киоск или лавка, где можно купить перекус",AI
12358,имитация,действие по подражанию и копированию,AI
12359,импрессионизм,"направление живописи XIX века, ставящее на первое место впечатление",AI
12360,промышленная ассоциация,объединение промышленности,AI
12361,информационная система,система (часто программа) для передачи и управления информацией,AI
12362,инфракрасное излучение,инфракрасное излучение,AI
12363,политик по внутренней политике,"политик, работающий во внутренней политике",AI
12364,инструментарий,совокупность инструментов или средств,AI
12365,иезуит,член католического ордена «Общество Иисуса»,AI
12366,преследование евреев,"систематическое запугивание, причинение вреда и убийства евреев",AI
12367,книга для молодежи,"книга, ориентированная на подростков",AI
12368,юношеская команда,команда из молодежи,AI
12369,молодежный союз,союз для работы с молодежью,AI
12370,юность,период между детством и взрослостью,AI
12371,наркоман,"человек, зависимый от чего-то, изначально от наркотиков",AI
12372,кактус,суккулент из семейства кактусовых,AI
12373,Каудер,фамилия,AI
12374,половник,черпак,AI
12375,малое государство,страна с небольшой территорией,AI
12376,осложнение,"то, что делает дело сложнее, чем планировалось",AI
12377,контрольный комитет,комитет по контролю,AI
12378,контролер,"человек, проводящий проверки",AI
12379,контрольный пункт,"место, где проводят проверку",AI
12380,контур,очертание объекта,AI
12381,концертная программа,программа концерта,AI
12382,преимущество по затратам,выгода по уровню затрат,AI
12383,водитель,"человек, управляющий транспортным средством",AI
12384,кредитный сектор,"отрасль экономики, связанная с кредитами",AI
12385,хрен,хрен,AI
12386,жертва войны,"человек, пострадавший от войны",AI
12387,театр военных действий,место военных действий,AI
12388,распятие,изображение распятого Иисуса,AI
12389,куб,куб,AI
12390,культурное предложение,предложения культурных учреждений и мероприятий,AI
12391,памятник культуры,"объект, признанный культурным наследием",AI
12392,куратор по культуре,чиновник по делам культуры,AI
12393,культурное учреждение,учреждение культуры,AI
12394,пожелание клиента,запрос клиента,AI
12395,арт-объект,"объект, созданный как произведение искусства",AI
12396,премия в области искусства,награда за произведение художника,AI
12397,зона кратковременной парковки,места с ограниченным временем парковки,AI
12398,складской запас,запас товаров на складе,AI
12399,группа земли,группа на уровне земли,AI
12400,сельская община,сельская община,AI
12401,учебный процесс,организация и содержание обучения,AI
12402,легкоатлет,спортсмен по легкой атлетике,AI
12403,лев,денежная единица Болгарии,AI
12404,светоч,"уважаемая личность, образец для многих",AI
12405,лилия,растение рода Lilium,AI
12406,ликвидация,целенаправленное убийство,AI
12407,литературная среда,деятельность и институты вокруг литературы,AI
12408,история литературы,развитие литературы,AI
12409,литературоведение,научная дисциплина о литературе,AI
12410,литературовед,ученый по литературоведению,AI
12411,хвалебная песнь,песня с прославлением,AI
12412,местная железная дорога,железнодорожный транспорт на короткие дистанции,AI
12413,местный соперник,соперник из того же региона,AI
12414,дирижабль,управляемый летательный аппарат с газовой оболочкой,AI
12415,предостерегающий,"человек, напоминающий о последствиях",AI
12416,почтовый ящик,хранилище для входящих писем или сообщений,AI
12417,проявление,"процесс, когда скрытое становится явным",AI
12418,командный зачет,зачет для команд,AI
12419,директор по маркетингу,руководитель маркетинга,AI
12420,рыночная цена,"цена, по которой товар продается на рынке",AI
12421,рыночный прилавок,торговое место на рынке,AI
12422,пистолет-пулемет,автоматическое ручное оружие,AI
12423,машинерия,комплекс механизмов,AI
12424,массовый протест,акция большого числа людей против чего-либо,AI
12425,матине,утреннее художественное мероприятие,AI
12426,матрос,нижний чин на флоте,AI
12427,строительство стены,строительство Берлинской стены,AI
12428,щелчок мышью,нажатие кнопки компьютерной мыши,AI
12429,медийная шумиха,большой ажиотаж в СМИ,AI
12430,мегабит,единица данных (1 млн бит),AI
12431,мегабайт,единица данных: 1 000 000 или 1 048 576 байт,AI
12432,высший класс,высший уровень,AI
12433,матч чемпионата,игра за чемпионат,AI
12434,мейстерзингер,поэт-ремесленник XV–XVI веков,AI
12435,смесь,смешение,AI
12436,мембрана,тонкая разделительная пленка,AI
12437,менингит,воспаление мозговых оболочек,AI
12438,масса людей,очень большая толпа,AI
12439,памятка,информационный лист,AI
12440,удар ножом,укол или ранение ножом,AI
12441,мятеж,насильственное восстание команды,AI
12442,арендная плата,цена за временное пользование жильем или услугами,AI
12443,арендное право,"нормы, регулирующие отношения арендодателя и арендатора",AI
12444,доходный дом,"дом с квартирами, сдаваемыми в аренду",AI
12445,миниатюра,небольшое изображение,AI
12446,минивэн,небольшой фургон,AI
12447,диверсифицированный концерн,крупная компания в разных отраслях,AI
12448,недоброжелательность,нежелание давать другому,AI
12449,попутчики,форма мн. числа слова Mitreisender,AI
12450,посредник,"человек, ведущий переговоры между сторонами",AI
12451,микстура,смесь,AI
12452,оператор сети,"компания, эксплуатирующая мобильную сеть",AI
12453,модификация,изменение,AI
12454,мопед,маломощный моторизованный велосипед,AI
12455,моль,единица количества вещества,AI
12456,поломка двигателя,повреждение или дефект двигателя,AI
12457,моль,"мелкая бабочка, чьи личинки портят ткани",AI
12458,мультимедиа,"сочетание текста, видео и изображений",AI
12459,мидия,двустворчатое моллюсковое животное,AI
12460,потомок,"человек, происходящий от предков",AI
12461,послевоенная история,период после войны,AI
12462,ужин,прием пищи в конце дня,AI
12463,довыборы,поздние или повторные выборы,AI
12464,националист,"сторонник национализма, ставит интересы своей нации выше остальных",AI
12465,национал-социалист,сторонник национал-социализма,AI
12466,закон об охране природы,"закон, регулирующий защиту природы",AI
12467,Назарет,город в Израиле,AI
12468,гвоздика,"растение рода Dianthus с узкими листьями и белыми, красными или фиолетовыми цветками",AI
12469,чистый плательщик,"лицо или организация, которая платит в общий фонд больше, чем получает",AI
12470,новая разработка,новая разработка или продукт,AI
12471,новинка,"продукт, который только что выпущен",AI
12472,реорганизация,реорганизация организации,AI
12473,запись,"действие записывания, фиксация текста",AI
12474,нонсенс,"бессмыслица, чепуха",AI
12475,ностальгик,"человек, склонный к ностальгии",AI
12476,нунций,постоянный дипломатический представитель или посол папы при правительстве,AI
12477,право пользования,не обязательно исключительное право использовать вещи и права,AI
12478,гобой,деревянный духовой инструмент с двойной тростью,AI
12479,Олимпиада,"Олимпийские игры, крупное международное спортивное соревнование",AI
12480,омбудсмен,представитель группы лиц в внесудебных спорах с организацией,AI
12481,ординариат,центральное административное ведомство епархии,AI
12482,оргкомитет,"группа, ответственная за планирование и проведение мероприятий",AI
12483,Восточный блок,"страны, союзные с бывшим СССР и им доминируемые",AI
12484,расширение на восток,расширение на восток (например ЕС),AI
12485,комбинезон,"цельный предмет одежды, часто защитный",AI
12486,парный разряд,дубль в бадминтоне или теннисе,AI
12487,попугай,тропическая птица с ярким оперением и сильным клювом,AI
12488,папа,ласкательная форма «папа»,AI
12489,парадигма,"образец, пример",AI
12490,пощада,военный жаргон: пощада врагу,AI
12491,парламентское заседание,"заседание, в котором участвуют члены парламента",AI
12492,партийное пожертвование,финансовое пожертвование партии,AI
12493,первый этаж,этаж на уровне земли,AI
12494,пэчворк,лоскутное шитье; лоскутный узор,AI
12495,литавра,ударный инструмент с котлом и мембраной,AI
12496,уровень воды,высота уровня воды реки и т.п.,AI
12497,совет персонала,представительство работников,AI
12498,представительство персонала,представительство работников,AI
12499,перверсия,искажение в патологию либо такое чувство и поведение,AI
12500,приход,служебное место пастора,AI
