id,translate,translate_description,source
13103,воздушный замок,несбыточная мечта,AI
13104,халтура,"плохо выполненный текст, фильм или произведение",AI
13105,мафиози,член мафии,AI
13106,магистр,"академическая степень, равная диплому",AI
13107,бренд,собственное имя продукта,AI
13108,маркграф,командир пограничной области,AI
13109,машиностроительный завод,предприятие по производству машин,AI
13110,маскарад,"бал, на котором носят маски",AI
13111,массовая безработица,"ситуация, когда очень много людей ищут работу и не находят",AI
13112,средство массовой информации,техническое средство передачи информации большим группам людей,AI
13113,массажист,"человек, выполняющий массаж после обучения и экзамена",AI
13114,матурант,"ученик, сдающий или сдавший матуру",AI
13115,медийный регулятор,госорган по контролю частных медиа,AI
13116,медиацентр,центр для медиа,AI
13117,лжеприсяга,ложная клятва перед судом,AI
13118,мелодрама,драматический жанр,AI
13119,мерчандайзинг,комплекс мер по продвижению и продаже товара,AI
13120,посетитель выставки,"человек, пришедший на выставку",AI
13121,метафизика,раздел философии о первоосновах бытия,AI
13122,метрополия,столица или мировой город,AI
13123,микрочип,миниатюрная микросхема,AI
13124,милитаризм,доминирование военного мышления в обществе,AI
13125,миноритарная доля,доля менее 50%,AI
13126,алтарник,помощник священника во время мессы,AI
13127,соиздатель,"человек, совместно отвечающий за публикацию",AI
13128,средний уровень,средний слой в организации,AI
13129,моабитянин,житель берлинского района Моабит,AI
13130,гниль,результат процесса гниения,AI
13131,показ мод,демонстрация новых моделей одежды,AI
13132,ежемесячный отчет,отчет за месяц,AI
13133,месячный билет,"билет, действующий один месяц",AI
13134,месячная зарплата,оплата за работу в течение месяца,AI
13135,чудовище,страшное существо,AI
13136,Монблан,гора в Альпах,AI
13137,монтажник,специалист по сборке и обслуживанию оборудования,AI
13138,угроза убийством,заявленная угроза убийства,AI
13139,утренний час,время утром,AI
13140,мусульманин,приверженец ислама,AI
13141,музыкант,"человек, играющий музыку (разг.)",AI
13142,музыкальный канал,радио- или ТВ-канал с музыкой,AI
13143,музыкальный стиль,особый стиль музыки,AI
13144,задумчивость,состояние размышления,AI
13145,ночная работа,работа ночью,AI
13146,последействие,"следствие действия, последующее или длительное воздействие",AI
13147,послесловие,заключительная часть литературного произведения,AI
13148,проба на мастерство,испытание: выпить стакан до дна или у плотников вбить гвоздь тремя ударами,AI
13149,список имен,"список, в котором перечислены имена",AI
13150,шут,шут при дворе или комический персонаж в театре,AI
13151,ученый-естествоиспытатель,исследователь в области естественных наук,AI
13152,соседняя комната,"комната, соседняя с той, где происходят события",AI
13153,негр,"темнокожий человек субсахарского происхождения (устар., оскорб.)",AI
13154,завистник,"человек, который завидует",AI
13155,нервный срыв,внезапное расстройство нервной системы из-за сильной нагрузки,AI
13156,чистая зарплата,зарплата после вычета налогов и отчислений,AI
13157,повторные переговоры,повторное ведение переговоров,AI
13158,низменность,"низко расположенная местность, особенно у водоемов",AI
13159,средний потребитель,человек с обычным (средним) потреблением,AI
13160,лапша,"сырая или приготовленная тестяная изделие из богатой белком и крахмалом муки, воды и других добавок",AI
13161,аргумент логарифма,функциональный аргумент логарифмической функции,AI
13162,сельскохозяйственное животное,"домашнее животное, ценность которого в полезности, например корова или кот-ловец мышей",AI
13163,фруктовое дерево,"дерево, на котором растут фрукты",AI
13164,вол,кастрированный самец домашнего крупного рогатого скота,AI
13165,серьга,"украшение, которое носят на ухе",AI
13166,Октябрьская революция,захват власти большевиками в России в 1917 году,AI
13167,олива,"средиземноморская косточковая плодовая культура, плод масличного дерева",AI
13168,опий,высушенный млечный сок незрелых коробочек мака,AI
13169,орхидея,растение из семейства орхидных,AI
13170,ординарий,в католическом праве руководитель с обычной юрисдикцией,AI
13171,форма организации,"способ, как что-то организовано",AI
13172,оргия,"пышная пирушка с излишествами, часто сексуального характера",AI
13173,оригинальная версия,исходная версия,AI
13174,ортодоксия,ортодоксальная вера или учение,AI
13175,топоним,собственное название географического объекта,AI
13176,восточная граница,граница на востоке,AI
13177,озоновая дыра,"область в озоновом слое, где озон разрушен",AI
13178,Падуя,город в Италии,AI
13179,памфлет,"публикация, часто полемическая",AI
13180,бумажная фабрика,производство бумаги,AI
13181,бумажная промышленность,"отрасль, производящая бумагу, картон и услуги",AI
13182,тополь,древовидное растение рода Populus,AI
13183,папский визит,визит папы,AI
13184,парапланерист,"спортсмен, летающий на параплане",AI
13185,паразит,"живой организм, паразитирующий",AI
13186,парламентское большинство,большинство мест или голосов в представительном органе,AI
13187,парламентское место,место/мандат в парламенте,AI
13188,левое крыло партии,левое крыло партии,AI
13189,универсальный рецепт,идеальное решение проблемы или достижения цели,AI
13190,пацифист,"человек, выступающий против войны и насилия",AI
13191,педаль,ножной рычаг,AI
13192,персифляж,"остроумная насмешка с использованием имитации, иронии и преувеличения",AI
13193,пестицид,средство для уничтожения или отпугивания вредителей,AI
13194,керосин,бесцветная жидкость из нефти для освещения или отопления,AI
13195,столб,обработанный вертикальный столб или стойка,AI
13196,брусчатка,каменный элемент для мощения дорог и площадей,AI
13197,фармацевтическая фирма,"компания, производящая лекарства",AI
13198,Пиллер,фамилия,AI
13199,пируэт,быстрое вращение вокруг вертикальной оси тела,AI
13200,плагиат,незаконное использование чужих идей или работ,AI
13201,деловая игра,метод моделирования и тренировки сложных проектов,AI
13202,платан,листопадное дерево семейства платановых,AI
13203,проигрыватель пластинок,электрическое устройство для проигрывания пластинок,AI
13204,поэтика,теория поэзии и поэтического творчества,AI
13205,поликлиника,учреждение с амбулаторным лечением,AI
13206,порно,медиаматериал с порнографическим содержанием,AI
13207,жюри,судья конкурса,AI
13208,руководитель пресс-службы,начальник пресс-службы,AI
13209,частная собственность,имущество частного лица,AI
13210,частное телевидение,телевидение в частной собственности,AI
13211,домашнее хозяйство,экономическая единица частного домохозяйства,AI
13212,частное лицо,мужчина в личной сфере,AI
13213,профессия,занятие или призвание,AI
13214,позиционирование,подчеркивание собственной особенности и направления,AI
13215,профилактика,"меры по предупреждению, особенно болезней",AI
13216,пропорциональная система,кратко: пропорциональная избирательная система,AI
13217,протестант,"последователь христианской конфессии, возникшей в Реформацию",AI
13218,происхождение,"источник, происхождение",AI
13219,провинциальный город,небольшой город вне крупных центров,AI
13220,торжественное заседание,праздничное заседание на карнавале,AI
13221,публичность,"известность, вызванная освещением в СМИ",AI
13222,публицистика,область массовой коммуникации и СМИ,AI
13223,панк,представитель панк-субкультуры,AI
13224,источник,место выхода воды или воздуха,AI
13225,налог у источника,"налог, взимаемый по месту получения дохода",AI
13226,радарный контроль,измерение скорости с помощью радара,AI
13227,рапорт,отчет,AI
13228,отравление дымом,отравление при вдыхании токсичных дымов,AI
13229,пробирка,стеклянная трубка для лабораторных опытов,AI
13230,лоза,ветвь виноградной лозы,AI
13231,виноградный куст,отдельное растение винограда,AI
13232,юрист,специалист по праву,AI
13233,юриспруденция,наука о праве,AI
13234,витязь,"грубый, гигантский воин или герой",AI
13235,руководитель отдела,глава подразделения,AI
13236,реформаторская политика,"политика, ориентированная на реформы",AI
13237,предложение реформы,предложение по реформированию,AI
13238,ливень,сильный дождь,AI
13239,правительственный проект,"проект, внесенный правительством",AI
13240,регионализация,перенос на региональный уровень,AI
13241,регламентация,регулирование правилами,AI
13242,имперская железная дорога,государственная железнодорожная компания,AI
13243,рейхсмарка,валюта Германии 1924–1948 гг.,AI
13244,рекламация,претензия по дефекту товара или услуги,AI
13245,ресентимент,"враждебное чувство, предвзятость",AI
13246,остаточный срок,оставшаяся часть срока,AI
13247,болезнь скота,эпидемия у крупного рогатого скота,AI
13248,группа риска,группа людей с повышенным риском,AI
13249,тыльная сторона кисти,верх кисти руки,AI
13250,рококо,стиль 1730–1780 с легкими формами,AI
13251,перерыв,пауза для отдыха,AI
13252,совет радиовещания,орган контроля общественного вещания,AI
13253,округление,кривая поверхность или линия,AI
13254,Русь,восточнославянские государства IX–XVII веков,AI
13255,пожертвование вещами,дарение вещами,AI
13256,сборник,сборник; также музыкальный альбом,AI
13257,сандалия,простой обувь с ремешками,AI
13258,песчаная площадка,спортплощадка с песком,AI
13259,санационный специалист,"человек или фирма, занимающиеся санацией",AI
13260,загрязнитель,вредное химическое вещество,AI
13261,операционный зал,зал с кассами обслуживания,AI
13262,озноб,внезапное ощущение холода,AI
13263,показательный процесс,инсценированный судебный процесс,AI
13264,скерцо,веселое музыкальное произведение,AI
13265,шильхер,австрийское розовое вино из сорта Блауэр Вильдбахер,AI
13266,шимпанзе,вид человекообразных обезьян,AI
13267,выбоина,яма на дороге,AI
13268,Шлейхер,фамилия,AI
13269,Силезия,регион в Центральной Европе,AI
13270,итоговое место,конечная позиция,AI
13271,задающий темп,"человек, задающий темп",AI
13272,учебник,книга для школьных занятий,AI
13273,возложение вины,приписывание вины кому-либо,AI
13274,политика в образовании,политика в сфере школы,AI
13275,урок,учебный час,AI
13276,школьная система,организация и устройство школы,AI
13277,колебание,постоянное изменение,AI
13278,свинство,грубая грязь или безобразие,AI
13279,тяжело раненый,человек с тяжелыми травмами,AI
13280,крыло,крыло,AI
13281,сухожилие,полоса ткани между мышцей и костью,AI
13282,мыльная опера,длинный телесериал без конца,AI
13283,связка,группа альпинистов на одной веревке,AI
13284,начальник секции,высокий чин чиновника,AI
13285,теракт-самоубийство,атакa с готовностью погибнуть,AI
13286,семинарская аудитория,комната для семинаров,AI
13287,радиомачта,мачта для передачи сигналов,AI
13288,серенада,вечернее музыкальное приветствие,AI
13289,сержант,воинское звание унтер-офицера,AI
13290,дирекция безопасности,орган по вопросам безопасности,AI
13291,вопрос безопасности,"вопрос, связанный с безопасностью",AI
13292,подиум,платформа для награждения,AI
13293,солнечный элемент,полупроводниковый элемент для преобразования света в электричество,AI
13294,соната,музыкальное произведение из нескольких частей,AI
13295,внеочередной саммит,саммит по особому случаю,AI
13296,внеочередной съезд,партийный съезд по особому случаю,AI
13297,работа в воскресенье,работа по воскресеньям,AI
13298,социальный взнос,взнос на социальные цели,AI
13299,социальный политик,"политик, занимающийся соцполитикой",AI
13300,социальное жилье,жилье для нуждающихся,AI
13301,прядение,процесс получения нитей,AI
13302,ключевая фигура,человек с выдающимися достижениями,AI
13303,отколовшаяся группа,"группа, отделившаяся от большей",AI
13304,спортклуб,спортивный клуб,AI
13305,спортивная федерация,объединение спортивных клубов,AI
13306,ответственный за спорт,"человек, отвечающий за спортинвентарь",AI
13307,регламентация речи,официальная формулировка,AI
13308,микроэлемент,вещество в очень малой концентрации,AI
13309,рывок,короткое ускорение,AI
13310,государственный банк,банк государства,AI
13311,государственная библиотека,библиотека государства,AI
13312,Госдума,парламент в России,AI
13313,государственный гость,официально принятый представитель,AI
13314,госполиция,полиция государства,AI
13315,государство,общественный строй государства,AI
13316,городской дворец,дворцовый комплекс в городе,AI
13317,депутат города,член городского совета,AI
13318,сталинизм,эпоха и система Сталина,AI
13319,постоянный клиент,"клиент, регулярно покупающий",AI
13320,статист,актер немой роли,AI
13321,вакансия,предложение работы,AI
13322,стереосистема,устройство для стереозвука,AI
13323,налоговые поступления,доходы государства от налогов,AI
13324,налоговое облегчение,снижение налогового бремени,AI
13325,налоговая задолженность,долг по налогам,AI
13326,штоллен,рождественская выпечка,AI
13327,безнаказанность,отсутствие наказания,AI
13328,карательная пошлина,повышенная пошлина,AI
13329,порция ласки,определенная мера внимания и ласки через нежный телесный контакт,AI
13330,спичка,"деревянная палочка с головкой, воспламеняющаяся при трении",AI
13331,борец,"человек, настойчиво отстаивающий что‑то",AI
13332,распыленная доля акций,рассеянный акционерный капитал,AI
13333,чучело из соломы,человеческая фигура из соломы,AI
13334,чулок,"вязаное изделие, покрывающее стопу и часть ноги",AI
13335,колготки,"одежда из двух чулок, плотно покрывающая нижнюю часть тела",AI
13336,студенческая служба,организация для студентов,AI
13337,учебная поездка,путешествие в образовательных целях,AI
13338,специальность,выбранное направление обучения,AI
13339,субконтинент,"крупная часть континента, обладающая относительной самостоятельностью",AI
13340,искатель,"человек, который ищет",AI
13341,пьянство,запой или алкоголизм,AI
13342,сумма,сумма; латинское выражение,AI
13343,синергия,совместная энергия для выполнения задач,AI
13344,выговор,воспитательная мера для коррекции поведения,AI
13345,тактик,"человек, действующий целенаправленно или на победу",AI
13346,тамильский язык,язык тамилов,AI
13347,заправщик,"сотрудник заправки, обслуживающий колонки",AI
13348,тарифная автономия,возможность сторон вести переговоры без вмешательства государства,AI
13349,тарифная комиссия,комиссия по тарифным договорам,AI
13350,тарифные переговоры,переговоры о размере оплаты труда,AI
13351,карманник,"человек, крадущий вещи из непосредственного окружения другого",AI
13352,таксист,"человек, водящий такси",AI
13353,дистанционная работа,работа через телекоммуникации,AI
13354,телефонная линия,инфраструктура от оператора для работы телефона,AI
13355,телефонная линия,линия для передачи телефонных разговоров,AI
13356,член,часть математической формулы,AI
13357,результат теста,итог проверки,AI
13358,тематический вечер,"вечер, посвященный теме",AI
13359,тунец,рыба тунец,AI
13360,любитель животных,"человек, любящий животных",AI
13361,совет,подсказка,AI
13362,титульный лист,лист в начале книги с автором и названием,AI
13363,ущелье,"узкая долина, глубокий разрез рельефа",AI
13364,некролог,сообщение о смерти человека,AI
13365,торпеда,самоходное подводное оружие,AI
13366,тори,"член английской партии, предшественницы консерваторов",AI
13367,пляска смерти,художественное изображение танца смерти,AI
13368,крыло здания,"часть здания, вытянутая в определенном направлении",AI
13369,транспортный самолет,самолет для перевозки материалов и грузов,AI
13370,сплетни,"разговоры о делах других, отсутствующих людей",AI
13371,законодатель моды,"человек, задающий новую моду",AI
13372,линия раздела,"линия, отделяющая одно от другого",AI
13373,доверительное управление,"организация или институт, действующий как доверительный управляющий",AI
13374,воронка,коническая трубка для переливания,AI
13375,вор-мошенник,"человек, совершающий кражу с помощью трюков",AI
13376,тротуар,пешеходная дорожка вдоль улицы,AI
13377,тюльпан,цветковое растение семейства лилейных,AI
13378,кроссовок,обувь для спорта в зале,AI
13379,цикл,"регулярный ритм, периодичность",AI
13380,тиран,абсолютный правитель без ограничений,AI
13381,НЛО,неопознанный летающий объект,AI
13382,результат опроса,"данные по теме, полученные опросом",AI
13383,разговорная речь,языковая форма между литературной нормой и диалектом,AI
13384,увеличение выручки,рост выручки,AI
13385,объем оборота,общая сумма выручки от продаж,AI
13386,прирост оборота,увеличение оборота,AI
13387,сенатор по экологии,"сенатор в городе‑государстве, отвечающий за экологию",AI
13388,экотехнологии,технические направления для природоохранных мер,AI
13389,бесконечность,неограниченное состояние,AI
13390,разногласие,различие мнений,AI
13391,подрайон,часть района,AI
13392,субарендатор,"человек, снимающий жилье у арендатора",AI
13393,основание,нижняя часть; подставка,AI
13394,нижний слой,"слой, находящийся ниже других",AI
13395,подданный,"человек, подчиненный правителю",AI
13396,Урал,горный массив между Европой и Азией,AI
13397,вандал,представитель древнего германского народа,AI
13398,велодром,закрытая велотрековая арена,AI
13399,удешевление,снижение цены,AI
13400,конституционный иск,обращение за защитой в конституционный суд,AI
13401,конституционалист,юрист‑специалист по конституционному праву,AI
13402,отчуждение,сделать менее знакомым,AI
13403,руководитель продаж,глава отдела продаж,AI
13404,место продажи,"место, где предлагают товар",AI
13405,помеха движению,ограничение в транспортном движении,AI
13406,транспортная проблема,"сложность, связанная с движением",AI
13407,сенатор по транспорту,"сенатор, отвечающий за инфраструктуру",AI
13408,транспортная техника,техника управления и безопасности транспорта,AI
13409,транспортное сообщение,маршрут или средство для перемещения,AI
13410,транспортная система,совокупность учреждений и принципов транспорта,AI
13411,издательская группа,группа издательств,AI
13412,зона убытков,зона с потерями,AI
13413,маркетолог,"человек или фирма, занимающиеся маркетингом",AI
13414,уменьшение,снижение количества или качества,AI
13415,различие,различность,AI
13416,заражение,контаминация,AI
13417,страховая группа,группа страховых компаний,AI
13418,страховая сумма,сумма покрытия при страховом случае,AI
13419,директор администрации,директор управления,AI
13420,отказник,"человек, категорически отказывающийся",AI
13421,обманный маневр,намеренное запутывание,AI
13422,четырехборье,спорт из четырех дисциплин,AI
13423,четырехцилиндровый двигатель,двигатель с четырьмя цилиндрами,AI
13424,скрипичный концерт,концерт для скрипки с оркестром,AI
13425,виолончель,крупный смычковый инструмент,AI
13426,гласный,"звук, при котором воздух проходит свободно",AI
13427,народный фронт,политическая народная фронта,AI
13428,Народная палата,"парламент, например в ГДР",AI
13429,народное представительство,"орган, представляющий волю населения",AI
13430,вуду,"синкретический культ, распространенный на Гаити",AI
13431,прогноз,высказывание о будущем,AI
13432,предок,предшествующее поколение,AI
13433,первая рука,"игрок, который ходит первым",AI
13434,привилегия,"право, которого у других нет",AI
13435,досрочная пенсия,период до официального пенсионного возраста,AI
13436,аванс,"денежная сумма, выданная заранее",AI
13437,предварительное обследование,первичное обследование,AI
13438,касса предпродажи,место предварительной продажи,AI
13439,приемная,первое помещение для посетителей,AI
13440,караульная служба,служба охраны объектов,AI
13441,охранник,"человек, охраняющий объект",AI
13442,наблюдатель на выборах,независимый наблюдатель,AI
13443,сирота,"ребенок, потерявший одного или обоих родителей",AI
13444,сирота,"ребенок, лишившийся родителей",AI
13445,плеер Walkman,небольшое переносное устройство для кассет с наушниками,AI
13446,настенная живопись,живопись на стене,AI
13447,Ванк,гора в Баварии; также фамилия,AI
13448,клоп,отряд насекомых из полужесткокрылых,AI
13449,противоугонный блокиратор,защита от угона,AI
13450,дегустация вина,возможность оценить качество вина,AI
13451,рекламный ролик,короткий фильм для рекламы,AI
13452,рекламный плакат,плакат для продвижения,AI
13453,рекламный слоган,часто повторяемая рекламная формула,AI
13454,корректировка стоимости,исправление стоимости,AI
13455,лягушка‑прогнозист,"лягушка, предсказывающая погоду",AI
13456,гонка парусников,соревнование парусных лодок,AI
13457,браконьер,"человек, незаконно добывающий дичь",AI
13458,зимний курорт,место для зимнего спорта,AI
13459,институт экономических исследований,организация для исследования экономики,AI
13460,экономическая жизнь,процессы и события в экономике,AI
13461,экономический план,план по экономике и финансам,AI
13462,дворник,стеклоочиститель на автомобиле,AI
13463,вал,большая сильная волна,AI
13464,социальное государство,государство с развитой соцзащитой,AI
13465,чудесное творение,восхитительное произведение,AI
13466,Цапф,фамилия; также форма шишки,AI
13467,ученик чародея,персонаж баллады Гёте,AI
13468,мультфильм,анимация из рисунков,AI
13469,таймлапс,ускоренная съемка,AI
13470,газетное интервью,интервью для публикации в газете,AI
13471,ядро клетки,"органелла, содержащая ДНК",AI
13472,совет центробанка,совет центрального банка,AI
13473,центральный институт,главный институт,AI
13474,центральный замок,устройство для одновременного запирания дверей,AI
13475,цыган,внешнее название для рома и ениш,AI
13476,процентный доход,доход от процентов,AI
13477,таможня,таможенное ведомство,AI
13478,зоолог,"ученый, изучающий животных",AI
13479,добавка,"вещество, которое добавляют",AI
13480,промежуток,свободное пространство между как минимум двумя вещами или людьми,AI
13481,реплика с места,крик во время речи или выступления другого,AI
13482,вечерняя академия,"академия, учреждение, проводящее занятия вечером",Ilia
13483,вечерний час,"час, время вечером (между 18 и 24 часами), вечером, к вечеру",Ilia
13484,абитуриент,"ученик, который сдает или уже сдал Abitur",Ilia
13485,измерение,"определение физической величины, измерение, снятие размеров",Ilia
13486,аннотация,"краткое, объективное, резюмирующее содержание более длинного (обычно научного) текста",AI
13487,объединение по водоотведению,объединение для утилизации сточных вод.,AI
13488,подмышка,место соединения плеча с туловищем,AI
13489,шестидесятник,участник или идейный симпатизант движения 1968 года,AI
13490,комиссар по сельскому хозяйству,комиссар по вопросам сельского хозяйства.,AI
13491,сельскохозяйственный продукт,"продукт, произведенный сельскохозяйственным предприятием",AI
13492,аграрная реформа,"изменения (реформа), затрагивающие аграрный сектор",AI
13493,акционерный капитал,"уставный капитал акционерного общества, разделенный на акции",AI
13494,опцион на акции,условная сделка с акциями: право купить или продать акцию позже по согласованной цене,AI
13495,обмен акций,обмен акций.,AI
13496,актуарий,страховой математик.,AI
13497,сигнальный колокол,"колокол, который звонят при опасных событиях, чтобы привести людей в готовность",AI
13498,Алиталия,бывшая итальянская авиакомпания.,AI
13499,ровесник,человек одного возраста,AI
13500,служебный кабинет,кабинет чиновника,AI
