id,translate,translate_description,source
1685,недвижимость,неподвижное имущество,AI
1686,импорту,дательный падеж единственного числа слова «импорт»,AI
1687,владелец,"человек, который владеет определенной вещью",AI
1688,внутреннее пространство,"пространство, ограниченное стенами и потолком",AI
1689,инсайдер,человек с внутренней информацией в области,AI
1690,вдохновение,озаряющая идея,AI
1691,учреждение,организация или орган,AI
1692,постановка,художественное оформление спектакля,AI
1693,вторжение,вход в чужую территорию враждебных сил,AI
1694,инвестиция,вложение капитала для получения прибыли,AI
1695,инвестиция,вложение капитала,AI
1696,Ирландия,островное государство в Европе,AI
1697,куртка,"предмет одежды для мужчин и женщин, закрывающий верхнюю часть тела",AI
1698,охота,"выслеживание, преследование, поимка и добыча дичи",AI
1699,годовщина,"день, когда событие повторяется через год",AI
1700,год рождения,"люди, родившиеся в определенном году",AI
1701,десятилетие,период в десять лет,AI
1702,джаз,"музыкальное направление, возникшее в США, с корнями в блюзе",AI
1703,потусторонний мир,сверхъестественная область после смерти,AI
1704,журналистка,женщина-журналист,AI
1705,ликование,"проявление большой радости в жестах, мимике и голосе",AI
1706,кабина,небольшое закрытое помещение в транспортном средстве,AI
1707,Кайзерслаутерн,город в Рейнланд-Пфальце,AI
1708,календарь,"перечень дней, недель и месяцев, часто с праздниками и фазами луны",AI
1709,камера,"плохо отапливаемое помещение, часто для определенной цели",AI
1710,канал,искусственный водный или транспортный путь,AI
1711,кандидатка,женщина-кандидат,AI
1712,кандидатура,выдвижение человека на выборы,AI
1713,кантональная полиция,полиция кантона Швейцарии,AI
1714,канцелярия канцлера,"ведомство, поддерживающее канцлера",AI
1715,капитал,"деньги и ценности, приносящие прибыль",AI
1716,хижина,домик мелкого крестьянина или батрака,AI
1717,вратарь,самый оборонительный игрок команды,AI
1718,цепь,"ряд подвижных, соединенных между собой звеньев",AI
1719,звук,"то, как что-то звучит",AI
1720,монастырь,комплекс зданий для жизни монахов,AI
1721,кость,часть скелета позвоночных,AI
1722,коалиционный партнер,участник коалиции,AI
1723,чемодан,контейнер для перевозки вещей,AI
1724,кокаин,наркотик из листьев коки,AI
1725,коллега,"женщина, работающая в той же организации",AI
1726,Колумбия,государство в Южной Америке,AI
1727,комфорт,удобство благодаря внешним условиям,AI
1728,коммуна,городская политико-правовая община,AI
1729,компетенция,"личные способности, умение",AI
1730,компромисс,"соглашение, где участники уступают часть своих требований",AI
1731,конгресс,собрание людей по общим интересам,AI
1732,конъюнктура,общая экономическая ситуация,AI
1733,консенсус,согласие мнений,AI
1734,последствие,результат действия,AI
1735,континент,материк,AI
1736,концентрация,сосредоточенность,AI
1737,Копенгаген,столица Дании,AI
1738,коррупция,использование должности для личной выгоды,AI
1739,Крефельд,город в Северном Рейне-Вестфалии,AI
1740,Хорватия,государство в Юго-Восточной Европе,AI
1741,шар,"объемное тело, все точки которого равноудалены от центра",AI
1742,митинг,публичное выражение позиции,AI
1743,клиентура,совокупность клиентов,AI
1744,лаборатория,"помещение для научных, технических и медицинских исследований",AI
1745,леди,английский дворянский титул,AI
1746,земельный суд,"суд, находящийся в ведении земли",AI
1747,глава земельного правительства,председатель правительства земли,AI
1748,выборы в ландтаг,выборы земельного парламента,AI
1749,посадка,приземление воздушного или космического аппарата,AI
1750,фермер,"человек, самостоятельно ведущий растениеводство и животноводство",AI
1751,ноутбук,портативный компьютер с аккумулятором,AI
1752,карьера,профессиональный путь человека,AI
1753,длительность,затраченное время на путь,AI
1754,угроза жизни,опасность для жизни,AI
1755,лее,подветренная сторона; в морском языке обычно без артикля,AI
1756,легенда,рассказ о событиях и людях в возвышенной форме,AI
1757,срок полномочий,период между выборами,AI
1758,учительница,"женщина, обучающая знаниям",AI
1759,страдание,сильная душевная или физическая боль,AI
1760,холст,ткань из льняных волокон,AI
1761,ведущий индекс,"показатель, лучше всего отражающий развитие рынка",AI
1762,публичное чтение,публичное чтение текста,AI
1763,уровень,достигнутая позиция в иерархии,AI
1764,огни,множественное число слова свет,AI
1765,Литва,государство в Балтии,AI
1766,литература,совокупность письменной традиции,AI
1767,логотип,графический знак фирмы или учреждения,AI
1768,заработная плата,вознаграждение за работу,AI
1769,образ,"внешний вид, стиль",AI
1770,Люфтганза,немецкая авиакомпания,AI
1771,воздушное пространство,"пространство над земной поверхностью, заполненное воздухом",AI
1772,ВВС,вид вооруженных сил для ведения воздушной войны,AI
1773,лупа,линза для оптического увеличения,AI
1774,роскошь,предметы или поведение сверх обычного,AI
1775,властитель,"человек, обладающий властью",AI
1776,Майн,река в Германии,AI
1777,мандат,поручение избирателей депутату,AI
1778,флот,военно-морские силы государства,AI
1779,маркетинг,меры по стимулированию сбыта,AI
1780,доля рынка,доля продаж компании на рынке,AI
1781,стена,"стена здания из камня, бетона или глины",AI
1782,медаль,неплатежная монета в честь лица или события,AI
1783,медик,человек с медицинским образованием,AI
1784,многоквартирный дом,жилой дом для нескольких семей,AI
1785,добавленная стоимость,дополнительная экономическая выгода,AI
1786,мейер,управляющий поместьем; позднее арендатор,AI
1787,свобода мнения,право высказывать и распространять мнения,AI
1788,человечество,совокупность всех людей,AI
1789,человеческая слабость,человеческая слабость,AI
1790,металл,твердый материал с блеском и высокой проводимостью,AI
1791,мегаполис,крупный и значимый город,AI
1792,Майами,город в США,AI
1793,молоко,"питательная жидкость, производимая самками млекопитающих",AI
1794,меньшинство,"группа, численно меньшая по сравнению с целым",AI
1795,минимальная зарплата,минимальная оплата труда,AI
1796,Минск,столица Беларуси,AI
1797,сотрудница,"женщина, работающая в организации",AI
1798,членство,статус принадлежности,AI
1799,полузащитник,"игрок, управляющий игрой в середине поля",AI
1800,Средиземное море,крупное внутреннее море,AI
1801,утро среды,утро в среду,AI
1802,день среды,послеполуденное время среды,AI
1803,модернизация,обновление,AI
1804,день понедельника,день понедельника,AI
1805,боеприпасы,"заряды, используемые в оружии",AI
1806,мюзикл,театральное представление с песнями и танцами,AI
1807,соседняя страна,государство с общей границей,AI
1808,район,окружающая жилую зону территория и жители,AI
1809,недостаток,негативный эффект,AI
1810,пища,"съедобные и питьевые вещества, которые принимают для поддержания организма",AI
1811,местное сообщение,перевозка людей и грузов на короткие расстояния наземным или рельсовым транспортом либо внутренними судами,AI
1812,нация,"сообщество людей, объединенных языком, культурой или территорией",AI
1813,национальная гвардия,"французская гражданская гвардия, основанная в 1789 году и распущенная после войны 1870/71",AI
1814,национальный совет,"парламент в Намибии, Австрии и Швейцарии",AI
1815,охрана природы,"меры по сохранению природы, защита растений и животных",AI
1816,новая часть города,позднее добавленная часть города,AI
1817,перезапуск,повторный старт,AI
1818,Северная Америка,континент Северная Америка,AI
1819,Северная Корея,государство в Восточной Азии,AI
1820,северо-восток,"промежуточное направление между севером и востоком, противоположное юго-западу",AI
1821,Северное море,море в Северо-Западной Европе,AI
1822,северо-запад,"промежуточное направление между севером и западом, противоположное юго-востоку",AI
1823,врач скорой помощи,"врач, специализирующийся на лечении неотложных случаев",AI
1824,нота,"символ записи тона: положение в нотном стане задает высоту, форма - длительность; состоит из головки и штиля",AI
1825,чрезвычайная ситуация,внезапная опасная ситуация,AI
1826,верхний этаж,этаж между мансардой и первым этажом,AI
1827,объект,"предмет, на который направлено мышление или действие",AI
1828,председатель,"человек, возглавляющий объединение, партию или организацию",AI
1829,фрукты,сырые съедобные сочные плоды с преимущественно сладким или кисло-сладким вкусом,AI
1830,открытость,свойство быть искренним и готовым к общению,AI
1831,ухо,орган слуха,AI
1832,Октоберфест,народный праздник в сентябре или октябре,AI
1833,Ольденбург,город в Нижней Саксонии,AI
1834,бабушка,мать отца или матери,AI
1835,опера,"жанр драматического театра, где действие выражается пением и музыкой",AI
1836,оптимизм,вера в лучшее в возможных мирах,AI
1837,оркестр,крупный ансамбль инструменталистов под руководством дирижера,AI
1838,оригинал,"первая версия текста, изображения и т.п.",AI
1839,Пасха,праздник воскресения Иисуса Христа,AI
1840,паника,"внезапный сильный страх, трудно контролируемое состояние",AI
1841,панцирь,твердая защитная оболочка или броня,AI
1842,глава партии,председатель или президент партии,AI
1843,партийный съезд,уставная встреча членов и функционеров партии,AI
1844,пациент,"больной, получающий медицинское лечение",AI
1845,комьютер,"человек, регулярно ездящий между местом жительства и работы",AI
1846,пансион,небольшой отель с домашней атмосферой,AI
1847,петиция,письменная просьба или жалоба властям,AI
1848,лошадь,"домашнее животное, используемое как рабочее и верховое",AI
1849,стойка,вертикальный конструктивный элемент,AI
1850,фунт,единица массы около или ровно 500 граммов,AI
1851,философия,"учение о бытии, происхождении и сущности вещей, познании и истине",AI
1852,пиксель,наименьший элемент цифрового изображения,AI
1853,пицца,блюдо из лепешки с томатным соусом и начинкой,AI
1854,банкротство,неспособность выполнять финансовые обязательства,AI
1855,подиум,платформа для выступающих или награждаемых,AI
1856,кубок,пышный сосуд или призовой кубок,AI
1857,полицейский выезд,выезд полиции при тревоге,AI
1858,полицейский участок,полицейское отделение,AI
1859,поп,"поп-музыка, современная развлекательная музыка",AI
1860,портфель,совокупность ценных бумаг в депо,AI
1861,личная жизнь,часть жизни вне работы и публичности,AI
1862,приз,цена (фр.),AI
1863,репетиция,репетиция в исполнительских искусствах,AI
1864,профиль,вид сбоку фигуры,AI
1865,пропаганда,распространение политических или мировоззренческих идей,AI
1866,исток,источник реки,AI
1867,квота,доля от целого,AI
1868,скидка,процентное уменьшение цены,AI
1869,велодорожка,выделенный путь для велосипедистов,AI
1870,ракета,летательный аппарат с реактивным двигателем,AI
1871,рампа,световой прибор на краю сцены,AI
1872,ранжирование,составление рейтингов,AI
1873,рэпер,"музыкант, исполняющий рэп",AI
1874,расизм,"учение, оправдывающее дискриминацию по внешним признакам",AI
1875,дымообразование,образование дыма,AI
1876,поиск информации,сбор и исследование информации,AI
1877,Регенсбург,город в Баварии,AI
1878,режиссура,художественное руководство постановкой,AI
1879,регулирование,контроль и управление процессом,AI
1880,империя,земля или земли под властью монарха,AI
1881,очистка,удаление загрязнений,AI
1882,религия,культовая и вероисповедная практика,AI
1883,ничья,ничейный результат,AI
1884,доходность,общий доход от инвестиций,AI
1885,отчет,подробное описание события,AI
1886,резерв,запас на случай нужды,AI
1887,результат,"то, что получилось в итоге",AI
1888,революция,"быстрое коренное изменение в науке, искусстве или обществе",AI
1889,ритм,регулярное чередование длительностей,AI
1890,рыцарь,"дворянин, служивший в коннице",AI
1891,рюкзак,сумка для ношения на спине,AI
1892,номер,номер телефона,AI
1893,Рур,промышленный район в Северном Рейне-Вестфалии,AI
1894,радиовещание,передача информации по радио,AI
1895,конец сезона,завершение сезона,AI
1896,соль,"хлорид натрия, поваренная соль",AI
1897,утро субботы,утро субботы,AI
1898,субботний день,дневное время субботы,AI
1899,ущерб,вред,AI
1900,создание,создание чего-либо,AI
1901,выставка,тематическая публичная экспозиция,AI
1902,место действия,место происходящего,AI
1903,диск,круглый плоский предмет,AI
1904,шлягер,популярная эстрадная песня,AI
1905,змея,отряд бесногих пресмыкающихся,AI
1906,заключительная фаза,последний этап,AI
1907,боль,неприятное ощущение при травме,AI
1908,шоколад,продукт из какао,AI
1909,писатель,автор литературных текстов,AI
1910,учебный год,период школьного обучения,AI
1911,плечо,область тела между шеей и плечевыми суставами,AI
1912,сапожник,ремесленник по обуви,AI
1913,беременность,состояние от зачатия до родов,AI
1914,чернокожий человек,человек с темной кожей,AI
1915,молчание,отсутствие речи,AI
1916,благословение,желание божественной милости,AI
1917,сектор,часть территории,AI
1918,самоуверенность,уверенность в своих силах,AI
1919,пожилой человек,человек в возрасте,AI
1920,пожилая женщина,женщина в возрасте,AI
1921,снижение,уменьшение значения,AI
1922,Сербия,государство в Юго-Восточной Европе,AI
1923,сервер,"компьютер, предоставляющий услуги в сети",AI
1924,предохранитель,"устройство, отключающее ток",AI
1925,скандал,"событие, вызывающее резонанс и неодобрение",AI
1926,скепсис,"сомнение, критическое отношение",AI
1927,лыжи,снаряд для движения по снегу,AI
1928,Словения,государство в Центральной Европе,AI
1929,летние каникулы,перерыв в работе летом,AI
1930,суббота,день между пятницей и воскресеньем,AI
1931,солнечный свет,лучи солнца,AI
1932,воскресное утро,утро воскресенья,AI
1933,воскресный день,дневное время воскресенья,AI
1934,ассортимент,все товары в магазине,AI
1935,саунд,характерный звук,AI
1936,Советский Союз,бывший СССР,AI
1937,социальное государство,"государство, уменьшающее социальное неравенство",AI
1938,испанец,гражданин Испании,AI
1939,сберкасса,"банк, обычно в публичной собственности",AI
1940,прогулка,спокойная ходьба для отдыха,AI
1941,склад,здание для хранения,AI
1942,спектр,разнообразие явлений,AI
1943,пожертвование,добровольная помощь,AI
1944,ограждение,"сооружение, ограничивающее движение",AI
1945,детская площадка,место для игр детей,AI
1946,пространство для маневра,возможность свободного действия,AI
1947,лидер,"тот, кто впереди всех",AI
1948,прыжки,спортивная дисциплина прыжков,AI
1949,спринт,короткая дистанция на максимальной скорости,AI
1950,прокурор,представитель прокуратуры,AI
1951,облик города,внешний вид города,AI
1952,городской зал,большой зал для мероприятий,AI
1953,сталь,сплав железа с углеродом,AI
1954,стартовый выстрел,сигнал начала,AI
1955,пыль,мелкие частицы в воздухе,AI
1956,увеличение,рост чего-либо,AI
1957,заместитель,"человек, замещающий другого",AI
1958,знак зодиака,зодиакальное созвездие,AI
1959,управление,техническое управление механизмом,AI
1960,налогоплательщик,"лицо, обязанное платить налоги",AI
1961,второй тур,голосование между двумя кандидатами,AI
1962,тишина,отсутствие шума,AI
1963,материал,"вещество, из которого что‑то сделано",AI
1964,остановка,остановка,AI
1965,штрафная площадь,область у ворот с особыми правилами,AI
1966,преступление,"деяние, наказуемое законом",AI
1967,форма Streich,дательный падеж множественного числа от Streich,AI
1968,патруль,"группа людей, патрулирующая район",AI
1969,полоса,длинный узкий цветной участок поверхности,AI
1970,патрульная машина,полицейский автомобиль для патрулирования,AI
1971,ступень,часть лестницы для подъема или спуска,AI
1972,стул,предмет мебели для сидения,AI
1973,вещество,"материя в твердом, жидком или газообразном виде",AI
1974,суперзвезда,чрезвычайно известная звезда,AI
1975,поддержка,помощь или сервис,AI
1976,Сидней,город в Австралии,AI
1977,плитка,"пластина, например плитка шоколада",AI
1978,повестка дня,программа заседания,AI
1979,Тайвань,островное государство или регион в Восточной Азии,AI
1980,долина,пониженная местность между возвышенностями,AI
1981,заправка,станция для заправки транспорта,AI
1982,танец,ритмичные движения под музыку,AI
1983,руководитель команды,лидер рабочей группы,AI
1984,коллега по команде,человек из той же команды,AI
1985,подросток,мальчик или девочка 13–19 лет,AI
1986,участие,возможность участвовать в чем‑то,AI
1987,телефонный разговор,разговор по телефону,AI
1988,телеком,часть названия телеком‑компаний; сокращение,AI
1989,тарелка,круглая плоская посуда для пищи,AI
1990,тенденция,"склонность, направленность, стремление",AI
1991,теннис,спортивная игра с мячом и ракетками,AI
1992,ковер,тканевое напольное покрытие,AI
1993,терраса,ровная площадка у или на здании,AI
1994,террористическая организация,"объединение, занимающееся терроризмом",AI
1995,товарищеский матч,игра для подготовки без зачета в соревновании,AI
1996,дьявол,злое духоподобное существо,AI
1997,Техас,штат США,AI
1998,Таиланд,государство в Юго‑Восточной Азии,AI
1999,теория,мысленная модель для объяснения явлений,AI
2000,обладатель титула,"человек, защищающий титул",AI
