id,translate,translate_description,source
12153,боулинг,американский вариант кегельбана с десятью кеглями,AI
12154,зажигательное средство,"предмет, с помощью которого можно поджечь",AI
12155,газировка,лимонад с углекислым газом,AI
12156,жительница Бремена,"женщина, родившаяся в Бремене или постоянно там проживающая",AI
12157,топливный элемент,"гальванический элемент, в котором химическая энергия превращается в электрическую за счет окисления",AI
12158,брецель,"крупное лужное или сладкое печенье, посыпанное солью или сахаром, по форме напоминающее букву B",AI
12159,валовой национальный продукт,"стоимость всех товаров и услуг, произведенных в экономике за определенный период",AI
12160,мальчик,"мальчик, мужской ребенок",AI
12161,название книги,название книги,AI
12162,козел отпущения,"человек, которого делают ответственным за нежелательное",AI
12163,бульдозер,"строительная машина для выравнивания, перемещения или разрыхления грунта",AI
12164,федеральный министр труда,руководитель федерального министерства труда,AI
12165,федеральное министерство исследований,"федеральное ведомство, координирующее и поддерживающее научные проекты",AI
12166,Федеральный социальный суд,высший немецкий суд по социальным делам,AI
12167,байт,"единица объема данных, равная восьми битам",AI
12168,клавесин,клавишный инструмент в форме рояля с щипковым механизмом,AI
12169,чемпионат,соревнование за титул чемпиона в спорте,AI
12170,характеристика,выделение особенно типичных свойств; характеристика или процесс характеристики,AI
12171,химическая компания,"предприятие, производящее или перерабатывающее химические продукты",AI
12172,компьютерная игра,"программа, позволяющая играть одному или нескольким пользователям по заданным правилам",AI
12173,компьютерная техника,"технологии, связанные с компьютерами",AI
12174,авторское право,"совокупность законов, защищающих права автора на созданные им произведения",AI
12175,корпус,собрание языковых материалов для лингвистического анализа,AI
12176,керлинг,"зимний вид спорта, где команды пытаются разместить камни ближе к центру мишени на льду",AI
12177,киберпространство,"симулированная виртуальная среда, в которую могут входить пользователи",AI
12178,дада,"литературно‑художественное движение Первой мировой, выступающее против буржуазной культуры",AI
12179,дорогая,обращение и ласковое прозвище для любимого человека,AI
12180,объем данных,совокупность (электронных) данных,AI
12181,отставка,добровольный уход должностного лица или правительства,AI
12182,дезертир,"солдат, самовольно уклоняющийся от службы",AI
12183,детектор,обнаруживающее устройство,AI
12184,диапозитив,"прозрачное изображение, проецируемое на белую поверхность",AI
12185,работодатель,"лицо или фирма, нанимающие людей и выплачивающие им зарплату",AI
12186,работодатель,"лицо или учреждение, где кто‑то работает за зарплату",AI
12187,год службы,"период в один год, когда кто‑то служит",AI
12188,предприятие услуг,"предприятие, оказывающее услуги",AI
12189,дизельный двигатель,двигатель внутреннего сгорания по принципу Рудольфа Дизеля,AI
12190,цифровая камера,"фотоаппарат, сохраняющий снимки на цифровом носителе",AI
12191,дикция,"манера выражения, стиль речи или письма",AI
12192,прямой банк,"банк без собственных филиалов, работающий по телефону или онлайн",AI
12193,диск,носитель данных в форме плоской шайбы,AI
12194,форум для обсуждений,форум для дискуссий,AI
12195,курс доллара,соотношение стоимости доллара к другим валютам,AI
12196,допинг‑контроль,"проверка, соблюдается ли запрет на допинг",AI
12197,Эльдорадо,легендарная страна золота в глубине Южной Америки,AI
12198,третья страна,"страна, не являющаяся стороной договора; часто в контексте миграции",AI
12199,борец с наркотиками,"полицейский, ведущий целевой поиск наркотиков и дилеров",AI
12200,проблема наркотиков,"проблема, возникающая из‑за наркотиков",AI
