id,translate,translate_description,source
7654,социальная сфера,совокупность соцучреждений,AI
7655,спагетти,длинные тонкие макароны,AI
7656,Спарта,древний город в Греции,AI
7657,жестянщик,мастер по металлу,AI
7658,отражение,изображение в зеркале,AI
7659,игровое сообщество,группа для совместной игры,AI
7660,паук,маленькое восьминогое животное,AI
7661,шпион,тайный наблюдатель,AI
7662,спортсоюз,объединение спортивных организаций,AI
7663,употребление языка,использование языка,AI
7664,полтергейст,необъяснимый тревожный феномен,AI
7665,государственный совет,совет при государстве,AI
7666,госпереворот,насильственный переворот,AI
7667,межгосударственный договор,договор между государствами,AI
7668,начальник штаба,руководитель штаба,AI
7669,городской архив,хранилище документов города,AI
7670,городская автострада,автомагистраль в городе,AI
7671,район города,часть города,AI
7672,граница города,территориальная граница,AI
7673,городской дом,городское здание,AI
7674,сталелитейный завод,завод по производству стали,AI
7675,тропа,узкая дорога в горах,AI
7676,каменный век,доисторический период каменных орудий,AI
7677,смерть,устар. форма «умирание»,AI
7678,колядующие «три короля»,"дети в образе волхвов, поют и собирают пожертвования",AI
7679,обсерватория,место для наблюдения космоса,AI
7680,налоговая политика,политика в области налогов,AI
7681,сапог,обувь с высоким голенищем,AI
7682,молчание,воздержание от речи,AI
7683,уголовный суд,суд по уголовным делам,AI
7684,состав преступления,юридические признаки преступления,AI
7685,защитник,"адвокат, представляющий обвиняемого",AI
7686,исполнение наказания,отбывание наказания,AI
7687,сеть маршрутов,совокупность маршрутов,AI
7688,исполнитель на струнных,"человек, играющий на струнном инструменте",AI
7689,линия электропередачи,электрическая проводящая линия,AI
7690,жилая комната,отапливаемая комната,AI
7691,километр в час,километр в час,AI
7692,кобыла,самка лошади или верблюдовых,AI
7693,болото,мелководье со стоячей водой и растительностью,AI
7694,суши,японское блюдо из риса и сырой рыбы,AI
7695,симбиоз,совместная жизнь организмов к взаимной выгоде,AI
7696,синдром,совокупность симптомов заболевания,AI
7697,синоним,"слово, равное по значению другому в контексте",AI
7698,смена системы,переход к другой системе,AI
7699,пункт повестки,пункт повестки дня,AI
7700,тайфун,тропический циклон в северо‑западной части Тихого океана,AI
7701,дубль,съемка в кино; попытка,AI
7702,Таллин,столица Эстонии,AI
7703,нижняя станция,самая низкая станция канатной дороги или подъемника,AI
7704,танго,танец из Южной Америки с ритмом и близким контактом,AI
7705,пихта,высокое вечнозеленое хвойное дерево рода Abies с прямостоячими шишками,AI
7706,энергия действия,готовность и способность действовать,AI
7707,Таунус,немецкое среднегорье,AI
7708,менеджер команды,менеджер команды,AI
7709,поле участников,совокупность всех участников,AI
7710,Терра,третья планета Солнечной системы — Земля,AI
7711,террористический акт,"действие, основанное на безудержном насилии",AI
7712,теолог,"человек, изучавший теологию",AI
7713,терапевт,женщина‑терапевт,AI
7714,управление подземного строительства,ведомство по подземному строительству,AI
7715,чернила,"жидкость для письма, рисования и каллиграфии",AI
7716,Тирана,столица Албании,AI
7717,тиролька,жительница Тироля,AI
7718,дочерняя фирма,"юридически самостоятельная, но экономически зависимая компания",AI
7719,смертельные последствия,последствия с жертвами,AI
7720,вратарь,"игрок, предотвращающий голы",AI
7721,тотализатор,учреждение для заключения пари,AI
7722,туристка,"женщина, путешествующая для удовольствия",AI
7723,трагичность,трагический характер,AI
7724,идеальная пара,"пара, кажущаяся особенно подходящей",AI
7725,лесенка,маленькая лестница,AI
7726,перелом,коренное изменение ситуации,AI
7727,обмен,обмен,AI
7728,экологическая организация,"организация, защищающая природу",AI
7729,жертва аварии,"человек, пострадавший от несчастного случая",AI
7730,хулиганство,бессмысленное или непристойное действие,AI
7731,уникат,единственный экземпляр,AI
7732,политик союза,политик из партий союза,AI
7733,беспорядок,ситуация без порядка,AI
7734,фундамент,основание сооружения,AI
7735,предпринимательство,предпринимательская деятельность,AI
7736,голень,часть ноги между коленом и стопой,AI
7737,невежество,свойство не знать многое,AI
7738,вакуум,почти безвоздушное пространство,AI
7739,велосипедист,велосипедист (швейц.),AI
7740,вентиль,клапан для перекрытия потока газов или жидкостей,AI
7741,уплотнение,процесс уплотнения,AI
7742,почитание,почитание Бога или богов,AI
7743,конституционная жалоба,жалоба гражданина в конституционный суд,AI
7744,прощение,акт прощения,AI
7745,успокоение движения,меры по замедлению и снижению трафика,AI
7746,транспортная концепция,концепция по транспорту,AI
7747,дефицит,сокращение запасов чего‑то,AI
7748,углубление,углубленное изучение,AI
7749,конфиденциальность,свойство быть доступным ограниченному кругу,AI
7750,глава администрации,руководитель администрации,AI
7751,сцепление,взаимодействие частей,AI
7752,список,структурированный перечень информации,AI
7753,право вето,право наложить вето,AI
7754,скрипка,смычковый инструмент с четырьмя струнами,AI
7755,народный опрос,незаконодательный опрос мнений,AI
7756,завершение,доведение до конца,AI
7757,подготовительный период,время на подготовку,AI
7758,победитель прошлого года,победитель прошлого года,AI
7759,спикер правления,представитель правления компании,AI
7760,предвзятое мнение,"раннее, часто ложное суждение",AI
7761,вагон,железнодорожный вагон,AI
7762,свобода выбора,возможность выбирать без давления,AI
7763,избирательная комиссия,комиссия по выборам,AI
7764,предвыборная реклама,реклама выборов,AI
7765,опушка,граница леса,AI
7766,странствие подмастерья,традиционная странствия подмастерьев после обучения,AI
7767,водозабор,установка для подготовки питьевой воды,AI
7768,водное хозяйство,"меры по добыче, распределению и использованию воды",AI
7769,переезд,смена места жительства,AI
7770,епископ‑викарий,вспомогательный епископ,AI
7771,мировоззрение,система представлений о мире,AI
7772,победа в Кубке мира,победа в Кубке мира,AI
7773,кругосветка,путешествие вокруг света,AI
7774,конец света,"конец человечества, Земли или Вселенной",AI
7775,ВЭФ,Всемирный экономический форум,AI
7776,Вестервальд,"среднегорье между Рейном, Зигом, Ланом и Диллем",AI
7777,Западная Швейцария,западная часть Швейцарии,AI
7778,западная сторона,"сторона, обращенная на запад",AI
7779,виски,ирландский или американский виски из ржи или кукурузы,AI
7780,отзыв,сообщение об аннулировании,AI
7781,парк дикой природы,парк с дикими животными,AI
7782,дикое животное,"животное, живущее в природе",AI
7783,молниеносно,очень быстро,AI
7784,ветряк,ветровая турбина с лопастями,AI
7785,резкое похолодание,внезапный приход холода со снегом,AI
7786,зимний семестр,зимняя часть учебного года,AI
7787,смерч,шторм с вертикальной осью вращения,AI
7788,хозяйка,"женщина, принимающая гостей",AI
7789,жилищная компания,компания с жилищным фондом,AI
7790,сборник чисел,подготовленная совокупность чисел,AI
7791,платежный оборот,движение денег и платежей,AI
7792,временные рамки,заданный предел времени,AI
7793,газетный репортаж,текст с подробной информацией по важной теме,AI
7794,финишная прямая,последний участок трассы перед финишем,AI
7795,уровень ставок,уровень процентных ставок,AI
7796,подбор,расположение отобранного,AI
7797,переселенец,"человек, переселяющийся внутри страны",AI
7798,брат-близнец,"мужской близнец, выношенный одновременно",AI
7799,цилиндр,геометрическое тело с круглыми основаниями,AI
7800,отстранение,"освобождение человека от должности, функции или деятельности",Ilia
7801,лоток/склад/архив,"открытый контейнер (или место), куда кладут вещи (обычно бумагу)",Ilia
7802,договоренность,"устная или письменная договоренность, обязательная и действительная",Ilia
7803,командирование,направление группы лиц в интересах заказчика/работодателя,Ilia
7804,амортизация,уменьшение балансовой стоимости основных средств из-за износа или списание требований из-за невзыскиваемости,Ilia
7805,происхождение,происхождение организмов в контексте эволюции; семейное происхождение человека для определения степени родства,AI
7806,поведение при голосовании,"то, как человек голосует.",AI
7807,значок,носимая копия знака или графического символа,AI
7808,Аден,город в Йемене.,AI
7809,адмирал,адмиральский чин,AI
7810,акционерное общество,"капитальное общество, уставный капитал которого разделен на акции",AI
7811,акустика,"учение о звуке, учение о тонах",AI
7812,алкоголик,"человек, зависимый от регулярного употребления алкоголя",AI
7813,Аллах,Бог в исламе.,AI
7814,альпийский регион,"совокупность территорий у и в Альпах; включает области Франции, Монако, Италии, Швейцарии, Лихтенштейна, Германии, Австрии и Словении",AI
7815,пенсионное обеспечение,общее обеспечение людей в период выхода на пенсию,AI
7816,мастер старой школы,"человек, признанный давно проверенным мастером своего дела",AI
7817,амбивалентность,"двусмысленность, двойственность",AI
7818,муравей,общественное насекомое семейства Formicidae,AI
7819,Амман,столица Иордании.,AI
7820,злоупотребление властью,"злоупотребление властью, которую дает должность",AI
7821,намек,"косвенное, неясное, довольно расплывчатое указание на что-либо",AI
7822,Андорра,карликовое государство между Францией и Испанией.,AI
7823,оспаривание,"требование пересмотреть несправедливое решение, то есть принять его заново",AI
7824,точка опоры,"точка, вокруг которой тело может вращаться",AI
7825,Ангола,государство в Юго-Западной Африке.,AI
7826,зачет,вычет или учет выполненной (или подлежащей выполнению) работы или периода,AI
7827,право,право приобрести или воспользоваться чем-либо,AI
7828,обращение,"обозначение, с которым обращаются к людям",AI
7829,скопление,множество неопределенного количества,AI
7830,подстрекательство,склонение к преступлению или дурному делу,AI
7831,антифашизм,политическое неприятие фашизма и возможных путей к нему,AI
7832,достопримечательность,"место или событие, вызывающее интерес, притягивающее людей",AI
7833,апартеид,прежнее расовое разделение между черными и белыми в Южной Африке,AI
7834,представитель работников,"человек, представляющий интересы работников",AI
7835,разрешение на работу,официальное разрешение для иностранца искать и выполнять оплачиваемую работу,AI
7836,служба занятости,служба по трудоустройству.,AI
7837,министр труда,руководитель министерства труда,AI
7838,приборная панель,"панель с приборами и рычагами управления в машине, автомобиле или самолете",AI
7839,артист,"исполнитель, выступающий главным образом в варьете или цирке",AI
7840,атомный объект,"техническое сооружение атомной науки, энергетики или вооружений",AI
7841,ядерная держава,"государство, обладающее боеготовым ядерным оружием",AI
7842,атриум,квадратный внутренний зал римского дома с отверстием в крыше,AI
7843,Аттерзее,озеро в Австрии.,AI
7844,справка,врачебная справка или свидетельство о здоровье,AI
7845,аудиенция,формальный прием у высокопоставленного лица или знаменитости,AI
7846,аудитория,группа слушателей,AI
7847,надпись,"то, что нанесено (напечатано) на ткани или бумаге",AI
7848,вид на жительство,официальное разрешение находиться в стране в течение ограниченного времени,AI
7849,комната отдыха,"помещение в учреждении, где сотрудники могут временно находиться",AI
7850,сочинение,короткое письменное изложение,AI
7851,председатель наблюдательного совета,"лицо, возглавляющее наблюдательный совет",AI
7852,распределение заказов,выдача заказов.,AI
7853,ученическое место,"место работы для лица (обычно подростка), проходящего профобучение",AI
7854,комендантский час,официальный запрет покидать жилье в определенный период,AI
7855,сбалансированность,"баланс, равновесие",AI
7856,витрина,"выкладка товаров, например в витрине или на рынке",AI
7857,выгул,свобода движения для кого-либо или чего-либо,AI
7858,устаревшая модель,"продукт, который еще продается, но уже не соответствует современному уровню техники",AI
7859,использование,использование чего-либо с пользой для пользователя,AI
7860,выставочное помещение,комната в здании для проведения выставок,AI
7861,автоконцерн,"крупная компания в автомобильной отрасли, часто с несколькими марками",AI
7862,автоматизированное производство,"производство товаров, происходящее в значительной степени самостоятельно",AI
7863,авеню,"улица, ведущая к определенному месту",AI
7864,пекарский цех,"помещение, где изготавливают изделия пекарни",AI
7865,курорт,"место у озера или моря, где основной доход дает купание",AI
7866,баллада,"длинное стихотворение, часто с трагическим исходом",AI
7867,балласт,относительно тяжелый груз для стабилизации объекта,AI
7868,розыгрыш,чередование ударов мячом в играх на отбивание,AI
7869,филиал банка,отделение банка,AI
7870,милосердие,свойство быть милосердным,AI
7871,бейсбол,командный вид спорта с битой и мячом,AI
7872,крестьянский дом,"дом, изначально принадлежавший крестьянам и использовавшийся в хозяйстве",AI
7873,Баухаус,дизайнерское и архитектурное движение.,AI
7874,строительная индустрия,"компании и услуги, связанные со строительством",AI
7875,ствол,часть дерева между корнем и кроной,AI
7876,клочок шерсти,рыхлая мягкая шерстяная масса,AI
7877,строительный мусор,"отходы стройки (при строительстве, ремонте или сносе)",AI
7878,остановка строительства,прекращение строительных работ,AI
7879,строительный предприниматель,владелец строительной фирмы,AI
7880,случай необходимости,"ситуация, когда что-то или кто-то нужен",AI
7881,время на раздумье,срок для обдумывания,AI
7882,одаренность,врожденные выдающиеся способности,AI
7883,страсть,страстное желание,AI
7884,круг знакомых,"люди, с которыми поддерживают контакты",AI
7885,консалтинговая фирма,"фирма, которая консультирует.",AI
7886,руководитель отдела,руководитель подразделения в компании,AI
7887,дежурство,"время, когда работник должен быть на связи",AI
7888,альпинизм,"горные восхождения, включая высотный альпинизм",AI
7889,профессиональное обучение,обучение профессии.,AI
7890,оккупационная держава,"государство, чьи войска удерживают территорию",AI
7891,раздача подарков,вручение рождественских подарков в сочельник,AI
7892,подкупность,нравственно порочное качество,AI
7893,стремление,усилия для достижения цели,AI
7894,число посетителей,количество посетителей,AI
7895,тема,тема документа или письма,AI
7896,собрание работников,собрание персонала.,AI
7897,опекунство,"вмешательство, ограничивающее свободу решений",AI
7898,предпочтение,привилегированное обращение.,AI
7899,доказательные материалы,"объекты и записи, помогающие установить факт",AI
7900,кандидатка,"женщина, подающая заявку",AI
7901,срок подачи заявок,"период, когда можно подать заявку",AI
7902,угощение,обслуживание гостей едой и т. п.,AI
7903,получатель,"человек, получающий что‑то",AI
7904,пчела,волосатое летающее насекомое из отряда перепончатокрылых,AI
7905,бутылка пива,"бутылка, в которой хранится пиво",AI
7906,пивная палатка,"палатка на праздниках, где разливают пиво",AI
7907,язык образов,"эффект, производимый изображениями художника",AI
7908,одобрение,одобрительное отношение к поведению; согласие,AI
7909,лента,узкая тканая или нарезанная полоска ткани,AI
7910,биолог,"ученый, занимающийся живой природой (биологией)",AI
7911,право на пребывание,право оставаться в прежнем или желанном месте,AI
7912,снежная буря,сильная снежная буря,AI
7913,Блохер,фамилия,AI
7914,блузка,"легкая одежда, покрывающая верхнюю часть тела, прежде всего женская",AI
7915,кровавая бойня,жестокое убийство многих людей,AI
7916,кровотечение,выход крови из сосудистой системы внутрь другой полости тела или наружу,AI
7917,кассовый чек,платежный чек кассового аппарата,AI
7918,бора,"сухой, холодный и порывистый нисходящий ветер на восточном побережье Адриатики",AI
7919,бордель,"здание, где оказывают сексуальные услуги за плату",AI
7920,Босфор,пролив между Черным и Мраморным морями,AI
7921,бутик,"небольшой магазин, особенно модной одежды",AI
7922,дрова,"дерево, которое сжигают для отопления или готовки",AI
7923,брешь,пробитая и потенциально используемая брешь в оборонительном сооружении,AI
7924,Бретань,регион во Франции,AI
7925,бриз,легкий (морской) ветер,AI
7926,автор книги,автор книги,AI
7927,книжная торговля,отрасль торговли; торговля книгами,AI
7928,дефицит бюджета,недостаток в бюджете,AI
7929,Федеральный трудовой суд,высший суд по делам трудового права,AI
7930,федеральный средний показатель,среднее значение по федеральной территории,AI
7931,федеральный закон,"закон, принятый парламентом федеративного государства",AI
7932,федеральный министр здравоохранения,руководитель сферы здравоохранения на федеральном уровне,AI
7933,федеральный парламентский комплекс,здание парламента на федеральном уровне,AI
7934,федеральная партия,партия на федеральном уровне,AI
7935,Федеральный крест заслуг,"награда, присуждаемая федеральным президентом за особые заслуги",AI
7936,федеральный министр экономики,руководитель федерального министерства экономики,AI
7937,бюро,"служебное помещение или офис, где выполняют письменные или административные работы",AI
7938,накидка,"легкая безрукавная накидка, часто не длиннее талии",AI
7939,председатель,председатель (англ.),AI
7940,хартия,конституционный акт,AI
7941,главный дирижер,руководящий дирижер оркестра,AI
7942,кресло начальника,"кресло, принадлежащее руководителю",AI
7943,химик,специалист с высшим образованием в области химии,AI
7944,китаянка,гражданка Китая,AI
7945,хирург,врач‑специалист по оперативному лечению,AI
7946,холестерин,"липид, компонент клеточных мембран животных",AI
7947,коп,сотрудник американской полиции,AI
7948,кровельщик,"мастер, который строит крышу, выполняет покрытие, изоляцию и устанавливает окна и солнечные панели",AI
7949,головная организация,"организация, объединяющая несколько тематически или регионально связанных подорганизаций",AI
7950,барсук,млекопитающее с серой шерстью и характерной бело‑черной окраской головы,AI
7951,паровоз,сокращение от паровоз,AI
7952,обмен данными,взаимная передача данных между двумя или более системами,AI
7953,обработка данных,целенаправленное преобразование больших массивов данных людьми или машинами,AI
7954,вмятина,"углубление, возникшее от механического воздействия",AI
7955,демократизация,осуществление демократических принципов,AI
7956,напоминание,"памятка, напоминание",AI
7957,безразличие,отсутствие интереса к чему‑либо или кому‑либо,AI
7958,валютный рынок,рынок иностранных валют,AI
7959,диабетик,"человек, страдающий сахарным диабетом",AI
7960,диакон,"лицо, исполняющее духовную должность (ниже священника) в церкви",AI
7961,профсоюз услуг,профсоюз в сфере услуг,AI
7962,рабочее время,"время в течение дня, когда работают",AI
7963,дифференциация,тонкое различение вплоть до деталей,AI
7964,диплом,"документ, которым награждают за определенные достижения",AI
7965,кандидат по округу,"кандидат, избираемый напрямую по округу",AI
7966,распоряжение,свободное распоряжение,AI
7967,распределение,распределение товаров,AI
7968,дисциплинарное производство,процедура проверки служебного проступка и возможного наказания,AI
7969,дива,"женщина, прославленная необычайным талантом, например певица или актриса",AI
7970,док,бассейн или плавучий корпус для осушки судов при ремонте,AI
7971,докторская степень,"академическая степень, присуждаемая после успешной защиты",AI
7972,допинг,использование запрещенных веществ для повышения результатов,AI
7973,двойная победа,две последовательные победы,AI
7974,двухместный номер,сдаваемый номер на двух человек,AI
7975,деревенский праздник,большое праздничное мероприятие для жителей деревни,AI
7976,деревенский центр,центральная часть деревни,AI
7977,драматургия,наука о поэтических законах драмы и ее сценическом воплощении,AI
7978,три четверти часа,промежуток 45 минут,AI
7979,двойственное число,грамм. категория рядом с ед. и мн. числом для двух предметов,AI
7980,герцог,герцог (англ.),AI
7981,дымка,тонкий туман,AI
7982,марш‑прорыв,почти беспрепятственный марш через территорию,AI
7983,династия,"семья, из которой происходит последовательность правителей",AI
7984,отлив,период падения уровня воды из‑за приливов,AI
7985,повышение эффективности,рост эффективности,AI
7986,собственная потребность,потребность в чем‑то для себя,AI
7987,собственный вклад,собственная работа или вклад,AI
7988,рынок покупок,рынок для покупок,AI
7989,зона операции,"область, где выполняются военные или гуманитарные задачи",AI
7990,уникальность,свойство быть уникальным,AI
7991,водосборный бассейн,"область, откуда вода поступает в реку",AI
7992,каток,"поверхность, покрытая льдом для катания",AI
7993,железная руда,"горная порода или минерал, содержащий железо",AI
7994,локтевая кость,одна из двух костей предплечья,AI
7995,эмаль,одно‑ или многоцветное эмалевое покрытие на металле,AI
7996,чувствительность,свойство легко испытывать воздействие,AI
7997,оплата,вознаграждение за выполненную работу,AI
7998,заключение,"экспертное заключение, отзыв",AI
7999,итоги успеха,баланс успехов,AI
8000,Эритрея,государство в Восточной Африке,AI
