id,translate,translate_description,source
5745,полномочие,право/разрешение что-то делать,AI
5746,желание,сильное стремление к чему-то или кому-то,AI
5747,обход,посещение/осмотр территории или помещения,AI
5748,сопровождающая,"женщина, сопровождающая кого-то",AI
5749,Бейрут,столица Ливана.,AI
5750,плательщик взносов,"человек, регулярно платящий взносы",AI
5751,покрытие,"слой, нанесенный на поверхность чего-либо",AI
5752,осада,"окружение города или крепости, чтобы вынудить сдаться голодом",AI
5753,дискриминация,хужее обращение по сравнению с другими,AI
5754,название,"слово, выражающее смысл",AI
5755,использование,пользование чем-либо,AI
5756,удобство,приятные ощущения от наличия предметов/устройств,AI
5757,консультантка,женщина-консультант,AI
5758,консалтинговая компания,"компания, оказывающая консультации.",AI
5759,право,полномочие что-то делать,AI
5760,резервная полиция,все подразделения быстрого реагирования полиции,AI
5761,верхняя станция,конечная станция канатной дороги или подъемника,AI
5762,берлинка,"женщина, родившаяся или живущая в Берлине",AI
5763,опыт работы,совокупность знаний и опыта в профессии,AI
5764,профессиональная школа,"частичная школа, обучающая профессии в дуальной системе",AI
5765,апелляционное производство,судебный процесс пересмотра решения нижестоящего суда,AI
5766,успокоение,успокоение ситуации,AI
5767,скромность,"ненавязчивость, сдержанность",AI
5768,лучший результат,наилучший результат,AI
5769,наказание,применение наказания,AI
5770,операторская компания,"компания, которая что-то эксплуатирует.",AI
5771,руководитель предприятия,руководитель компании,AI
5772,пострадавший,"человек, затронутый ситуацией",AI
5773,управление,ведение/руководство предприятием,AI
5774,районное правительство,высший административный орган округа,AI
5775,глава района,помощник мэра по делам района,AI
5776,биатлон,зимний вид спорта: лыжные гонки и стрельба,AI
5777,скульптор,"художник, который делает пластические фигуры из камня или отливаемые в бронзе, а также использует терракоту и современные материалы",AI
5778,образовательная политика,"политические меры и решения, относящиеся к сфере образования",AI
5779,связующее звено,"устройство или лицо, которое устанавливает связь между различными единицами (устройствами, деталями, людьми, группами)",AI
5780,бистро,"небольшое, обычно простое заведение, где можно получить напитки и небольшие блюда",AI
5781,привлекающий взгляд объект,"броский объект, привлекающий внимание",AI
5782,бомбардировка,продолжительная атака тяжелой артиллерией или с воздуха бомбами,AI
5783,Больцано,город в Южном Тироле,AI
5784,поджигатель,"человек, умышленно или по неосторожности вызывающий пожар",AI
5785,жаркое,жареный кусок мяса,AI
5786,стойкость,способность справляться с чем-то несмотря на неудачи,AI
5787,спина,спина,AI
5788,федеральное учреждение,федеральное ведомство,AI
5789,федеральный министр здравоохранения (жен.),руководительница сферы здравоохранения на федеральном уровне,AI
5790,федеральный институт,институт федерации,AI
5791,федеральный министр (жен.),руководительница министерства на федеральном уровне,AI
5792,Федеральная счетная палата,"независимый орган, контролирующий финансы федерации",AI
5793,федеральное объединение,объединение на федеральном уровне,AI
5794,федеральный правление,правление федеральной организации,AI
5795,юноша,молодой мужчина; парень,AI
5796,автовокзал,транспортный узел с автобусными платформами для стыковки линий,AI
5797,замок,"замок, крепость (англ.)",AI
5798,кейтеринг,профессиональное предоставление еды и напитков как услуги на любом месте,AI
5799,равенство возможностей,равенство шансов для разных людей,AI
5800,партия,"часть продукции, изготовленная за один производственный цикл и имеющая одинаковые признаки по времени и качеству",AI
