id,translate,translate_description,source
9605,корректность,свойство быть правильным,AI
9606,корреспондентка,"журналистка, работающая вне редакции",AI
9607,скачок затрат,резкий рост цен или расходов,AI
9608,фактор затрат,"фактор, влияющий на расходы",AI
9609,снижение затрат,уменьшение расходов,AI
9610,моторное транспортное средство,любое не рельсовое транспортное средство с двигателем,AI
9611,пребывание в больнице,нахождение в больнице,AI
9612,случай болезни,"ситуация, когда установлено заболевание",AI
9613,получение кредита,взятие кредита,AI
9614,сторона войны,"страна или группа, участвующая в войне",AI
9615,уголовное дело,"преступление, подлежащее расследованию",AI
9616,министерство культуры,ведомство по культуре,AI
9617,министр образования,глава министерства по вопросам образования и школьной политики,AI
9618,служба поддержки,обычно бесплатная дополнительная услуга для потребителей,AI
9619,прялка,палкообразный инструмент для прядения,AI
9620,художественная выставка,публичный показ произведений искусства,AI
9621,искусствовед,"женщина-ученый, специализирующаяся на истории искусства",AI
9622,арт-проект,проект с результатом в виде произведения искусства,AI
9623,коллекция искусства,собрание произведений искусства,AI
9624,обвал курса,резкое падение курса,AI
9625,Кувейт,государство на Персидском заливе,AI
9626,владелец магазина,"человек, владеющий магазином",AI
9627,грузовой отсек,часть автомобиля для груза,AI
9628,сводка обстановки,отчет о ситуации,AI
9629,склад,здание для хранения товаров,AI
9630,ягненок,молодая овца,AI
9631,чемпион земли,победитель земельного чемпионата,AI
9632,земельный театр,театр федеральной земли,AI
9633,фракция ландтага,объединение депутатов в земельном парламенте,AI
9634,Лаос,государство в Юго-Восточной Азии,AI
9635,лава,изверженная магма и образующаяся из нее порода,AI
9636,лизинг,предоставление в пользование за плату,AI
9637,жизненная ситуация,"совокупность факторов, влияющих на жизнь",AI
9638,плата за обучение,"деньги, которые ученик платил за обучение",AI
9639,место ученичества,профессиональная позиция для обучения,AI
9640,кафедра,должность профессора,AI
9641,урок,период обучения,AI
9642,центр подготовки,центр тренировки,AI
9643,основной проект решения,"инициатива, задающая общую линию",AI
9644,основной принцип,"кратко сформулированное правило, направляющее мысль и действия",AI
9645,Ленцинг,"старое название марта, третьего месяца года",AI
9646,светильник,"предмет, держащий источник света",AI
9647,лимонад,"сладкий фруктовый напиток, часто газированный",AI
9648,ложа,отдельное место для зрителей в театре или опере,AI
9649,пневматическая винтовка,"оружие, разгоняющее снаряд сжатым газом",AI
9650,лирик,"женщина, пишущая лирические тексты",AI
9651,осуществимость,наличие возможности реализации плана,AI
9652,несчастье,неприятный случай,AI
9653,рукопись,рукописный текст,AI
9654,маршал,высокий придворный чин,AI
9655,жеманник,"мужчина, который выглядит глупо, тщеславно и женственно",AI
9656,намордник,"приспособление, не дающее животному кусать",AI
9657,мир СМИ,мир средств массовой информации,AI
9658,медик,женщина с медицинским образованием,AI
9659,медицинское образование,обучение медицине,AI
9660,морская свинка,домашний грызун из Южной Америки,AI
9661,многоборье,спортивный конкурс из нескольких дисциплин,AI
9662,выдающееся достижение,превосходная работа,AI
9663,права человека,"права, принадлежащие каждому человеку",AI
9664,свора,группа охотничьих собак,AI
9665,союз арендаторов,организация для арендаторов,AI
9666,Мими,имя; ласкательное,AI
9667,хозяйственная неразбериха,неэкономичное ведение дел,AI
9668,численность сотрудников,количество сотрудников,AI
9669,государство-участник,"страна, входящая в союз",AI
9670,подозрение в убийстве,подозрение в преднамеренном убийстве,AI
9671,маунтинбайкер,"человек, ездящий на горном велосипеде",AI
9672,мумия,"тело, сохраненное от разложения",AI
9673,музыка,музыка (итал.),AI
9674,музыкальный театр,"театр, представляющий музыкальные произведения",AI
9675,грудное молоко,молоко матери,AI
9676,таинство,"событие, не объяснимое логикой",AI
9677,соседний дом,дом по соседству,AI
9678,доработка,последующее исправление,AI
9679,новостная передача,передача с новостями,AI
9680,снисходительность,"понимающая, прощающая доброта",AI
9681,молодой талант,молодой талант,AI
9682,магазин шаговой доступности,магазин для местного снабжения,AI
9683,присвоение имени,"действие по наименованию, дать имя",AI
9684,тренер сборной,тренер национальной команды,AI
9685,навигационная система,"электронная система, указывающая путь к цели с картами и GPS",AI
9686,соседнее помещение,"комната рядом с другой, более важной",AI
9687,последние остатки,самый последний остаток жидкости в сосуде,AI
9688,номинальная стоимость,установленная законом стоимость платежного средства,AI
9689,неолиберализм,"социально-философская и экономполитическая концепция, минимизирующая роль государства при необходимости регулирования",AI
9690,невролог,врач-специалист по неврологии,AI
9691,ничья земля,территория без хозяина по государственному праву (например пограничные зоны) или земля между фронтами,AI
9692,нигериец,гражданин Нигерии,AI
9693,северокореец,гражданин КНДР (Северной Кореи),AI
9694,Северный полюс,самая северная точка Земли,AI
9695,нулевой раунд,переговоры по тарифам без повышения зарплат или пенсий,AI
9696,оппортунизм,"беспринципное поведение, когда принципы жертвуют ради успеха",AI
9697,оратория,многочастная музыкальная форма на духовный сюжет,AI
9698,община,форма административной единицы местного уровня,AI
9699,пасхальный заяц,"мифический персонаж, дарящий пасхальные яйца детям",AI
9700,озоновый слой,"слой в нижней стратосфере на высоте 20–50 км, обогащенный озоном",AI
9701,договор аренды,договор о передаче в аренду,AI
9702,пародия,жанр: искаженная или высмеивающая комическая имитация известного произведения,AI
9703,однопартиец,человек из той же партии,AI
9704,правление партии,правление партии,AI
9705,па,"движение в танце, последовательность шагов",AI
9706,опекунство,добровольное принятие обязанности заботиться,AI
9707,патология,"раздел медицины о происхождении, развитии и течении болезней",AI
9708,пакетный тур,"путешествие с фиксированной ценой за проезд, жилье и питание",AI
9709,мучитель,"человек, причиняющий страдания",AI
9710,объем работы,задача с заданными сроками,AI
9711,периферия,краевая область,AI
9712,отдел кадров,подразделение по работе с персоналом,AI
9713,пессимизм,"учение, трактующее мир как худший из возможных",AI
9714,приходский зал,зал прихода,AI
9715,посадка,высадка молодого растения,AI
9716,лапа,разделенная на пальцы конечность у наземных млекопитающих,AI
9717,фраза,синтаксически связанная группа слов,AI
9718,физиотерапевт,"специалист, проводящий физические методы лечения по назначению врача",AI
9719,пилотный тест,пробный запуск как пилотный проект,AI
9720,плацебо,"препарат без действующего вещества, имитирующий лекарство",AI
9721,планетарий,здание с куполом для проекции модели неба,AI
9722,плюрализм,принцип множественности мнений,AI
9723,политология,наука о политике,AI
9724,закон о полиции,"закон, регулирующий деятельность и полномочия полиции",AI
9725,полька,бодрый круговой танец из Богемии,AI
9726,тромбон,медный духовой инструмент с кулисой,AI
9727,тромбонный хор,хор с тромбонами,AI
9728,почтовый автобус,почтовый автобус (Швейцария),AI
9729,скидка,пониженная цена,AI
9730,снижение цены,уменьшение стоимости,AI
9731,разница в цене,различие цен,AI
9732,пробная эксплуатация,работа в тестовом режиме,AI
9733,программка,брошюра с информацией о спектакле,AI
9734,проектная работа,командная работа над сложной задачей,AI
9735,снаряд,"боеприпас, выпущенный оружием",AI
9736,управление проектами,методы планирования и контроля проектов,AI
9737,проектор,устройство для вывода изображений на экран,AI
9738,протестное движение,"группа, добивающаяся изменений через протесты",AI
9739,процедура,установленный способ действия,AI
9740,психотерапевт,"специалист, применяющий психотерапию",AI
9741,матч за очки,игра за очки в турнире,AI
9742,кукольный театр,"театр, где актеров заменяют куклы",AI
9743,квадрат,четырехугольник с равными сторонами и прямыми углами,AI
9744,квалификационный матч,игра для получения права участия,AI
9745,раввин,еврейский религиозный учитель и проповедник,AI
9746,глотка,расширение позади рта и носа,AI
9747,колесная база,расстояние между осями автомобиля,AI
9748,набег,разбойное предприятие,AI
9749,гусеница,личинка бабочки или пилильщика,AI
9750,мятежник,"человек, призывающий к свержению существующего порядка",AI
9751,нарушение закона,нарушение правовых норм,AI
9752,правовая форма,юридическая форма ведения дел,AI
9753,правовой путь,доступ к суду,AI
9754,убежище,место временного укрытия,AI
9755,регата,гонка на лодках,AI
9756,регентство,период правления регента,AI
9757,правительственная должность,должность в правительстве,AI
9758,рекордный результат,лучший результат,AI
9759,рекордный показатель,значение-рекорд,AI
9760,апелляция,обжалование (Австрия),AI
9761,ипподром,трасса для гонок,AI
9762,резервуар,"емкость для хранения, например жидкости",AI
9763,ресоциализация,возвращение в общество после преступления,AI
9764,оживление,восстановление,AI
9765,Рейнская долина,долина Рейна,AI
9766,рислинг,белый сорт винограда,AI
9767,Римини,город в Италии,AI
9768,фактор риска,"условие, повышающее риск",AI
9769,дурная репутация,сомнительное мнение о ком-либо,AI
9770,радиокомпания,организация радиовещания,AI
9771,круговой маршрут,маршрут по кругу,AI
9772,циркуляр,письменное сообщение всем членам группы,AI
9773,розага,связка гибких прутьев,AI
9774,обстановка,текущее положение дел,AI
9775,компетентность,совокупность специальных знаний,AI
9776,самба,танец с легкими быстрыми шагами,AI
9777,седельщик,"мастер, делающий седла и изделия из кожи",AI
9778,грязь,сильное загрязнение,AI
9779,коробка,упаковка в форме параллелепипеда,AI
9780,Шанхай,город в Китае,AI
9781,шариат,исламское право,AI
9782,даритель,"человек, дарящий",AI
9783,судостроение,строительство судов,AI
9784,судоводитель,"человек, работающий на внутренних водных путях",AI
9785,бранное слово,оскорбительное слово,AI
9786,ветчина,"мясо задней части туши, чаще свинины",AI
9787,перевозчик,"человек, помогающий незаконно пересечь границу",AI
9788,медиатор,нейтральный посредник в споре,AI
9789,ил,отложения ила в ваттовых районах,AI
9790,двор замка,двор при замке,AI
9791,позор,сильное унижение,AI
9792,поспешное решение,необдуманное решение,AI
9793,безделушки,мелкие ненужные вещи,AI
9794,усы,большие усы,AI
9795,чуб,густые волосы на голове,AI
9796,мгновение шока,момент оцепенения от неожиданности,AI
9797,печатная машинка,механическое устройство для печати текста,AI
9798,манера письма,способ написания,AI
9799,школьное образование,"все, чему учатся в школе",AI
9800,сокращение долгов,уменьшение долгов,AI
9801,парение,состояние зависания,AI
9802,свекор/тесть,отец супруга,AI
9803,прыжок в сторону,прыжок с приземлением сбоку,AI
9804,средняя школа,школа следующей ступени,AI
9805,мгновение,очень короткий промежуток,AI
9806,самореализация,осуществление своих возможностей,AI
9807,Серра,фамилия; также горная цепь,AI
9808,ведущий шоу,"человек, ведущий шоу",AI
9809,сайт,веб-страница или сайт,AI
9810,эскиз,"набросок, черновой рисунок",AI
9811,сноубордист,"человек, катающийся на сноуборде",AI
9812,ИТ-концерн,крупный производитель ПО,AI
9813,спецподразделение,специальное подразделение,AI
9814,особое разрешение,разрешение для особого случая,AI
9815,доплата,дополнительная выплата,AI
9816,социальная служба,учреждение социальных услуг,AI
9817,щель,узкий продольный разрез,AI
9818,блюдо,приготовленная еда,AI
9819,сперма,мужской эякулят,AI
9820,игровой зал,зал для игр,AI
9821,счет,текущий результат,AI
9822,игровая лужайка,место для игр,AI
9823,высшее достижение,очень высокий результат,AI
9824,спортсмен высшего уровня,спортсмен с выдающимися результатами,AI
9825,спортивный знак,награда за спортивные достижения,AI
9826,спортивный суд,"орган, рассматривающий нарушения в спорте",AI
9827,спортмероприятие,"событие, связанное со спортом",AI
9828,немота,неспособность говорить от сильных эмоций,AI
9829,госграница,граница государства,AI
9830,государственная безопасность,состояние защищенности государства,AI
9831,урбанист,"человек, занимающийся городским планированием",AI
9832,родословная,схема происхождения,AI
9833,фактор размещения,условие выбора места,AI
9834,свидание,встреча влюбленных,AI
9835,налоговое право,совокупность налоговых норм,AI
9836,доля голосов,процент голосов,AI
9837,луч,"луч, исходящий из точки",AI
9838,рассеяние,разбрасывание чего‑то,AI
9839,стайлинг,оформление или стилизация чего‑то,AI
9840,субсидия,финансовая помощь без встречного возмещения,AI
9841,сюжет,содержание художественного изображения,AI
9842,симфония,произведение для оркестра,AI
9843,синтезатор,электронный музыкальный инструмент,AI
9844,карьер,предприятие по открытой добыче,AI
9845,тарифный конфликт,спор между сторонами в переговорах о тарифах,AI
9846,испытательная поездка,поездка с целью тестирования,AI
9847,испытательный участок,"участок, где можно тестировать транспорт",AI
9848,текстовик,"человек, пишущий рекламные или песенные тексты",AI
9849,текстиль,текстильный материал,AI
9850,театральный постановщик,"человек, создающий театральные постановки",AI
9851,низкий полет,полет на малой высоте,AI
9852,глубокий сон,очень глубокий и крепкий сон,AI
9853,вид животных,"группа животных, выделенная по критериям",AI
9854,столярная мастерская,предприятие столяра,AI
9855,обложка,изображение на титульной странице,AI
9856,главная роль,"роль, давшая название произведению",AI
9857,тран,"масло из тюленей и рыб, особенно китов",AI
9858,моторный вагон,рельсовый вагон с собственным приводом,AI
9859,безбилетник на подножке,"человек, едущий снаружи на подножке без оплаты",AI
9860,ошибочный вывод,"ложное заключение, кажущееся верным",AI
9861,раздевалка,маленькая комната для переодевания,AI
9862,рост выручки,увеличение выручки,AI
9863,рентабельность продаж,доходность относительно выручки,AI
9864,экологическая политика,политика в сфере охраны природы,AI
9865,перепрофилирование,изменение назначения,AI
9866,развлекательная ценность,"степень, в которой что‑то развлекает",AI
9867,подлесок,низкорослые кустарники под кронами деревьев,AI
9868,бездействие,умышленное отсутствие действия,AI
9869,тайное голосование,секретное голосование членов профсоюза о начале или конце забастовки,AI
9870,отпускные,доплата работнику для финансирования отпуска,AI
9871,отпускная поездка,поездка во время отпуска,AI
9872,вампир,"мифическое ночное существо, питающееся кровью",AI
9873,вердикт,"приговор, решение",AI
9874,торговый киоск,быстро монтируемая торговая точка,AI
9875,транспортный комитет,комитет по вопросам транспорта,AI
9876,измерение,измерение чего‑то,AI
9877,перевод в класс,перевод ученика в другой класс,AI
9878,энтузиазм,воодушевление и импульс,AI
9879,запущенность,упадок из‑за недостатка ухода,AI
9880,ветеран,"опытный, давно служащий человек",AI
9881,кумовство,"непотизм, протекция родственников",AI
9882,видеокамера,устройство для записи видео,AI
9883,обход,визит врача к пациенту,AI
9884,словарный запас,набор слов человека или области,AI
9885,предварительный отбор,выбор заранее,AI
9886,товарищеская игра,игра для подготовки,AI
9887,мыслитель,"человек, влияющий своими идеями",AI
9888,предварительная услуга,"услуга, оказанная заранее",AI
9889,подпорка,поддержка; подсовывание,AI
9890,закуска,первое блюдо в меню,AI
9891,Вахау,регион в Австрии,AI
9892,фальсификация выборов,незаконное изменение результатов,AI
9893,мерин,кастрированный самец лошади,AI
9894,паломническая церковь,"церковь, являющаяся целью паломничества",AI
9895,ванна,длинная емкость с высокими стенками,AI
9896,вант,трос или рейка для бокового крепления мачты,AI
9897,раковина,санитарное устройство для умывания,AI
9898,кран,концевой элемент водопровода,AI
9899,открытость миру,готовность принимать людей и идеи извне,AI
9900,мировой экономический кризис,сильный спад производства и торговли,AI
9901,прогноз погоды,публичное сообщение о погоде,AI
9902,дикораст,беспорядочный рост,AI
9903,коэффициент полезного действия,отношение полезного эффекта к затратам,AI
9904,экономический фактор,фактор экономики,AI
9905,жилищная компания,фирма по строительству жилья,AI
9906,заявка на слово,заявление о желании выступить,AI
9907,смысл слова,"то, что действительно означает слово",AI
9908,щипцы,инструмент с двумя губками,AI
9909,палец ноги,пальцевидная часть ступни,AI
9910,замедленная съемка,показ в замедленном темпе,AI
9911,газетная статья,короткий самостоятельный текст в газете,AI
9912,очевидец,"человек, лично участвовавший в событии",AI
9913,центральный союз,надстроечный союз,AI
9914,растяжение,"болезненное перенапряжение связок, сухожилий или мышц",AI
9915,дробление,разделение на множество частей,AI
9916,коза,род жвачных животных,AI
9917,кирпич,обожженный глиняный блок для кладки,AI
9918,цифра,отдельный знак числа,AI
9919,кончик,"узкий, часто заостренный конец",AI
9920,циркуль,прибор для черчения окружностей,AI
9921,альтернативщик,"человек, проходящий гражданскую службу",AI
9922,гражданский процесс,судебное разбирательство по гражданским делам,AI
9923,образ будущего,воображаемая картина будущего,AI
9924,число зрителей,количество зрителей,AI
9925,принудительный рабочий,"человек, вынужденный к принудительному труду",AI
9926,сомневающийся,"человек, склонный сомневаться",AI
9927,филиал,дополнительное отделение учреждения,AI
9928,промежуточный раунд,раунд между предварительным и финалом,AI
9929,площадка для активных игр/детская игровая площадка ,"обычно обслуживаемая игровая площадка, позволяющая множество активностей",Ilia
9930,участник спуска,"тот, кто выполняет спуск; тот, кто участвует в соревновании по скоростному спуску",Ilia
9931,оформление документов/,"авиация, судоходство: погрузка грузов или пассажиров для перевозки и оформление необходимых бумаг и документов",Ilia
9932,прощальное письмо,"письмо, которое пишут, чтобы попрощаться, например перед самоубийством",Ilia
9933,выпускник,"человек, завершивший обучение (например школьное или вузовское)",AI
9934,раунд вылета,раунд борьбы за вылет.,AI
9935,градация,"расположение, разделенное на ступени",AI
9936,сброс,"действие бросить что-то вниз, часто в контексте авиации",AI
9937,боевик,"фильм, насыщенный действием, обычно с эффектными сценами борьбы и насилия",AI
9938,скрупулезность,"высокая тщательность, точность, исключительная основательность",AI
9939,ознакомление с делом,доступ к материалам дела.,AI
9940,торговля акциями,торговля акциями,AI
9941,пакет акций,пакет акций.,AI
9942,алиби,"доказательство того, что в момент преступления человек не находился на месте",AI
9943,проблема с алкоголем,зависимость человека от алкоголя,AI
9944,аллергия,сильная иммунная реакция на обычно безвредные вещества или факторы среды,AI
9945,полный привод,привод на все колеса.,AI
9946,повседневная жизнь,"совокупность того, что делается и переживается в ежедневной жизни",AI
9947,альпа,горное пастбище в Альпах; также хозяйство при нем,AI
9948,альпийская страна,страна в Альпах.,AI
9949,уход за пожилыми,вся область мер по уходу и заботе о пожилых людях,AI
9950,обеспечение в старости,обеспечение в старости.,AI
9951,врач госслужбы,врач в системе общественного здравоохранения,AI
9952,стимулирование,усиление/интенсификация чего-либо,AI
9953,строительство установок,"совокупность предприятий, занимающихся строительством технических и промышленных установок",AI
9954,грация,восхитительная красота и элегантность,AI
9955,вводный пас,"первый пас в начале тайма или после гола, выполняемый с центра поля",AI
9956,индикатор,"устройство, которое что-то показывает",AI
9957,Аравия,регион Аравийского полуострова.,AI
9958,служба занятости,"орган управления немецкого страхования по безработице; государственная организация, помогающая найти работу",AI
9959,трудовая производительность,выполненная работа.,AI
9960,подозрение,"подозрительность, недоверие",AI
9961,Ари,мужское имя.,AI
9962,округ,"название административных округов во Франции, Бельгии, Канаде и др.",AI
9963,астрология,систематическое мифологическое толкование положения небесных тел,AI
9964,раскрытие,"снятие покрытия, крышки или подобного",AI
9965,смотритель,"человек, который присматривает за кем-то или чем-то",AI
9966,заседание наблюдательного совета,заседание наблюдательного совета компании,AI
9967,период обучения,"период, когда человек находится в статусе обучения",AI
9968,учебный центр,учреждение для подготовки специалистов,AI
9969,уравновешенность,состояние равновесия без сильных колебаний чувств,AI
9970,провозглашение,официальное провозглашение.,AI
9971,заседание комитета,заседание комитета.,AI
9972,Авиньон,город во Франции.,AI
9973,железнодорожная насыпь,"насыпное основание, на котором уложены рельсы",AI
9974,агломерация,скопление связанных городов и промышленности с высокой плотностью населения,AI
9975,банкомат,автомат выдачи наличных,AI
9976,баск,житель Страны Басков,AI
9977,батцен,монета в южной Германии и Швейцарии,AI
9978,инженер-строитель,инженер по строительству,AI
9979,архитектура,архитектурное проектирование и строительство,AI
9980,строительное ведомство,служба по строительству.,AI
9981,уполномоченный,"человек, уполномоченный выполнить поручение",AI
9982,незначительность,свойство не иметь значения/релевантности,AI
9983,исповедь,признание грехов и их отпущение,AI
9984,консультационное предложение,предложение по консультации.,AI
9985,репортер,"человек, сообщающий о событиях для СМИ",AI
9986,отчетный год,"год, за который составлен отчет",AI
9987,профессиональное сословие,люди одной профессии с общими интересами,AI
9988,одержимость,"сильное возбуждение, трактуемое как овладение сверхъестественной силой",AI
9989,облучение,процесс облучения,AI
9990,корпоративная пенсия,пенсия от предприятия.,AI
9991,экономист,специалист по торговой экономике,AI
9992,экономика предприятия,дисциплина об организации и управлении предприятиями,AI
9993,беспокойство,чувство надвигающейся опасности,AI
9994,охрана,действие наблюдения или контроля,AI
9995,бремя доказывания,обязанность доказать утверждение,AI
9996,районный глава,руководитель районной администрации,AI
9997,районный советник,совет или член районного совета.,AI
9998,грушевое дерево,"плодовое дерево, дающее груши",AI
9999,блейзер,обычно синяя клубная куртка для мужчин с нашивками и металлическими пуговицами,AI
10000,напольное покрытие,покрытие пола в помещениях,AI
