id,translate,translate_description,source
5059,шампанское,"игристое вино из региона Шампань, произведенное по строгим правилам",AI
5060,погоня,преследование; англ. термин,AI
5061,главный редактор (жен.),"руководительница редакции, которая отбирает и редактирует материалы перед публикацией",AI
5062,производитель чипов,"компания, производящая компьютерные чипы и разрабатывающая электронные схемы на подложках",AI
5063,рождественская елка,"празднично украшенное хвойное дерево, устанавливаемое на Рождество",AI
5064,Кристкинд,"символ Рождества, приносящий подарки; изображается как младенец Иисус",AI
5065,хроника,историческое изложение событий,AI
5066,Кур,город в Швейцарии,AI
5067,изюминка,"кульминация, ключевой момент, эффектная деталь",AI
5068,кола,кофеиносодержащий и сладкий напиток; сокращенно от Coca‑Cola,AI
5069,обратный отсчет,"счет до нуля, обычно по временным интервалам",AI
5070,карривурст,жареная колбаска с соусом из томатной пасты и карри,AI
5071,кат,"сокр. от Cutaway, дневной торжественный костюм",AI
5072,головное объединение,"организация, представляющая интересы нескольких учреждений одной тематики",AI
5073,исполнение,процесс исполнения или представление произведения,AI
5074,файл,"данные, сохраненные на носителе и идентифицируемые по имени",AI
5075,постоянная выставка,"выставка, постоянно доступная публике",AI
5076,продолжительный дождь,осадки с большой продолжительностью,AI
5077,прикрытие,"надуманное объяснение, скрывающее истинные негативные намерения",AI
5078,декада,"единица десять, группа из десяти",AI
5079,дизайнер (жен.),"женщина, создающая дизайн одежды, мебели, предметов быта, автомобилей и т. п.",AI
5080,настольный компьютер,"компьютер, предназначенный для постоянной установки на столе",AI
5081,служебная повозка,"повозка, которую по феодальной повинности предоставляли для перевозок",AI
5082,динозавры,"группа животных, включающая вымерших динозавров и современных птиц",AI
5083,дирекция,руководящая функция,AI
5084,прямой мандат,"мандат, полученный кандидатом с наибольшим числом голосов в округе",AI
5085,место жительства,резиденция,AI
5086,деревенская община,"совокупность людей, совместно живущих в деревне",AI
5087,доза,точно отмеренное количество лекарства,AI
5088,крутящий момент,физическая величина: произведение силы на плечо при вращении,AI
5089,дуэт,композиция для двух голосов,AI
5090,глупость,недостаток умственных способностей,AI
5091,беспорядок,соседство несогласованных процессов,AI
5092,проезд,"сооружение или проход, позволяющий проезд транспорта (ворота, мост, ущелье)",AI
5093,средний возраст,значение среднего возраста группы,AI
5094,средняя цена,средняя цена,AI
5095,безводный участок,участок пути без воды,AI
5096,игл,два удара ниже пара,AI
5097,собственное,"то, что принадлежит кому‑то",AI
5098,подоходный налог,налог на доходы физических лиц,AI
5099,источник дохода,возможность получать доход,AI
5100,боеготовность,состояние готовности к действию,AI
5101,надрез,"разрез, надрез",AI
5102,допрос,формальный опрос (австр.),AI
5103,замена,введение нового игрока в командных видах спорта,AI
5104,ледниковый период,геологический период холодного климата,AI
5105,энтузиазм,воодушевление или порыв,AI
5106,эмоция,возбужденное состояние души; психическое возбуждение,AI
5107,потребность в энергии,необходимое количество энергии для функционирования,AI
5108,утка,небольшая водоплавающая птица из семейства утиных,AI
5109,эпицентр,точка на поверхности Земли над очагом землетрясения,AI
5110,экипировка,совокупность снаряжения для определенного дела,AI
5111,восприятие,понимание общей ситуации или сути,AI
5112,переживание успеха,"позитивное событие, придающее уверенность",AI
5113,серьезность,настрой быть серьезным,AI
5114,экономия,снижение затрат при неизменном результате,AI
5115,возмещение,"возврат, компенсация",AI
5116,воспитатель,"педагог, передающий детям нормы поведения и знания",AI
5117,воспитательница,"женщина‑педагог, работающая с детьми",AI
5118,эссе,"остроумное, понятное, обычно короткое сочинение",AI
5119,уксус,кислый продукт для приправы и консервирования из спиртных напитков,AI
5120,Еврофайтер,"боевой самолет, разработанный в Европе",AI
5121,экспедиция,подготовка к отправке,AI
5122,кузнец,обработчик металлов,AI
5123,профильный журнал,"журнал, в котором рассматриваются профессиональные темы",AI
5124,оставление места ДТП,самовольный уход с места аварии,AI
5125,манера вождения,"способ, как кто‑то водит",AI
5126,семейное предприятие,"компания, принадлежащая семье",AI
5127,член семьи,"человек, принадлежащий к определенной семье",AI
5128,ловля,ловля или охота на животных,AI
5129,образ врага,предвзятое представление о противнике,AI
5130,мелкая пыль,"очень мелкая пыль в воздухе, не видимая глазом",AI
5131,тройская унция,"единица массы для драгметаллов, 31,1034768 г",AI
5132,феминизм,"направление, утверждающее, что роли в обществе не зависят от пола",AI
5133,время отпуска,период отпуска,AI
5134,жесткий диск,магнитный носитель с вращающимися дисками,AI
5135,банкетный зал,большой зал для праздников,AI
5136,праздничное шествие,шествие по городу по случаю праздника,AI
5137,праздничное шествие,шествие по городу по случаю большого праздника,AI
5138,пожарная часть,здание с помещениями и техникой пожарной службы,AI
5139,фикция,"то, что выдумано",AI
5140,финансовый комитет,комитет по финансовым вопросам,AI
5141,финансовый директор,"член правления, отвечающий за финансы",AI
5142,руководитель фирмы,руководитель компании,AI
5143,рыболовство,лов рыбы,AI
5144,бланк,стандартизированный шаблон текста для заполнения данными,AI
5145,исследовательская команда,группа ученых,AI
5146,продолжение существования,дальнейшее существование,AI
5147,фотограф (жен.),"женщина, занимающаяся фотографией",AI
5148,выход на свободу,"режим, позволяющий заключенному работать без надзора вне тюрьмы",AI
5149,вольный стиль,"вид борьбы, где разрешены захваты по всему телу",AI
5150,незнакомец,"человек, которого не знают",AI
5151,доброжелательность,"доброта, благожелательное отношение",AI
5152,мир,мир,AI
5153,заключение мира,официальное объявление о мире,AI
5154,принцип работы,"способ, как что‑то функционирует",AI
5155,развилка,коротко: развилка ветви,AI
5156,озеро Гарда,крупное озеро на севере Италии,AI
5157,гвардия,полк личной охраны правителя,AI
5158,педаль газа,педаль для управления мощностью двигателя,AI
5159,переулок,узкая улица или проход между заборами/стенами,AI
5160,супруга,жена в отношении к мужу,AI
5161,рождаемость,"показатель, сколько детей в среднем рожает женщина",AI
5162,празднование дня рождения,праздник по случаю дня рождения,AI
5163,памятное мероприятие,официальная встреча для памяти о личности или событии,AI
5164,точка замерзания,температура перехода из жидкого в твердый состояние,AI
5165,встречное направление,"направление, противоположное своему",AI
5166,контрпредложение,альтернатива ранее предложенной идее,AI
5167,инвестиция,вложение денег для получения дохода,AI
5168,денежная сумма,определенное количество денег,AI
5169,дом общины,здание администрации населенного пункта,AI
5170,собрание общины,собрание членов общины,AI
5171,представительство общины,представительный орган общины,AI
5172,генеральный штаб,высший военный консультативный орган,AI
5173,приговор,судебное решение после слушания,AI
5174,общая картина,изображение в целом,AI
5175,суммарная производительность,сумма всех достижений,AI
5176,комплексная школа,"школа от начальной до 10 класса, альтернатива трехступенчатой системе",AI
5177,общая победа,победа в общем зачете,AI
5178,посуда,совокупность приборов и сосудов для еды и питья,AI
5179,убеждение,духовно‑нравственная установка человека,AI
5180,механизм,механические передачи для изменения оборотов и крутящего момента,AI
5181,насильственное преступление,преступление с применением физического насилия,AI
5182,розыгрыш,"игра, в которой можно что‑то выиграть",AI
5183,Гана,государство в Западной Африке,AI
5184,джин,спиртной напиток с можжевельником,AI
5185,девушка,девушка (англ.),AI
5186,равенство,состояние отсутствия различий,AI
5187,помилование,снижение или отмена наказания по милости,AI
5188,графство,"земля, подвластная графу",AI
5189,хандра,длительное плохое настроение,AI
5190,яма,естественное или искусственное углубление в земле,AI
5191,основное право,"базовое право, гарантированное государством",AI
5192,ваучер,подтверждение на получение товара/услуги или денежной стоимости,AI
5193,фарш,рубленое мясо,AI
5194,полупроводник,"материал, проводящий ток при определенных условиях",AI
5195,объем торгов,общий объем торговли,AI
5196,ограничение,социальная и/или физическая недостаточность,AI
5197,рукопожатие,пожатие рук при приветствии или заключении сделки,AI
5198,ремесленная палата,орган самоуправления ремесла,AI
5199,январь,январь,AI
5200,голова,голова,AI
5201,штаб‑квартира,безопасное стратегическое место командования,AI
5202,главный спонсор,"спонсор, финансирующий большую часть",AI
5203,основная причина,решающая причина,AI
5204,домашнее животное,"прирученное животное, живущее у человека",AI
5205,рак кожи,злокачественное изменение кожи,AI
5206,акушерка,"специалист, помогающий при беременности и родах",AI
5207,родной городок,"место, где человек чувствует себя дома",AI
5208,возвращение домой,поездка обратно домой,AI
5209,суета,лихорадочная спешка,AI
5210,ход событий,точное развитие события,AI
5211,страна происхождения,"страна, откуда происходит человек или вещь",AI
5212,герц,единица частоты: 1 Гц = 1 колебание в секунду,AI
5213,ведьма,злое сказочное существо в облике старухи с магией,AI
5214,готовность помочь,настрой помогать другим,AI
5215,казнь,убийство заключенного по приговору суда,AI
5216,дурная весть,"очень плохая, пугающая новость",AI
5217,мозг,мозг,AI
5218,крепость,крепость на возвышенности,AI
5219,высокий сезон,период наиболее интенсивной деятельности,AI
5220,луч надежды,немного надежды,AI
5221,клад,"сокровище, обычно из золота или золотых предметов",AI
5222,госпиталь,учреждение для ухода за больными и нуждающимися в уходе,AI
5223,владелец собаки,"мужчина, который держит собаку",AI
5224,реализация,воплощение программного дизайна или алгоритма,AI
5225,грипп,острая вирусная инфекция с лихорадкой и воспалением дыхательных путей,AI
5226,конференция министров внутренних дел,совещание министров внутренних дел,AI
5227,островное государство,"независимая страна, территория которой состоит из островов",AI
5228,заявление о банкротстве,заявление об открытии процедуры банкротства,AI
5229,интендантка,"художественный руководитель оперы, театра или радиостанции",AI
5230,представительство интересов,совокупность действий для реализации интересов,AI
5231,интерьер,внутреннее пространство комнаты и его оформление,AI
5232,интернат,"школа, где ученики живут и получают питание",AI
5233,безумие,устар.: болезненное состояние ума,AI
5234,Бад-Ишль,город Бад-Ишль в Австрии,AI
5235,Исламабад,столица Пакистана,AI
5236,годовая отчетность,"совокупность годовой отчетности компании: баланс, отчет о прибылях и убытках и приложение с пояснениями",AI
5237,рубеж тысячелетия,переход от одного тысячелетия к другому,AI
5238,лодка,небольшое открытое судно с плоским дном,AI
5239,кинооператор,"мужчина, профессионально снимающий видео",AI
5240,камин,очаг в жилом помещении для отопления и освещения,AI
5241,объявление борьбы,публичное заявление о начале борьбы,AI
5242,боевой дух,готовность сражаться или сопротивляться,AI
5243,реактивный истребитель,боевой самолет с реактивными двигателями,AI
5244,канализация,сеть труб для отвода сточных вод,AI
5245,кантональный банк,"банк, учрежденный кантональным правом и принадлежащий кантону",AI
5246,каноэ,"спортивная лодка, движимая веслами",AI
5247,мыс,выступающий в море край горного массива или скалистого берега,AI
5248,капюшон,"часть одежды, закрывающая голову",AI
5249,казарма,здание для постоянного размещения солдат,AI
5250,квартал,городской район с собственной инфраструктурой,AI
5251,церковная деревня,"деревня, в которой есть церковь",AI
5252,подушка,мешок с наполнителем для опоры и комфорта,AI
5253,клапан,"деталь, закрывающая отверстие и способная двигаться",AI
5254,затворничество,"одиночество, уединение",AI
5255,клиентура,совокупность клиентов,AI
5256,клише,штамп; первоначально — печатная форма,AI
5257,туалет,туалет,AI
5258,глава фракции,председатель фракции,AI
5259,Кнорр,фамилия; также название бренда,AI
5260,транспортный узел,место пересечения путей,AI
5261,колония,внешняя территория государства без собственной власти,AI
5262,колумнист,автор регулярной колонки,AI
5263,банкротство,состояние неплатежеспособности,AI
5264,консорциум,объединение участников,AI
5265,установление контакта,действие по первому установлению контакта,AI
5266,Корея,регион/полуостров в Восточной Азии,AI
5267,кал,экскременты; выделение кишечника,AI
5268,венок,кольцевое украшение из цветов или иных материалов,AI
5269,районный союз,объединение на уровне района,AI
5270,круизный лайнер,"судно, используемое для круизов",AI
5271,воин,"человек, сражающийся на войне",AI
5272,статистика преступности,статистический учет преступлений,AI
5273,критический пункт,"аспект, подлежащий критике",AI
5274,хорват,гражданин Хорватии,AI
5275,дом культуры,общественное учреждение для культурных мероприятий,AI
5276,культуркампф,борьба государства с католической церковью в XIX веке,AI
5277,культурный ландшафт,"ландшафт, сильно сформированный хозяйством человека",AI
5278,культурная сцена,"среда, где культура создается и потребляется",AI
5279,горе,чувство тревоги или уныния,AI
5280,клиентка,"женщина или организация, покупающая в магазине",AI
5281,музей искусства,"музей, где выставляются произведения искусства",AI
5282,искусственная трава,искусственный газон,AI
5283,куратор,опекун или попечитель,AI
5284,куратор,женщина-опекун или попечитель,AI
5285,неполная занятость,временный режим с меньшей работой и меньшей оплатой,AI
5286,лосось,рыбы семейства лососевых,AI
5287,граница земли,территориальная граница государства или земли,AI
5288,сельская молодежь,молодежная организация в сельской местности,AI
5289,сельскохозяйственная палата,палата сельского хозяйства,AI
5290,министр сельского хозяйства,глава министерства сельского хозяйства,AI
5291,этап жизни,"часть жизни, ограниченная важными событиями",AI
5292,жизненная история,ход событий жизни человека,AI
5293,жизненный путь,последовательность событий в жизни человека,AI
5294,утечка,"неплотность, через которую выходит содержимое",AI
5295,легализация,официальное подтверждение,AI
5296,руководство,краткое введение в тему,AI
5297,урок,раздел учебной программы,AI
5298,управление,управляющее действие,AI
5299,леопард,хищная кошка из Африки и Азии,AI
5300,читательница,женщина-читатель,AI
5301,любимец,ласкательное обращение к любимому,AI
5302,фургон,автомобиль для перевозки грузов,AI
5303,образ жизни,стиль жизни,AI
5304,Лилль,город во Франции,AI
5305,чечевица,растение рода Lens,AI
5306,лобби,"группа интересов, стремящаяся влиять на решения",AI
5307,лодж,гостевой дом или отель для отдыха,AI
5308,логотипы,множественное число слова логотип,AI
5309,лотос,растение или марка Lotus,AI
5310,лаунж,зона отдыха с мягкой мебелью,AI
5311,мафия,организованные преступные группы,AI
5312,пикет памяти,собрание без выступлений для привлечения внимания,AI
5313,брокер,посредник при сделках,AI
5314,дефицитный товар,"товар, которого не хватает",AI
5315,варенье,"фруктовая масса, сваренная с сахаром",AI
5316,талисман,символ или фигура-оберег,AI
5317,массовый туризм,туризм большого количества людей в одно место,AI
5318,мастер-план,"общий план, объединяющий подчиненные планы",AI
5319,морское дно,дно моря,AI
5320,многофункциональный зал,"зал, используемый для разных целей",AI
5321,мелодия,последовательность звуков,AI
5322,торговля людьми,продажа и эксплуатация людей как товара,AI
5323,правозащитная организация,"организация, защищающая права человека",AI
5324,мерная рейка,рейка с делениями для измерений,AI
5325,мясник,"человек, занимающийся убоем и разделкой",AI
5326,миллиграмм,одна тысячная грамма,AI
5327,город-миллионник,город с более чем миллионом жителей,AI
5328,мимика,совокупность выражений лица,AI
5329,соуправление,участие в принятии решений,AI
5330,содействие,участие в совместной деятельности,AI
5331,микст,вариант игры с мужчиной и женщиной в команде,AI
5332,мебель,совокупность мебели в доме,AI
5333,мавр,исторически — темнокожий человек из Северной Африки,AI
5334,моментальный снимок,снимок с короткой выдержкой,AI
5335,конец месяца,последние дни месяца,AI
5336,Монголия,государство в Восточной Азии,AI
5337,сусло,"свежевыжатый виноградный сок, неброженый",AI
5338,скутер,двухколесный транспорт с кузовом и подножкой,AI
5339,музыкальная сцена,"среда, где создается и слушается музыка",AI
5340,материнский концерн,"компания, контролирующая дочерние фирмы",AI
5341,разведслужба,"организации, собирающие секретную информацию",AI
5342,плохая позиция,невыгодное положение,AI
5343,послесловие,небольшая часть после основного произведения,AI
5344,шов,"линия, где соприкасаются два сшитых материала",AI
5345,национальное собрание,в некоторых странах название парламента,AI
5346,зависть,"сильное негативное чувство при виде чужого обладания, успеха или счастья",AI
5347,наклон,процесс наклона,AI
5348,район новостроек,"новая освоенная территория, где строят или построили дома",AI
5349,Нойбранденбург,город в Мекленбурге-Передней Померании,AI
5350,новость,"сообщение о событии, которое произошло недавно",AI
5351,новогодний прием,"прием, устроенный по случаю смены года",AI
5352,первый день года,первый день года,AI
5353,перестройка,действие по новой организации или упорядочению и его результат,AI
5354,свежий снег,"снег, выпавший недавно, не старше трех дней",AI
5355,Невада,штат США,AI
5356,новичок,"тот, кто недавно пришел или вступил",AI
5357,филиал,"действие, при котором лицо или организация обосновывается в месте или открывает бизнес",AI
5358,оазис,"участок в пустыне, где есть вода и растения",AI
5359,полковник,воинское звание выше подполковника,AI
5360,верхняя часть,"часть, расположенная сверху",AI
5361,офицер,носитель воинского звания,AI
5362,обморок,временная потеря сознания,AI
5363,оперный театр,здание для постановок музыкально-театральных произведений,AI
5364,оппозиционный политик,"политик, принадлежащий оппозиции",AI
5365,орбита,"траектория, по которой объект движется вокруг более массивного центра",AI
5366,орган,часть в большем целостном организме или системе с определенной функцией,AI
5367,проезд через населенный пункт,проезд через поселение,AI
5368,въезд в населенный пункт,"место, где въезжают в поселение",AI
5369,местная группа,группа людей с общими интересами на местном уровне,AI
5370,Восточный Тироль,регион в Австрии,AI
5371,пакт,"договор, обычно политический",AI
5372,пароль,средство аутентификации пользователя,AI
5373,промах,несерьезная ошибка,AI
5374,паушальная сумма,"сумма, покрывающая услугу без детализации",AI
5375,группа лиц,группа людей,AI
5376,пастор,женщина-священнослужитель,AI
5377,понедельник Троицы,христианский праздник в понедельник Троицы,AI
5378,фармацевтический концерн,"крупная корпорация в фарминдустрии, исследующая и выпускающая лекарства",AI
5379,фармацевтическое предприятие,"предприятие, производящее лекарства",AI
5380,пианистка,"женщина, профессионально играющая на пианино",AI
5381,Пихлер,фамилия,AI
5382,паломник,"верующий, отправляющийся в путь по религиозным причинам",AI
5383,пионер,"первопроходец, первооткрыватель",AI
5384,плакетка,небольшая табличка с надписью,AI
5385,платина,"элемент Pt, благородный металл",AI
5386,пленарный зал,"зал, где заседает парламент или пленум",AI
5387,сюжет,ход событий истории,AI
5388,плюс,"что-то, засчитываемое как преимущество",AI
5389,кубковый матч,игра в турнире на кубок,AI
5390,попкорн,"зерна кукурузы, лопающиеся при нагреве",AI
5391,постер,плакат с художественной или провокационной целью,AI
5392,ценообразование,формирование цен,AI
5393,пресс-служба,служба по работе с прессой,AI
5394,частный инвестор,частный инвестор,AI
5395,испытательный срок,"период, когда отношения можно расторгнуть на льготных условиях",AI
5396,производственная компания,"компания, производящая, например, сериалы или фильмы",AI
5397,променад,пешеходная прогулочная дорога,AI
5398,известность,свойство выделяться среди других,AI
5399,белок,макромолекула из аминокислот,AI
5400,процент,"доля, выраженная в сотых",AI
5401,день суда,день судебного процесса,AI
5402,псевдоним,вымышленное имя для сокрытия личности,AI
5403,психолог,человек с образованием в психологии,AI
5404,паб,питейное заведение в британском или ирландском стиле,AI
5405,насос,устройство для перекачки жидкостей или газов,AI
5406,панк,субкультура и протестное движение,AI
5407,штукатурка,"покрытие стен из воды, песка и связующего",AI
5408,квант,определенное количество или мера,AI
5409,радиус,расстояние от центра до окружности,AI
5410,свиноматка,свинья-матка,AI
5411,рейнджер,смотритель национального парка,AI
5412,порода,подгруппа вида с отобранными фенотипическими признаками,AI
5413,место отдыха,место для остановки и отдыха,AI
5414,рейтинг,оценка или рейтинг компании внешними экспертами,AI
5415,рейв,массовая танцевальная вечеринка с электронной музыкой,AI
5416,дата-центр,помещение с вычислительной техникой,AI
5417,оправдание,обоснование правильности утверждения или поступка,AI
5418,правовое требование,гарантированное законом право,AI
5419,правовая основа,юридическая база,AI
5420,правый поворот,"кривая, изгибающаяся вправо",AI
5421,докладчик,"человек, выступающий с докладом",AI
5422,референция,"ссылка, соотнесение с объектом",AI
5423,отражение,отражение света или звука; размышление,AI
5424,дождевой лес,естественный лес с осадками более 2000 мм в год,AI
5425,дождевая вода,вода естественных осадков,AI
5426,смена правительства,переформирование состава правительства,AI
5427,клуб региональной лиги,"спортивный клуб, играющий в региональной лиге",AI
5428,регламент,свод предписаний и правил,AI
5429,реабилитация,терапия по восстановлению утраченных способностей,AI
5430,реконструкция,восстановление,AI
5431,ремейк,новая экранизация ранее снятого,AI
5432,пенсионерка,"женщина, живущая на пенсию",AI
5433,репортаж,жанр журналистики с присутствием на месте,AI
5434,бронирование,предварительное закрепление,AI
5435,реставрация,восстановление исходного состояния,AI
5436,возрождение,возвращение в моду или использование,AI
5437,команда,"спортивная команда, например гимнастическая",AI
5438,гигантский слалом,лыжная дисциплина,AI
5439,Рига,столица Латвии,AI
5440,соперник,человек с той же целью,AI
5441,коробка здания,здание без внутренней отделки,AI
5442,роман,краткая романтическая связь,AI
5443,розарий,сад с розами,AI
5444,вращение,круговое движение вокруг оси,AI
5445,роттвайлерец,житель Ротвайля,AI
5446,рубль,валюта России и других стран,AI
5447,ром,крепкий спиртной напиток из сахарного тростника,AI
5448,русский,гражданин России,AI
5449,русский язык,восточнославянский язык России,AI
5450,семена,посевной материал,AI
5451,сезонное поражение,поражение в рамках сезона,AI
5452,Зальцкаммергут,регион в Австрии,AI
5453,шахта,"полость, часто вертикальная",AI
5454,возмещение ущерба,компенсация ущерба,AI
5455,Шаффхаузен,город и кантон в Швейцарии,AI
5456,шарф,длинная узкая ткань для шеи,AI
5457,актерство,профессия актера,AI
5458,драмтеатр,театр для драматических постановок,AI
5459,ярмарочник,"человек, показывающий аттракционы",AI
5460,черепки,обломки обожженной глины,AI
5461,Шерер,фамилия,AI
5462,лопата,лопата или совок,AI
5463,судья,судья на спортивных соревнованиях,AI
5464,шизофрения,психическое расстройство мышления и восприятия,AI
5465,бойня,место забоя животных,AI
5466,барабанщик,"человек, играющий на ударной установке",AI
5467,буксир,судно для буксировки,AI
5468,Шлезвиг,регион/город в Северной Германии,AI
5469,глоток,небольшое количество жидкости,AI
5470,компенсация,возмещение за физические или психические страдания,AI
5471,резчик,"человек, занимающийся резьбой",AI
5472,испуг,сильная эмоция от неожиданности,AI
5473,лом,металлические отходы,AI
5474,окончание школы,успешное завершение обучения в школе,AI
5475,обвинительный приговор,судебное решение о виновности,AI
5476,школьное здание,здание школы,AI
5477,система образования,структура школьного обучения,AI
5478,Швайгер,фамилия,AI
5479,лебедь,водоплавающая птица с длинной шеей,AI
5480,черный рынок,нелегальный рынок дефицитных товаров,AI
5481,зять,муж дочери,AI
5482,трудность,проблемная ситуация,AI
5483,шестерка,шесть совпадений в лотерее,AI
5484,парусник,"человек, занимающийся парусным спортом",AI
5485,пивная кружка,цилиндрическая кружка с ручкой,AI
5486,группа самопомощи,группа людей с общими проблемами,AI
5487,семинар,занятие с активным участием,AI
5488,горчица,приправа из семян горчицы,AI
5489,кресло,одноместная мягкая мебель,AI
5490,эпидемия,"инфекционная болезнь, принимающая массовый характер",AI
5491,шериф,высокий чиновник округа,AI
5492,футболка,верхняя одежда с коротким рукавом,AI
5493,семиметровый,штрафной бросок в гандболе,AI
5494,симуляция,изображение или моделирование ситуации,AI
5495,место,"место для сидения, иногда зарезервированное",AI
5496,шкала,система оценки или деления,AI
5497,лыжный спорт,вид спорта с лыжами,AI
5498,рабство,полная зависимость раба,AI
5499,солнечная электроэнергия,электроэнергия от солнечных панелей,AI
5500,зонд,инструмент для исследования полостей,AI
