id,translate,translate_description,source
14144,филология,общий термин для наук о языке и литературе,AI
14145,фразировка,оформление музыкальных фраз,AI
14146,пилот,пилот (фр.),AI
14147,пинакотека,галерея живописи,AI
14148,мазок кисти,"короткая неровная линия, проведенная кистью",AI
14149,пипа,перуанский духовой инструмент,AI
14150,рекламный щит,поверхность для размещения плакатов на улице,AI
14151,доска,толстая тяжелая доска,AI
14152,отдел планирования,реферат или подразделение по планированию,AI
14153,плебисцит,голосование населения по важному вопросу,AI
14154,плутоний,химический элемент с номером 94,AI
14155,пневматическая шина,воздушная шина,AI
14156,полицейское заявление,официальное сообщение полиции,AI
14157,поп-песня,песня в жанре поп-музыки,AI
14158,пора,маленькое отверстие в материале или ткани,AI
14159,портфолио,"папка или подборка работ, часто как образцы",AI
14160,тромбонист,"человек, играющий на тромбоне",AI
14161,почтовый служащий,сотрудник почты на государственной службе,AI
14162,профсоюз почты,профсоюз работников почты,AI
14163,почтовик,сотрудник почты,AI
14164,фунт,британская валюта,AI
14165,ценовой сговор,согласование цен производителями,AI
14166,публикация в прессе,комментарий или форма освещения темы в прессе,AI
14167,пресс-секретарь,ответственный за прессу,AI
14168,пресс-центр,"помещение, оборудованное для работы прессы",AI
14169,Прим,фамилия; также простое число в математике,AI
14170,главврач,главный врач (Австрия),AI
14171,примо,первый; также имя,AI
14172,печатное издание,"бумажное медиа, например газета или журнал",AI
14173,приват-доцент,преподаватель с хабилитацией без профессуры,AI
14174,частная компания,частная фирма,AI
14175,частная инициатива,инициатива частных лиц,AI
14176,частный клиент,клиент — частное лицо,AI
14177,частное радио,частная радиостанция,AI
14178,частная коллекция,коллекция в частной собственности,AI
14179,привилегия,привилегированное право (лат.),AI
14180,пропагандист,"человек, распространяющий пропаганду",AI
14181,пропорция,соотношение размеров частей объекта,AI
14182,протекторат,покровительство над чем-либо,AI
14183,протестантизм,движение против католической церкви в XVI–XVII веках,AI
14184,психопат,человек с нарушенным состраданием и совестью,AI
14185,психотропный препарат,"лекарство, влияющее на психику",AI
14186,пурист,представитель художественного направления пуризма,AI
14187,путчист,организатор или участник путча,AI
14188,квартальный показатель,публикуемые каждые три месяца показатели компании,AI
14189,ссора,ссора из-за конкурирующих интересов,AI
14190,поперечная связь,связь поперек чего-либо,AI
14191,офорт,гравюра; также произведение,AI
14192,радиопрограмма,программа радиостанции,AI
14193,радиостанция,локальное подразделение радиосети,AI
14194,условие,"условие, задаваемое извне",AI
14195,маргинальная группа,"группа, отличающаяся от большинства и часто изолированная",AI
14196,Рангун,бывшая столица Мьянмы,AI
14197,компьютерная проверка,поиск подозреваемых по признакам с помощью компьютеров,AI
14198,рационализация,"оптимизация процессов, повышение эффективности",AI
14199,пиратская копия,незаконно изготовленная копия защищенных материалов,AI
14200,убийство при ограблении,"преступление, где жертву убивают и грабят",AI
14201,процедура планирования,процедура пространственного планирования,AI
14202,реалист,сторонник реалполитики (обычно у «Зеленых»),AI
14203,реформа орфографии,изменение правил правописания,AI
14204,правый радикализм,праворадикальные взгляды,AI
14205,норма права,"закон, постановление или предписание",AI
14206,член редакции,участник редакции,AI
14207,референдари,госслужащий-стажер после 1-го госэкзамена,AI
14208,план реформ,план реформ,AI
14209,реформируемое государство,государство в фазе реформ,AI
14210,ливень,сильный дождь,AI
14211,правительственный круг,лица внутри правительства,AI
14212,правительственные войска,войска правительства,AI
14213,критик режима,"человек, публично критикующий режим",AI
14214,трение,трение или конфликт,AI
14215,туркомпания,компания в сфере путешествий,AI
14216,фаза БДГ,фаза быстрого сна,AI
14217,пенсионный взнос,взнос в пенсионную систему,AI
14218,рынок облигаций,рынок долговых ценных бумаг,AI
14219,реп,сокр. от республиканец/репортер,AI
14220,ремонтные работы,работы по ремонту,AI
14221,репрессалия,враждебная мера в ответ на нарушение международного права,AI
14222,реквизит,предмет для театральной постановки,AI
14223,резервация,"бронирование, предварительная запись",AI
14224,остаточный билет,оставшийся билет,AI
14225,ограничение,сужение возможностей действий,AI
14226,спасатель,специалист спасательной службы,AI
14227,спасательная команда,"группа, обученная спасению",AI
14228,ревизор,"лицо, проверяющее хозяйственную деятельность",AI
14229,рецептор,клеточная структура для восприятия изменений,AI
14230,Рона,река во Франции и Швейцарии,AI
14231,самка косули,самка косули,AI
14232,коровье бешенство,прионное заболевание у скота с поражением мозга,AI
14233,коровье бешенство,прионное заболевание у скота с поражением мозга,AI
14234,страхование рисков,меры по защите от рисков,AI
14235,самка рыбы,самка рыбы с икрой,AI
14236,трубопровод,длинная труба для транспортировки,AI
14237,цена сырья,стоимость определенного сырья,AI
14238,романист,"писатель, создающий романы",AI
14239,изюм,сушеная виноградная ягода,AI
14240,хулиган,"человек, ведущий себя грубо и агрессивно",AI
14241,российская немка,женщина немецкого происхождения в России,AI
14242,Сабена,бывшая бельгийская авиакомпания,AI
14243,вопрос по существу,вопрос по теме,AI
14244,компетентность,знание в предметной области,AI
14245,вещевой приз,приз в виде вещи,AI
14246,объективная необходимость,вынужденность по объективным причинам,AI
14247,Сайгон,прежнее название Хошимина,AI
14248,струна,"тонкий натянутый шнур из жил, волокон или пластика",AI
14249,соляной промысел,предприятие по получению соли из рассола,AI
14250,мешок с песком,"мешок, наполненный песком",AI
14251,порядочный человек,морально правильный человек,AI
14252,требование возмещения,право на компенсацию,AI
14253,узел управления,центральная точка управления,AI
14254,шаман,"человек, вступающий в контакт с духами",AI
14255,оттенок,небольшая градация цвета,AI
14256,казначей,исторический титул: министр финансов,AI
14257,стенд,таблица для объяснения темы,AI
14258,дебетовая карта,часто ошибочно так называют дебетовую карту,AI
14259,выговор,громкий упрек,AI
14260,опричник,"человек, выполняющий жесткие приказы власти",AI
14261,смена,слой; в Австрии также рабочий,AI
14262,шиит,последователь шиизма,AI
14263,небрежность,отсутствие порядка,AI
14264,тропинка,тайный путь в обход основных дорог,AI
14265,пятно,размытая полоса полужидкого материала,AI
14266,распродажа,продажа со скидками в конце сезона,AI
14267,взятка,деньги для подкупа,AI
14268,снежная пушка,устройство для искусственного снега,AI
14269,масса снега,большое количество снега,AI
14270,союз писателей,организация писателей,AI
14271,списание долгов,отказ от взыскания долгов,AI
14272,служба в школе,работа учителя в школе,AI
14273,официальная медицина,медицина на научной основе,AI
14274,тип школы,вид школы,AI
14275,школьный эксперимент,пилотный школьный проект,AI
14276,шутливая история,короткий юмористический рассказ,AI
14277,субсахарец,человек из Африки южнее Сахары,AI
14278,нелегальный работник,работник без оформления и уплаты взносов,AI
14279,черные деньги,"доходы, не облагаемые налогом",AI
14280,диоксид серы,ядовитый газ с резким запахом,AI
14281,страна с переходной экономикой,страна между развивающейся и индустриальной,AI
14282,саентолог,последователь саентологии,AI
14283,саентология,"религиозное движение, основанное Л. Роном Хаббардом",AI
14284,шестицилиндровый двигатель,двигатель с шестью цилиндрами,AI
14285,тюлень,вид тюленей,AI
14286,морская миля,"единица длины 1,852 км",AI
14287,косой взгляд,украдкой брошенный взгляд сбоку,AI
14288,автопортрет,изображение самого себя,AI
14289,попытка самоубийства,попытка лишить себя жизни,AI
14290,решение сената,постановление сената,AI
14291,спикер сената,официальный представитель сената,AI
14292,сенд,ярмарка в Мюнстере,AI
14293,передающая установка,техническая система для передачи сигналов,AI
14294,сепаратист,сторонник политического отделения,AI
14295,серийное оснащение,"оснащение, выпускаемое серийно",AI
14296,сервисная услуга,услуга поддержки клиентов,AI
14297,силы безопасности,структуры обеспечения безопасности,AI
14298,дефицит безопасности,недостаток безопасности,AI
14299,стандарт безопасности,нормы безопасности,AI
14300,меры безопасности,меры для защиты,AI
14301,страна-победитель,государство-победитель в войне,AI
14302,хоровой кружок,группа для совместного пения,AI
14303,музыкальная игра,детская игра с пением,AI
14304,синти,представитель европейских рома,AI
14305,скинхед,участник движения с короткой стрижкой и характерным стилем,AI
14306,раб,"человек, находящийся в собственности другого",AI
14307,смог,высокая концентрация загрязнений в воздухе,AI
14308,софтверная компания,фирма по разработке ПО,AI
14309,пакт солидарности,соглашение о солидарности,AI
14310,спецпрограмма,программа с особыми мерами,AI
14311,солнечный коллектор,устройство для получения тепла,AI
14312,пустая речь,красивые слова без дела,AI
14313,совет,"советы рабочих, крестьян и солдат",AI
14314,социальный эксперт,эксперт по социальным вопросам,AI
14315,социальная история,история социальных процессов,AI
14316,ВВП,стоимость всех произведенных благ,AI
14317,социальная реформа,реформа в соцсфере,AI
14318,взнос на соцстрахование,платеж в систему соцстраха,AI
14319,социальные науки,наука о жизни общества,AI
14320,подглядывающий,"человек, тайно наблюдающий",AI
14321,сбережения,сумма на сберегательном счете,AI
14322,спекулянт,"человек, зарабатывающий на колебаниях цен",AI
14323,пожертвованные средства,"деньги, собранные пожертвованиями",AI
14324,игровой автомат,аппарат для азартных игр,AI
14325,казино,"здание, где играют на деньги",AI
14326,правило игры,обязательная норма игры,AI
14327,крепкий алкоголь,крепкий спиртной напиток,AI
14328,лучшее время,рекордное время,AI
14329,спонсорские деньги,средства от спонсоров,AI
14330,шпора,шип на ботинке для понукания,AI
14331,любитель спорта,"человек, любящий спорт",AI
14332,хор декламации,"группа, одновременно читающая текст",AI
14333,государственная должность,служба в государстве,AI
14334,гос. облигация,"ценная бумага, выпущенная государством",AI
14335,госрасходы,расходы государства,AI
14336,национальная лига,высшая лига государства,AI
14337,госдолг,долг государства,AI
14338,служба госбезопасности,тайная полиция ГДР,AI
14339,городское право,совокупность городских прав,AI
14340,обзорная экскурсия,поездка по городу с осмотром,AI
14341,политик района,политик городского района,AI
14342,конюшня,здание для содержания животных,AI
14343,семейная книга,папка с документами семьи,AI
14344,уставной капитал,основной капитал фирмы,AI
14345,стволовая клетка,недифференцированная клетка,AI
14346,стандартная ценная бумага,ценная бумага стандартного качества,AI
14347,сотрудник ЗАГС,"чиновник, регистрирующий акты состояния",AI
14348,стартовая яма,начальная точка,AI
14349,темп роста,скорость увеличения,AI
14350,перегородка,подвижная стенка,AI
14351,ходули,палка для удлинения ноги,AI
14352,недобор налогов,потеря налоговых доходов,AI
14353,налоговые доходы,все налоговые поступления,AI
14354,налоговое расследование,деятельность по выявлению скрытых налогов,AI
14355,освобождение от налогов,отсутствие обязанности платить налоги,AI
14356,налоговый план,план по налогам,AI
14357,налоговое преимущество,выгодный эффект в отношении налогов,AI
14358,оксид азота,газообразное соединение азота и кислорода,AI
14359,пасынок/падчерица,ребенок супруга от другого брака,AI
14360,стипендиат,получатель стипендии,AI
14361,тюрьма,учреждение для отбывания наказания,AI
14362,изнурение,сильное длительное усилие,AI
14363,стритбол,уличный баскетбол,AI
14364,скользящий луч,короткий движущийся световой отблеск,AI
14365,ссора,длительная размолвка,AI
14366,склочник,"человек, постоянно вступающий в ссоры",AI
14367,вооруженные силы,военный орган государства,AI
14368,стриптиз,эротический танец со снятием одежды,AI
14369,энергетический концерн,концерн по производству и распределению электричества,AI
14370,электроэнергетика,отрасль экономики электроэнергии,AI
14371,структурная политика,политика развития структуры,AI
14372,структурная проблема,проблема структуры,AI
14373,студенческий протест,протест студентов,AI
14374,сокращение субсидий,снижение субсидий,AI
14375,судетская немка,немка по происхождению из Судетской области,AI
14376,суннит,"последователь суннизма, основной ветви ислама",AI
14377,сюрреализм,"художественное течение XX века, вдохновленное идеей бессознательного",AI
14378,сюрреалист,представитель сюрреализма,AI
14379,симпатизант,"человек, положительно относящийся к идее, партии или лицу",AI
14380,симпосий,древнегреческое застолье с винопитием и речами,AI
14381,эффект синергии,дополнительная выгода от взаимодействия,AI
14382,сценарий,набросок ситуации и рамок действия,AI
14383,смена сцены,переход к другой сцене,AI
14384,табачный концерн,"крупная компания, производящая табачные изделия",AI
14385,тема дня,актуальная тема дня,AI
14386,Таити,остров в Тихом океане,AI
14387,тамил,представитель тамильского народа,AI
14388,автоцистерна,грузовик или прицеп с баком для жидких или газообразных грузов,AI
14389,гонорар,долевая выплата от выручки или прибыли,AI
14390,тарифная зарплата,"оплата труда, согласованная в тарифных переговорах",AI
14391,сторона тарифных переговоров,один из партнеров переговоров,AI
14392,тарифный партнер,"правоспособный партнер, заключающий тарифный договор",AI
14393,тарифная политика,политические действия и вопросы тарифных договоров,AI
14394,Тауэр,фамилия; также название горного массива,AI
14395,головокружение,ощущение головокружения,AI
14396,такса,официально установленная цена или пошлина,AI
14397,технократ,сторонник технократии как формы правления,AI
14398,технологическая акция,акция из технологической отрасли,AI
14399,частичная приватизация,частичная приватизация,AI
14400,телефакс,устройство для передачи изображений сообщений,AI
14401,телефонная акция,акция по телефону,AI
14402,телефонный звонок,контакт по телефону,AI
14403,телеком‑компания,компания‑оператор и мобильный провайдер,AI
14404,телефонная карта,предоплаченная карта для телефонов‑автоматов,AI
14405,телефонная сеть,сеть для телефонной связи,AI
14406,телефонный счет,счет за телефон за период,AI
14407,рынок телекоммуникаций,рынок телекоммуникаций,AI
14408,терминология,система понятий и терминов области,AI
14409,испытуемый,"человек, проходящий тест для выяснения вопроса",AI
14410,обработка текста,ПО и процессы редактирования текста,AI
14411,театральный фестиваль,встреча или фестиваль театров,AI
14412,теоретик,человек с теоретическими знаниями без практики,AI
14413,тезис,тезис или выпускная работа,AI
14414,кормовая мука,белковый корм из переработки животных,AI
14415,опыт на животных,эксперимент на живых животных,AI
14416,смертельный выстрел,"выстрел, убивающий человека",AI
14417,эскадрон смерти,парамилитарная группа для устранения противников,AI
14418,терпимость,принятие поступков или взглядов,AI
14419,магнитная лента,лента для записи звука,AI
14420,туринговый автомобиль,"автомобиль, подготовленный для ралли",AI
14421,рысак,лошадь для рысистых бегов,AI
14422,традиционалист,сторонник традиций,AI
14423,трактат,сочинение с назидательным характером,AI
14424,транзистор,полупроводниковый элемент для коммутации или усиления сигналов,AI
14425,маршрут перевозки,"путь, по которому выполняются перевозки",AI
14426,трансвестит,"мужчина, одевающийся как женщина",AI
14427,семья в трауре,"семья, находящаяся в трауре",AI
14428,траурная церемония,торжественная траурная церемония,AI
14429,участник траурной церемонии,"человек, участвующий в похоронах или траурной церемонии",AI
14430,парниковый эффект,рост средней температуры из-за накопления парниковых газов,AI
14431,цена топлива,стоимость топлива на мировом рынке,AI
14432,трекинг,длительный поход в горах,AI
14433,Тройханданштальт,"учреждение публичного права, приватизировавшее предприятия ГДР",AI
14434,анимационный фильм,мультфильм,AI
14435,тройка,упряжка из трех лошадей,AI
14436,Троя,древний город в Малой Азии,AI
14437,тропическая древесина,древесина из тропиков,AI
14438,троп,"образное выражение, слово в переносном значении",AI
14439,турбулентность,бурное развитие чего-то,AI
14440,работы по перестройке,работы при перестройке,AI
14441,рейтинговый показатель,числовой результат опроса о человеке или вопросе,AI
14442,форма общения,способ поведения по отношению к людям,AI
14443,пригородная община,община в пригородной зоне,AI
14444,доходность обращения,показатель средней доходности обращающихся надежных облигаций,AI
14445,рефинансирование,перестройка долгов,AI
14446,экологический вопрос,вопрос по охране окружающей среды,AI
14447,экологический ущерб,вред окружающей среде от события или обстоятельства,AI
14448,неприятность,"неприятная вещь, досада",AI
14449,обида,несправедливое обращение,AI
14450,нелепость,"несоответствие, запутанность",AI
14451,унионист,сторонник союза,AI
14452,партия союза,партия CDU или CSU,AI
14453,кваканье жерлянки,"звук, часто описываемый как жалобный",AI
14454,компенсационный взнос,плата для частичного покрытия затрат без прибыли,AI
14455,злодеяние,"ужасное, предосудительное деяние",AI
14456,подпольная организация,нелегальное объединение,AI
14457,прибыль компании,прибыль предприятия,AI
14458,союз предпринимателей,объединение предпринимателей,AI
14459,унтер‑офицер,воинское звание,AI
14460,министр образования,глава министерства образования,AI
14461,министр образования,женщина‑глава министерства образования,AI
14462,министерство образования,"ведомство, отвечающее за школы",AI
14463,урок,оговоренная продолжительность занятия,AI
14464,лист подписей,список с подписями,AI
14465,недовольство,сильное неприятие чего‑то или кого‑то,AI
14466,несметное количество,"очень большая, неопределенная по числу масса",AI
14467,распутство,"сексуальное поведение, противоречащее нравам",AI
14468,вена,"кровеносный сосуд, несущий кровь к сердцу",AI
14469,предложение улучшения,идея по улучшению,AI
14470,поклон,действие поклониться,AI
14471,потребительская цена,цена для конечного потребителя,AI
14472,союз потребителей,объединение потребителей,AI
14473,мусоросжигательная установка,техническое устройство для сжигания,AI
14474,признак подозрения,"то, что делает подозрение вероятным",AI
14475,правило поведения,норма социального поведения,AI
14476,объем продаж,количество проданных товаров,AI
14477,пассажирский самолет,самолет для общественных перевозок,AI
14478,транспортный проект,проект в сфере транспорта,AI
14479,спикер по транспорту,представитель по транспортным вопросам,AI
14480,поток транспорта,интенсивный поток в одном направлении,AI
14481,транспортный путь,"путь, по которому происходит движение",AI
14482,перенос убытков,перенос убытков на будущее,AI
14483,процедура посредничества,процедура посредничества,AI
14484,постановление об упаковке,"норма, регулирующая упаковки",AI
14485,переплетение,тесная взаимосвязь,AI
14486,каталоговый магазин,"компания, специализирующаяся на заказной торговле",AI
14487,обещание,"обязательство, часто необоснованное",AI
14488,испытанный,"человек, на котором проводят опыт",AI
14489,борьба за ресурсы,борьба за распределение ресурсов,AI
14490,переговоры по договору,переговоры о договоре,AI
14491,канал сбыта,способ довести товар до покупателей,AI
14492,Виши,город во Франции,AI
14493,видеолента,лента с видеозаписью,AI
14494,видеофильм,"фильм, снятый видеокамерой",AI
14495,видеокассета,кассета с магнитной лентой для видео,AI
14496,видеопрокат,учреждение по прокату фильмов,AI
14497,скотина,животное (разг.),AI
14498,сороковые,пятое десятилетие века или жизни,AI
14499,вьетнамец,гражданин Вьетнама,AI
14500,вице‑канцлер,женщина‑заместитель канцлера,AI
