id,translate,translate_description,source
9252,Золушка,"сказочный персонаж из сборника братьев Гримм; девочка, унижаемая мачехой и сестрами",AI
9253,астроном,"ученый, изучающий небесные тела",AI
9254,отказ от атомной энергетики,отказ от дальнейшего использования атомной энергии,AI
9255,атомная энергия,"энергия, получаемая в результате деления или синтеза ядра",AI
9256,ядерная война,война с применением термоядерного оружия,AI
9257,атомная электроэнергия,"электроэнергия, получаемая от ядерного деления или синтеза",AI
9258,область задач,"совокупность задач, за которые кто-то отвечает",AI
9259,член наблюдательного совета,"человек, являющийся членом наблюдательного совета",AI
9260,раунд повышения,раунд за выход в более высокую лигу.,AI
9261,офтальмолог,"врач, диагностирующий и лечащий заболевания органов зрения",AI
9262,ступень развития,уровень в шкале планомерного расширения объекта или состояния,AI
9263,выделение,отделение или изъятие части из целого,AI
9264,прокат,процесс выдачи в пользование или выданный предмет.,AI
9265,выхлопная система,узел для отвода выхлопных газов двигателя,AI
9266,истребление,полное уничтожение группы или вида,AI
9267,австралийка,гражданка Австралии,AI
9268,эмиграция,постоянный отъезд из родной страны,AI
9269,автомобиль,"транспортное средство с мотором, обычно для перевозки людей",AI
9270,Багдад,столица Ирака.,AI
9271,банковский сектор,"сфера, включающая все кредитно-финансовые учреждения",AI
9272,банкротство,неспособность исполнять платежные обязательства,AI
9273,бармен,"человек, смешивающий и подающий напитки в баре",AI
9274,строительный надзор,деятельность по контролю соблюдения норм строительства,AI
9275,разрешение на строительство,официальное разрешение на возведение здания,AI
9276,участок под строительство,земельный участок для строительства,AI
9277,стройматериалы,материалы и вещества для строительства,AI
9278,сад,участок с плодовыми деревьями,AI
9279,питомник,"хозяйство, специализирующееся на выращивании деревьев и кустарников",AI
9280,стройматериал,"материал, используемый для строительства",AI
9281,строительный вагончик,закрытый прицеп для отдыха работников и хранения материалов,AI
9282,союз чиновников,объединение чиновников.,AI
9283,заместительница,женская форма: заместитель,AI
9284,перелом ноги,перелом кости ноги,AI
9285,Беллинцона,город в Швейцарии.,AI
9286,поход в горы,тур в горы,AI
9287,профориентация,помощь в планировании трудового пути,AI
9288,запрет на профессию,судебный запрет заниматься профессией,AI
9289,справка,письменное подтверждение,AI
9290,скоба,металлическая деталь для соединения подвижных частей,AI
9291,рекорд посещаемости,самое высокое число посетителей,AI
9292,свёкла,"разновидность свеклы, чаще красная",AI
9293,предложение ухода,предложение по уходу.,AI
9294,управленческая экономика,наука о финансах и организации в компаниях,AI
9295,значимый человек,"человек, с которым есть личная связь",AI
9296,сумма баланса,итог баланса,AI
9297,образовательный путь,школьный или профессиональный путь,AI
9298,бильярд,"игра с шарами, обычно между двумя людьми, на покрытом тканью столе с кием",AI
9299,биотехнология,"наука о техническом использовании микроорганизмов, клеточных культур или ферментов для получения продуктов или разложения веществ",AI
9300,травма,"повреждение или рана, чаще всего полученная при спорте",AI
