id,translate,translate_description,source
13640,угловая точка,угол геометрической фигуры; точка пересечения ребер,AI
13641,прелюбодеяние,вступление во внебрачные отношения,AI
13642,субсидия на жилье,гос. субсидия в Германии на создание собственного жилья,AI
13643,одноактная пьеса,"пьеса, исполняемая в одном акте",AI
13644,партия единого типа,"партия, включающая все лояльные политические течения и подавляющая оппозицию",AI
13645,процесс согласования,процесс достижения соглашения,AI
13646,договор об объединении,договор о соглашении,AI
13647,поход по магазинам,посещение нескольких магазинов ради покупок,AI
13648,потеря дохода,утрата дохода,AI
13649,выпадающие доходы,утрата поступлений денег,AI
13650,рейтинг,"доля зрителей/слушателей, смотрящих определенную передачу",AI
13651,отправитель,"человек, отправляющий что‑то по почте в ответственное место",AI
13652,отправка,процесс отправки чего‑то по почте,AI
13653,запись,исполнение; запись музыки,AI
13654,закон об иммиграции,"закон, регулирующий иммиграцию",AI
13655,возражение,"реакция, в которой выражаются сомнения; возражение",AI
13656,отраслевой профсоюз,профсоюз для одной сферы,AI
13657,ассоциация розничной торговли,объединение розничной торговли,AI
13658,деталь,отдельная часть целого,AI
13659,индивидуальная судьба,особые жизненные обстоятельства одного человека,AI
13660,деталь,"предмет, который нельзя дальше разобрать",AI
13661,индивидуальный зачет,оценка для отдельных лиц,AI
13662,элегия,"стихотворение с грустной, жалобной темой",AI
13663,электронный концерн,крупный производитель электроники,AI
13664,электросмог,искусственно созданное электромагнитное излучение с возможными вредными эффектами,AI
13665,элева,ученик актерской или балетной школы,AI
13666,эльфийка,"женское мифическое существо, похожее на человека",AI
13667,эмигрант,"переселенец, особенно по политическим или религиозным причинам",AI
13668,Эминенция,титул и обращение кардиналов Римско‑католической церкви и некоторых епископов,AI
13669,конец света,"период перед концом человечества, Земли или Вселенной",AI
13670,анкета,"официальный опрос, обследование, исследование",AI
13671,энтузиаст,"человек, испытывающий страстное увлечение чем‑то",AI
13672,волонтер‑помощник,"человек, помогающий в развитии развивающейся страны",AI
13673,наследственный задаток,наследуемая предрасположенность,AI
13674,наследственная субстанция,наследуемый генетический материал,AI
13675,картофель,картофель,AI
13676,жертва землетрясения,"человек, пострадавший от землетрясения",AI
13677,континент,крупная часть поверхности Земли,AI
13678,эмпирическое значение,"приближенное решение, основанное на опыте",AI
13679,шанс на успех,перспектива успеха,AI
13680,требование,условие для выполнения чего‑то,AI
13681,альтернативная касса,альтернативная больничная касса,AI
13682,форма проявления,"форма, в которой что‑то проявляется",AI
13683,застывание,"процесс, при котором что‑то становится неподвижным",AI
13684,цена производителя,"цена, которую производитель требует с покупателя",AI
13685,изделие,результат производственного процесса,AI
13686,пособие по уходу,"гос. поддержка родителю, воспитывающему новорожденного",AI
13687,родительский отпуск,родительский отпуск,AI
13688,эскапада,"адюльтер, авантюрный поступок",AI
13689,этнолог,"ученый, занимающийся этнологией (народоведением)",AI
13690,ограда,"забор, ограничивающий деревню",AI
13691,евхаристическая служба,служба/празднование Евхаристии,AI
13692,страна евро,"государство, принявшее евро как официальную валюту",AI
13693,Европа‑лига,европейский футбольный турнир,AI
13694,евангелист,один из четырех авторов новозаветных Евангелий,AI
13695,исполнительный чиновник,чиновник исполнительной власти,AI
13696,экзот,чужестранец; экзотическая личность,AI
13697,показатель степени,"число, записываемое как показатель степени",AI
13698,экспрессионист,представитель экспрессионизма,AI
13699,экстремист,"человек, действующий крайне; сторонник экстремизма",AI
13700,фабрикант,"человек, производящий или организующий производство в больших масштабах",AI
