id,translate,translate_description,source
7845,аудиенция,формальный прием у высокопоставленного лица или знаменитости,AI
7846,аудитория,группа слушателей,AI
7847,надпись,"то, что нанесено (напечатано) на ткани или бумаге",AI
7848,вид на жительство,официальное разрешение находиться в стране в течение ограниченного времени,AI
7849,комната отдыха,"помещение в учреждении, где сотрудники могут временно находиться",AI
7850,сочинение,короткое письменное изложение,AI
7851,председатель наблюдательного совета,"лицо, возглавляющее наблюдательный совет",AI
7852,распределение заказов,выдача заказов.,AI
7853,ученическое место,"место работы для лица (обычно подростка), проходящего профобучение",AI
7854,комендантский час,официальный запрет покидать жилье в определенный период,AI
7855,сбалансированность,"баланс, равновесие",AI
7856,витрина,"выкладка товаров, например в витрине или на рынке",AI
7857,выгул,свобода движения для кого-либо или чего-либо,AI
7858,устаревшая модель,"продукт, который еще продается, но уже не соответствует современному уровню техники",AI
7859,использование,использование чего-либо с пользой для пользователя,AI
7860,выставочное помещение,комната в здании для проведения выставок,AI
7861,автоконцерн,"крупная компания в автомобильной отрасли, часто с несколькими марками",AI
7862,автоматизированное производство,"производство товаров, происходящее в значительной степени самостоятельно",AI
7863,авеню,"улица, ведущая к определенному месту",AI
7864,пекарский цех,"помещение, где изготавливают изделия пекарни",AI
7865,курорт,"место у озера или моря, где основной доход дает купание",AI
7866,баллада,"длинное стихотворение, часто с трагическим исходом",AI
7867,балласт,относительно тяжелый груз для стабилизации объекта,AI
7868,розыгрыш,чередование ударов мячом в играх на отбивание,AI
7869,филиал банка,отделение банка,AI
7870,милосердие,свойство быть милосердным,AI
7871,бейсбол,командный вид спорта с битой и мячом,AI
7872,крестьянский дом,"дом, изначально принадлежавший крестьянам и использовавшийся в хозяйстве",AI
7873,Баухаус,дизайнерское и архитектурное движение.,AI
7874,строительная индустрия,"компании и услуги, связанные со строительством",AI
7875,ствол,часть дерева между корнем и кроной,AI
7876,клочок шерсти,рыхлая мягкая шерстяная масса,AI
7877,строительный мусор,"отходы стройки (при строительстве, ремонте или сносе)",AI
7878,остановка строительства,прекращение строительных работ,AI
7879,строительный предприниматель,владелец строительной фирмы,AI
7880,случай необходимости,"ситуация, когда что-то или кто-то нужен",AI
7881,время на раздумье,срок для обдумывания,AI
7882,одаренность,врожденные выдающиеся способности,AI
7883,страсть,страстное желание,AI
7884,круг знакомых,"люди, с которыми поддерживают контакты",AI
7885,консалтинговая фирма,"фирма, которая консультирует.",AI
7886,руководитель отдела,руководитель подразделения в компании,AI
7887,дежурство,"время, когда работник должен быть на связи",AI
7888,альпинизм,"горные восхождения, включая высотный альпинизм",AI
7889,профессиональное обучение,обучение профессии.,AI
7890,оккупационная держава,"государство, чьи войска удерживают территорию",AI
7891,раздача подарков,вручение рождественских подарков в сочельник,AI
7892,подкупность,нравственно порочное качество,AI
7893,стремление,усилия для достижения цели,AI
7894,число посетителей,количество посетителей,AI
7895,тема,тема документа или письма,AI
7896,собрание работников,собрание персонала.,AI
7897,опекунство,"вмешательство, ограничивающее свободу решений",AI
7898,предпочтение,привилегированное обращение.,AI
7899,доказательные материалы,"объекты и записи, помогающие установить факт",AI
7900,кандидатка,"женщина, подающая заявку",AI
