id,translate,translate_description,source
5059,шампанское,"игристое вино из региона Шампань, произведенное по строгим правилам",AI
5060,погоня,преследование; англ. термин,AI
5061,главный редактор (жен.),"руководительница редакции, которая отбирает и редактирует материалы перед публикацией",AI
5062,производитель чипов,"компания, производящая компьютерные чипы и разрабатывающая электронные схемы на подложках",AI
5063,рождественская елка,"празднично украшенное хвойное дерево, устанавливаемое на Рождество",AI
5064,Кристкинд,"символ Рождества, приносящий подарки; изображается как младенец Иисус",AI
5065,хроника,историческое изложение событий,AI
5066,Кур,город в Швейцарии,AI
5067,изюминка,"кульминация, ключевой момент, эффектная деталь",AI
5068,кола,кофеиносодержащий и сладкий напиток; сокращенно от Coca‑Cola,AI
5069,обратный отсчет,"счет до нуля, обычно по временным интервалам",AI
5070,карривурст,жареная колбаска с соусом из томатной пасты и карри,AI
5071,кат,"сокр. от Cutaway, дневной торжественный костюм",AI
5072,головное объединение,"организация, представляющая интересы нескольких учреждений одной тематики",AI
5073,исполнение,процесс исполнения или представление произведения,AI
5074,файл,"данные, сохраненные на носителе и идентифицируемые по имени",AI
5075,постоянная выставка,"выставка, постоянно доступная публике",AI
5076,продолжительный дождь,осадки с большой продолжительностью,AI
5077,прикрытие,"надуманное объяснение, скрывающее истинные негативные намерения",AI
5078,декада,"единица десять, группа из десяти",AI
5079,дизайнер (жен.),"женщина, создающая дизайн одежды, мебели, предметов быта, автомобилей и т. п.",AI
5080,настольный компьютер,"компьютер, предназначенный для постоянной установки на столе",AI
5081,служебная повозка,"повозка, которую по феодальной повинности предоставляли для перевозок",AI
5082,динозавры,"группа животных, включающая вымерших динозавров и современных птиц",AI
5083,дирекция,руководящая функция,AI
5084,прямой мандат,"мандат, полученный кандидатом с наибольшим числом голосов в округе",AI
5085,место жительства,резиденция,AI
5086,деревенская община,"совокупность людей, совместно живущих в деревне",AI
5087,доза,точно отмеренное количество лекарства,AI
5088,крутящий момент,физическая величина: произведение силы на плечо при вращении,AI
5089,дуэт,композиция для двух голосов,AI
5090,глупость,недостаток умственных способностей,AI
5091,беспорядок,соседство несогласованных процессов,AI
5092,проезд,"сооружение или проход, позволяющий проезд транспорта (ворота, мост, ущелье)",AI
5093,средний возраст,значение среднего возраста группы,AI
5094,средняя цена,средняя цена,AI
5095,безводный участок,участок пути без воды,AI
5096,игл,два удара ниже пара,AI
5097,собственное,"то, что принадлежит кому‑то",AI
5098,подоходный налог,налог на доходы физических лиц,AI
5099,источник дохода,возможность получать доход,AI
5100,боеготовность,состояние готовности к действию,AI
