id,translate,translate_description,source
2264,декрет,(административное/судебное) постановление или распоряжение,AI
2265,депо,место или здание для хранения вещей,AI
2266,депрессия,уныние и отсутствие радости; отчаяние,AI
2267,дизайнер,"человек, создающий дизайн одежды, мебели, предметов быта, автомобилей и т. п.",AI
2268,Deutschlandfunk,немецкая радиостанция,AI
2269,диабет,сахарный диабет: нарушение обмена с недостатком инсулина и усиленным мочеиспусканием и жаждой,AI
2270,вор,"человек, который ворует чужое имущество",AI
2271,краденое,"украденные предметы; вещи, похищенные вором",AI
2272,поставщик услуг,"лицо или фирма, оказывающая услугу",AI
2273,учреждение,"публично‑правовое учреждение, имеющее организационную самостоятельность",AI
2274,диктатор,правитель с неограниченной властью,AI
2275,дипломатия,межгосударственное согласование мирными средствами,AI
2276,директор (жен.),"руководительница публичного учреждения (вуз, школа, ведомство)",AI
2277,дискурс,"теоретическое рассуждение, систематическое изложение",AI
2278,дивиденд,"часть прибыли, выплачиваемая владельцам компании",AI
2279,доминирование,способность доминировать над более слабыми,AI
2280,двойная упаковка,"упаковка, где предмет есть дважды",AI
2281,шип,колючий отросток растения вместо органа,AI
2282,скачивание,передача данных из интернета со стороны получателя; копирование данных с сервера,AI
2283,сценарий,перечень реплик и режиссерских указаний для фильма,AI
2284,срочность,"свойство быть срочным, необходимым",AI
2285,аромат,приятный запах,AI
2286,диаметр,расстояние между точками окружности на линии через центр,AI
2287,динамо‑машина,машина для выработки электричества из механической энергии,AI
2288,издание,"тираж или выпуск, например книги",AI
2289,честолюбие,сильное стремление к успеху,AI
2290,почет,торжественное выражение уважения и признания,AI
2291,вмешательство,"вмешательство в ход событий, чтобы чего‑то добиться",AI
2292,единство,общее согласие или согласие по конкретному вопросу,AI
2293,торговый центр,"местность, обычно вне центра, с множеством магазинов и парковкой",AI
2294,вход,доступ на место или мероприятие,AI
2295,взятие,"захват, завоевание с сопротивлением",AI
2296,место операции,"место проведения операции (полиции, пожарных и т. п.)",AI
2297,понимание,"осознание и понимание факта, позволяющее действовать целенаправленно",AI
2298,иммиграция,постоянное поселение в чужой стране,AI
2299,Айзенах,город в Тюрингии,AI
2300,хоккей,зимний вид спорта с шайбой,AI
