id,translate,translate_description,source
7965,кандидат по округу,"кандидат, избираемый напрямую по округу",AI
7966,распоряжение,свободное распоряжение,AI
7967,распределение,распределение товаров,AI
7968,дисциплинарное производство,процедура проверки служебного проступка и возможного наказания,AI
7969,дива,"женщина, прославленная необычайным талантом, например певица или актриса",AI
7970,док,бассейн или плавучий корпус для осушки судов при ремонте,AI
7971,докторская степень,"академическая степень, присуждаемая после успешной защиты",AI
7972,допинг,использование запрещенных веществ для повышения результатов,AI
7973,двойная победа,две последовательные победы,AI
7974,двухместный номер,сдаваемый номер на двух человек,AI
7975,деревенский праздник,большое праздничное мероприятие для жителей деревни,AI
7976,деревенский центр,центральная часть деревни,AI
7977,драматургия,наука о поэтических законах драмы и ее сценическом воплощении,AI
7978,три четверти часа,промежуток 45 минут,AI
7979,двойственное число,грамм. категория рядом с ед. и мн. числом для двух предметов,AI
7980,герцог,герцог (англ.),AI
7981,дымка,тонкий туман,AI
7982,марш‑прорыв,почти беспрепятственный марш через территорию,AI
7983,династия,"семья, из которой происходит последовательность правителей",AI
7984,отлив,период падения уровня воды из‑за приливов,AI
7985,повышение эффективности,рост эффективности,AI
7986,собственная потребность,потребность в чем‑то для себя,AI
7987,собственный вклад,собственная работа или вклад,AI
7988,рынок покупок,рынок для покупок,AI
7989,зона операции,"область, где выполняются военные или гуманитарные задачи",AI
7990,уникальность,свойство быть уникальным,AI
7991,водосборный бассейн,"область, откуда вода поступает в реку",AI
7992,каток,"поверхность, покрытая льдом для катания",AI
7993,железная руда,"горная порода или минерал, содержащий железо",AI
7994,локтевая кость,одна из двух костей предплечья,AI
7995,эмаль,одно‑ или многоцветное эмалевое покрытие на металле,AI
7996,чувствительность,свойство легко испытывать воздействие,AI
7997,оплата,вознаграждение за выполненную работу,AI
7998,заключение,"экспертное заключение, отзыв",AI
7999,итоги успеха,баланс успехов,AI
8000,Эритрея,государство в Восточной Африке,AI
